timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
476036491,476036462,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
476041467,476041454,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
476086453,476086441,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
476136464,476136450,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
476186504,476186491,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
476236414,476236401,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
476286411,476286399,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
476336397,476336384,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
476386390,476386378,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
476436395,476436382,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
476486360,476486347,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
476536349,476536336,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
476586335,476586322,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
476636324,476636311,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
476686316,476686304,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
476736300,476736288,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
476786289,476786276,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
476836289,476836277,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
476886291,476886279,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
476936275,476936263,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
476986267,476986254,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
477036276,477036263,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
477086237,477086224,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
477136197,477136185,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
477186187,477186174,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
477236209,477236196,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
477286164,477286151,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
477336152,477336140,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
477386154,477386141,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
477436204,477436192,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
477486113,477486100,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
477536103,477536091,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
477586090,477586077,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
477636083,477636071,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
477686091,477686078,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
477736069,477736056,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
477786045,477786032,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
477836071,477836059,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
477886020,477886008,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
477936007,477935994,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
477986130,477986118,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
478035987,478035974,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
478085974,478085961,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
478135966,478135953,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
478185978,478185965,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
478235940,478235927,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
478285931,478285918,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
478335920,478335907,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
478385921,478385908,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
478435896,478435879,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
478485885,478485873,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
478535880,478535868,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
478585900,478585884,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
478635847,478635835,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
478685834,478685821,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
478735824,478735811,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
478785815,478785802,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
478835819,478835807,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
478885790,478885777,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
478935776,478935764,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
478985799,478985785,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
479035755,479035742,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
479085770,479085739,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
479135828,479135815,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
479185717,479185704,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
479235712,479235699,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
479285702,479285690,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
479335684,479335671,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
479385700,479385687,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
479435659,479435647,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
479485650,479485637,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
479535640,479535627,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
479585627,479585611,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
479635626,479635611,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
479690650,479690637,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
479735587,479735574,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
479785578,479785565,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
479835560,479835548,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
479885550,479885538,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
479935557,479935540,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
479985530,479985517,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
480040515,480040502,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
