timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,accel_calibration_count,gyro_calibration_count
476296217,0.0054912376,-0.0115829455,-0.0014326391,4995,0,-0.6986862,0.037925564,-10.00694,4981,0,2,0
476301216,0.0025621697,-0.0026129207,-0.0021081297,4999,0,-0.71677226,-0.009396672,-9.9369955,4981,0,2,0
476306214,0.007018136,-0.005953132,0.0022991698,4998,0,-0.6701696,-0.014035324,-9.814008,4982,0,2,0
476311213,0.0032848124,-0.0043779667,0.006102675,4999,0,-0.65074164,-0.03277047,-9.8632765,4981,0,2,0
476316212,0.0052332263,-0.014226577,-0.0077676545,4999,0,-0.7016264,0.03376356,-9.903415,4981,0,2,0
476321211,-0.0009276943,-0.0035354604,-0.0051826783,4999,0,-0.70348907,0.025348995,-9.983182,4981,0,2,0
476326210,0.0051037637,-0.005154455,-0.0005009973,4999,0,-0.666004,-0.013284249,-9.895953,4982,0,2,0
476331210,-0.0032438606,-0.0018754421,0.0011048829,5000,0,-0.6705522,0.07792891,-9.858454,4984,0,2,0
476336207,0.012141484,-0.0056336503,-0.0001359454,4997,0,-0.70786506,0.030293645,-10.026399,4978,0,2,0
476341206,0.010430446,-0.0021812147,-0.0041663065,4999,0,-0.7083527,-0.03288471,-9.94304,4982,0,2,0
476346205,0.0020098693,-0.0024866993,-0.0055326186,4999,0,-0.69233763,-0.017732535,-9.726266,4982,0,2,0
476351204,-0.0050130566,-0.008363799,-0.00067994423,4999,0,-0.7089067,0.07243188,-9.843311,4982,0,2,0
476356203,0.006658713,-0.004495513,-0.0027031272,4999,0,-0.7408505,0.030571023,-9.9921,4981,0,2,0
476361201,0.003572989,-0.0023771843,0.0032782312,4998,0,-0.7119219,-0.012883587,-9.897732,4982,0,2,0
476366200,0.0055886065,6.1246974e-05,-0.0093647055,4999,0,-0.7004298,0.10488207,-9.786385,4981,0,2,0
476371199,0.008067479,-0.005798533,0.0033799447,4999,0,-0.7104833,-0.015619388,-9.941321,4982,0,2,0
476376198,0.0023290403,-0.001776788,0.0042492934,4999,0,-0.6529208,-0.019246401,-9.861163,4982,0,2,0
476381197,-0.0022171221,-0.0032170657,-0.0003012996,4999,0,-0.695995,0.05021607,-9.854686,4982,0,2,0
476386195,0.009946936,-0.0066542765,0.0015963321,4998,0,-0.6716675,-0.047414288,-9.896806,4982,0,2,0
476391194,0.007825291,-0.009044796,0.00051699183,4999,0,-0.6517354,-0.010227438,-9.775787,4982,0,2,0
476396193,0.006694526,-0.009509572,0.007172087,4999,0,-0.7112717,0.00484691,-9.85549,4981,0,2,0
476401192,0.002847076,-0.012962992,-0.002687945,4999,0,-0.69164467,-0.015959665,-9.906435,4982,0,2,0
476406191,0.0028434477,-0.005634425,0.005320002,4999,0,-0.6929025,0.018831491,-9.864346,4983,0,2,0
476411190,0.002682471,-0.0047738515,-0.005313248,4999,0,-0.70021325,0.029542727,-9.835739,4982,0,2,0
476416189,0.0029232786,-0.0075074397,0.0033192188,4999,0,-0.6721227,0.00919225,-9.84547,4982,0,2,0
476421187,0.005990425,-0.010532091,-0.005157493,4998,0,-0.65173954,0.0064554587,-9.886763,4981,0,2,0
476426186,0.009107102,-0.003317459,0.0036716405,4999,0,-0.6813871,-0.036034487,-9.880054,4983,0,2,0
476431185,0.001188239,-0.00821769,-0.0036133307,4999,0,-0.6858519,-0.032302912,-9.827356,4982,0,2,0
476436184,0.0021643639,-0.013079299,0.0011813596,4999,0,-0.65210605,0.048102364,-9.994715,4981,0,2,0
476441183,0.010228683,-0.0033755878,-0.00028606682,4999,0,-0.71104187,-0.0056489096,-9.936713,4982,0,2,0
476446182,0.008404324,-0.007475965,-0.00028317474,4999,0,-0.7185125,0.0013479383,-9.764053,4981,0,2,0
476451180,-1.4044606e-05,-0.019585608,-0.0003268834,4998,0,-0.68715906,0.03838167,-9.911727,4982,0,2,0
476456179,0.003720064,0.0031495315,-0.00015602494,4999,0,-0.701403,0.027288415,-10.000379,4982,0,2,0
476461178,0.002073235,-0.005438559,0.0015374824,4999,0,-0.705743,-0.035630405,-9.932852,4982,0,2,0
476466177,0.005960475,-0.0013413335,0.0017294276,4999,0,-0.66956294,-0.013466973,-9.8982725,4985,0,2,0
476471176,-0.0008710223,-0.007833241,-0.004768801,4999,0,-0.65237194,0.056721624,-9.913309,4978,0,2,0
476476174,0.003902747,-0.005535367,0.0058695325,4998,0,-0.6795265,0.021927588,-9.95884,4982,0,2,0
476481173,0.005097938,-0.0015986877,-0.0048757335,4999,0,-0.71310526,-0.008855571,-9.967267,4982,0,2,0
476486172,0.00035948798,-0.006265118,0.004114478,4999,0,-0.71680576,-0.01402575,-9.873298,4982,0,2,0
476491171,0.0008892472,-0.0051794723,-0.00025285917,4999,0,-0.6627981,-0.005187521,-9.890687,4982,0,2,0
476496170,-0.0010924268,-0.003779614,0.0005966798,4999,0,-0.6747166,0.0044009923,-9.998513,4981,0,2,0
476501169,-0.002331987,-0.0032011105,0.002868097,4999,0,-0.6909558,-0.0007562125,-9.959712,4981,0,2,0
476506167,0.0038770947,-4.8348655e-05,-0.004542888,4998,0,-0.680832,-0.0028557212,-9.852895,4981,0,2,0
476511166,0.0011484923,-0.0064078895,0.0033629446,4999,0,-0.67318314,0.035636075,-9.900161,4982,0,2,0
476516165,0.0040651616,0.0014501293,0.00055271736,4999,0,-0.6966343,-0.007532453,-9.881127,4982,0,2,0
476521164,-0.0020945948,-0.0007015976,-0.0013111919,4999,0,-0.68769634,-0.005598318,-9.843857,4982,0,2,0
476526163,0.004247345,-0.010700129,0.0021489242,4999,0,-0.6456142,0.023120444,-9.889728,4980,0,2,0
476531161,0.0011895522,-0.00037156435,0.0016948697,4998,0,-0.6703226,0.047610223,-9.876201,4981,0,2,0
476536160,0.004752349,-0.0005490647,-0.0015770525,4999,0,-0.6354984,0.0048430027,-9.846313,4982,0,2,0
476541159,0.0016485025,-0.003885351,0.004987436,4999,0,-0.65558916,0.0067265457,-9.902587,4982,0,2,0
476546158,-0.0015541611,-0.009959511,-0.0026796195,4999,0,-0.697838,0.015016116,-9.829369,5479,0,2,0
476551157,0.0010618502,-0.007817137,0.006740345,4999,0,-0.67910403,-0.022743069,-9.772014,4982,0,2,0
476556156,0.0079248035,-0.013049328,-0.0034119482,4999,0,-0.7050845,-0.044878986,-9.858986,4982,0,2,0
476561154,0.009923164,-0.005266976,-0.00351954,4998,0,-0.72007984,-0.034513816,-9.798697,4981,0,2,0
476566153,0.0010012903,-0.01536975,0.00015349215,4999,0,-0.6786869,0.021777865,-9.870613,4981,0,2,0
476571152,0.0025074922,-0.0036085632,-0.0069715325,4999,0,-0.6858412,0.03618657,-9.986039,4982,0,2,0
476576151,0.012701601,-0.013675146,0.0054362565,4999,0,-0.69598824,0.0070523545,-9.886441,4981,0,2,0
476581150,0.004650696,-0.009211356,0.0005814172,4999,0,-0.6697293,-0.043283544,-9.7859125,4981,0,2,0
476586148,0.007901821,-0.008831925,-0.0010076448,4998,0,-0.6672391,0.010334192,-9.869905,4982,0,2,0
476591147,0.0012682467,0.0014416785,-0.006475774,4999,0,-0.69223785,-0.003842009,-9.917383,4981,0,2,0
476596146,0.006065498,-0.0052758725,0.003513424,4999,0,-0.66832125,0.047951248,-9.908556,4982,0,2,0
476601145,0.008870518,-0.006537975,-0.0050207763,4999,0,-0.6758471,-0.0112843085,-9.878205,4981,0,2,0
476606144,0.007273299,-0.0034809776,-0.00467869,4999,0,-0.6846971,-0.021521034,-9.868601,4980,0,2,0
476611143,0.008495992,-0.016234301,0.0025018274,4999,0,-0.65937793,0.0067266473,-9.903046,4982,0,2,0
476616142,0.0031555435,-0.002950878,-0.0052347737,4999,0,-0.6939213,-2.9520957e-05,-9.935241,4981,0,2,0
476621140,-0.0065865163,-0.008543718,-0.0040896027,4998,0,-0.7078181,0.0015661147,-9.868139,4981,0,2,0
476626139,0.010330415,-2.4580328e-05,0.0015247179,4999,0,-0.6868976,0.012699198,-9.9932165,4981,0,2,0
476631138,0.007018276,-0.008678864,-0.0052310172,4999,0,-0.700904,-0.011761377,-9.814141,4981,0,2,0
476636137,0.0016660746,-0.012249888,0.00087040756,4999,0,-0.6688188,-0.005321405,-9.856958,4985,0,2,0
476641136,0.005866525,-0.005352554,0.00074714073,4999,0,-0.7288831,0.047293525,-10.011607,4977,0,2,0
476646135,0.0066193924,-0.0053997184,-0.0006156554,4999,0,-0.6973533,-0.020974552,-9.954468,4981,0,2,0
476651133,-0.0051773028,0.0020785057,-0.0037643504,4998,0,-0.68109703,-0.043285128,-9.787289,4980,0,2,0
476656132,0.00093983853,-0.010709654,-0.002890562,4999,0,-0.6709162,0.046677224,-9.902975,4981,0,2,0
476661131,0.0047911517,-0.010173073,0.005180078,4999,0,-0.6871115,0.052039545,-9.943836,4980,0,2,0
476666130,0.005603758,-0.0027175806,-0.0072848666,4999,0,-0.7100692,-0.00044646245,-9.833716,4981,0,2,0
476671129,0.001762387,-0.0066110333,0.004052746,4999,0,-0.68529075,-0.03236263,-9.863682,4981,0,2,0
476676127,-0.0003185136,-0.0074309655,-0.0009134043,4998,0,-0.7153429,-0.011749264,-9.869532,4981,0,2,0
476681126,0.0018380026,-0.0050101895,-0.004094353,4999,0,-0.66291106,0.03135334,-9.92145,4981,0,2,0
476686125,0.004652364,-0.0004268648,0.0041161273,4999,0,-0.6819892,-0.017151162,-9.9702635,4981,0,2,0
476691124,-0.0065814983,0.0017082285,0.0011773922,4999,0,-0.7006748,0.027179362,-9.768495,4980,0,2,0
476696125,-0.0013970817,-0.0067884126,-0.0035384665,5001,0,-0.6635244,0.03795749,-9.805396,4983,0,2,0
476701122,0.002734795,-0.0064359196,0.0017784206,4997,0,-0.71386456,0.018990302,-10.008656,4980,0,2,0
476706120,0.0005906057,-0.0013408102,0.0066364207,4998,0,-0.67646235,-0.014087444,-9.904784,4981,0,2,0
476711119,-0.00559433,0.0015386891,-0.0038645396,4999,0,-0.665713,-0.03043623,-9.77148,4981,0,2,0
476716118,-0.004305928,-0.008850562,0.0018853556,4999,0,-0.72219217,0.034552384,-9.844677,4981,0,2,0
476721117,-0.002779503,0.00075502606,-0.002307052,4999,0,-0.704967,0.040135868,-9.986863,4981,0,2,0
476726116,0.007338657,-0.007094069,-0.00034607778,4999,0,-0.68901503,-0.010058018,-9.975711,4982,0,2,0
476731115,0.00032321332,0.0055506104,0.0044077304,4999,0,-0.69187576,-0.051380787,-9.793466,4981,0,2,0
476736113,-0.0046014097,-0.00983474,-0.0018758365,4998,0,-0.6836913,-0.011312793,-9.718233,4981,0,2,0
476741112,0.0031519516,-0.009258153,0.008066847,4999,0,-0.7213615,0.044433046,-10.0736,4982,0,2,0
476746111,0.0012711347,0.0010040895,-0.006051508,4999,0,-0.6917777,-0.004627808,-10.032168,4981,0,2,0
476751110,0.004656761,0.0010748921,0.003631722,4999,0,-0.62283766,0.007429073,-9.712882,4982,0,2,0
476756109,-0.00070949714,-0.011686339,0.0018706811,4999,0,-0.6158958,0.038371876,-9.849453,4982,0,2,0
476761110,0.0063067386,-0.009685652,0.0028279773,5001,0,-0.70208293,-0.008105589,-9.994745,4981,0,2,0
476766106,-0.00018050175,0.0019165835,-0.0011433567,4996,0,-0.7019095,-0.018454429,-9.805887,4982,0,2,0
476771105,0.00037352022,-0.011919638,-0.0017497012,4999,0,-0.6741176,0.034945186,-9.781434,4982,0,2,0
476776104,0.0047801044,-0.007680251,0.0039392044,4999,0,-0.7186658,0.013560542,-9.953107,4980,0,2,0
476781103,0.007051314,-0.007403003,0.0002461725,4999,0,-0.6779987,0.014018123,-9.908006,4981,0,2,0
476786102,0.0022157298,-0.005386867,0.0025189708,4999,0,-0.6936694,0.060991384,-9.842156,4981,0,2,0
476791104,0.008405515,-0.018986208,-0.004281919,5002,0,-0.71318465,-0.03705266,-9.839737,4980,0,2,0
476796099,-0.0010474818,-0.0072917645,-0.00020470204,4995,0,-0.6588883,-0.015643494,-9.827786,4981,0,2,0
476801098,0.004247272,-0.017590916,0.004346575,4999,0,-0.6627995,0.024541706,-9.985837,4981,0,2,0
476806097,0.006176736,0.0035314353,-0.008910992,4999,0,-0.6849904,-0.017415205,-10.008898,4981,0,2,0
476811096,-0.005751698,-0.0084068,-0.0016829456,4999,0,-0.672304,0.026568346,-9.717101,4980,0,2,0
476816094,0.00879401,-0.015394543,0.0013698835,4998,0,-0.6667591,0.057721283,-9.905584,4982,0,2,0
476821093,0.01649508,-0.004021579,-0.0010746756,4999,0,-0.72259456,-0.043980807,-10.031681,4981,0,2,0
476826092,0.0008035204,-0.0093164155,0.002661527,4999,0,-0.6858498,-0.032301437,-9.827346,4981,0,2,0
476831091,0.006308506,-0.010271924,-0.008222204,4999,0,-0.6587382,-0.03137297,-9.797363,4981,0,2,0
476836090,0.0038063359,-0.0037684203,-0.0052850028,4999,0,-0.69141996,-0.003119604,-9.892472,4981,0,2,0
476841089,0.0026190383,-0.008944014,-0.0016898654,4999,0,-0.70364964,0.060384843,-9.902621,4982,0,2,0
476846088,0.014976887,-0.015618828,-0.0005003533,4999,0,-0.6691659,0.031917635,-10.060182,4982,0,2,0
476851086,0.014510229,-0.0010637712,-0.0037385742,4998,0,-0.6992486,-0.030878872,-9.923012,4981,0,2,0
476856085,0.0049544787,-0.0039426675,-0.0058761733,4999,0,-0.71436167,-0.06952877,-9.734866,4982,0,2,0
476861084,-0.00087575853,-0.016931683,-0.008269312,4999,0,-0.6960378,0.029409342,-9.854385,4981,0,2,0
476866083,-0.00063362165,-0.003334883,-0.0027401026,4999,0,-0.72525835,0.11020975,-10.02558,4981,0,2,0
476871082,0.004510313,-0.0052180495,0.004398526,4999,0,-0.72876376,0.06696145,-9.933251,4981,0,2,0
476876080,0.0034459888,-0.010332344,-0.004084468,4998,0,-0.6475807,0.017498791,-9.889363,4982,0,2,0
476881079,0.012850735,-0.005471272,0.0019835092,4999,0,-0.73133886,0.0018308503,-9.832698,4981,0,2,0
476886078,-0.0033318584,-0.0019074343,0.005358091,4999,0,-0.68097484,-0.07431774,-9.883556,4981,0,2,0
476891077,0.0015792041,-0.00058928714,0.000686771,4999,0,-0.6907043,0.006153947,-9.92975,4981,0,2,0
