timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
476861561,476734618,0.0,4.037501e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
477861259,477734616,0.0,4.0375726e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
478860946,478735615,0.0,4.037637e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
479860740,479734614,0.0,4.0376954e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
480860573,480734614,0.0,4.037748e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
481860248,481734615,0.0,4.037796e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
482860051,482734610,0.0,4.0378386e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
483859791,483734796,0.0,4.0378777e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
484859662,484734718,0.0,4.0379523e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
485859460,485733617,0.0,4.038019e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
486859218,486733613,0.0,4.03804e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
487868861,487736613,0.0,4.0360396e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
488858614,488733721,0.0,4.038153e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
489868371,489734616,0.0,4.0362993e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
490858137,490733634,0.0,4.038464e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
491867881,491735614,0.0,4.0365803e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
492867666,492733616,0.0,4.0367395e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
493867407,493733623,0.0,4.036844e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
494867224,494733613,0.0,4.036978e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
495866940,495733614,0.0,4.037059e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
496866714,496733623,0.0,4.0371724e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
497866529,497733613,0.0,4.0372747e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
498866238,498733614,0.0,4.0373675e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
499866140,499733615,0.0,4.0374516e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
500865777,500734622,0.0,4.037488e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
501865654,501733615,0.0,4.0375603e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
502865386,502734613,0.0,4.0375853e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
503865107,503734615,0.0,4.037648e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
504867374,504734645,0.0,4.037704e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
505864600,505733614,0.0,4.0377554e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
506864396,506735615,0.0,4.0357836e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
507864170,507734418,0.0,4.0378795e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
508864027,508733619,0.0,4.037953e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
509863673,509733846,0.0,4.0380182e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
510863432,510733615,0.0,4.0380387e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
511865759,511734610,0.0,4.038058e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
512863003,512733612,0.0,4.038112e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
513862779,513733615,0.0,4.036185e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
514862543,514732665,0.0,4.03836e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
515862281,515733611,0.0,4.0364484e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
516862044,516733614,0.0,4.03662e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
517861955,517733617,0.0,4.0367754e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
