timestamp,imbalanced_prop_metric,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_high_wind,fd_battery,fd_imbalanced_prop
476003356,nan,0,0,0,0,0,0,0,0
476510296,nan,0,0,0,0,0,0,0,0
477019431,nan,0,0,0,0,0,0,0,0
477528627,nan,0,0,0,0,0,0,0,0
478039103,nan,0,0,0,0,0,0,0,0
478548934,nan,0,0,0,0,0,0,0,0
479058526,nan,0,0,0,0,0,0,0,0
479567371,nan,0,0,0,0,0,0,0,0
480076727,nan,0,0,0,0,0,0,0,0
480587278,nan,0,0,0,0,0,0,0,0
481097156,nan,0,0,0,0,0,0,0,0
481606701,nan,0,0,0,0,0,0,0,0
482116563,nan,0,0,0,0,0,0,0,0
482625835,nan,0,0,0,0,0,0,0,0
483136287,nan,0,0,0,0,0,0,0,0
483646042,nan,0,0,0,0,0,0,0,0
484155737,nan,0,0,0,0,0,0,0,0
484665732,nan,0,0,0,0,0,0,0,0
485175989,nan,0,0,0,0,0,0,0,0
485685852,nan,0,0,0,0,0,0,0,0
486195972,nan,0,0,0,0,0,0,0,0
486705437,nan,0,0,0,0,0,0,0,0
487214726,nan,0,0,0,0,0,0,0,0
487724861,nan,0,0,0,0,0,0,0,0
488234863,nan,0,0,0,0,0,0,0,0
488744544,nan,0,0,0,0,0,0,0,0
489253946,nan,0,0,0,0,0,0,0,0
489763031,nan,0,0,0,0,0,0,0,0
490272479,nan,0,0,0,0,0,0,0,0
490782110,nan,0,0,0,0,0,0,0,0
491291619,nan,0,0,0,0,0,0,0,0
491801525,nan,0,0,0,0,0,0,0,0
492310521,nan,0,0,0,0,0,0,0,0
492819667,nan,0,0,0,0,0,0,0,0
493330161,nan,0,0,0,0,0,0,0,0
493839491,nan,0,0,0,0,0,0,0,0
494348525,nan,0,0,0,0,0,0,0,0
494857445,nan,0,0,0,0,0,0,0,0
495366425,nan,0,0,0,0,0,0,0,0
495876061,nan,0,0,0,0,0,0,0,0
496385998,nan,0,0,0,0,0,0,0,0
496895993,nan,0,0,0,0,0,0,0,0
497405816,nan,0,0,0,0,0,0,0,0
497915667,nan,0,0,0,0,0,0,0,0
498425556,nan,0,0,0,0,0,0,0,0
498934944,nan,0,0,0,0,0,0,0,0
499444957,nan,0,0,0,0,0,0,0,0
499954703,nan,0,0,0,0,0,0,0,0
500465044,nan,0,0,0,0,0,0,0,0
500974753,nan,0,0,0,0,0,0,0,0
501484435,nan,0,0,0,0,0,0,0,0
501993818,nan,0,0,0,0,0,0,0,0
502504067,nan,0,0,0,0,0,0,0,0
503013992,nan,0,0,0,0,0,0,0,0
503523838,nan,0,0,0,0,0,0,0,0
504033677,nan,0,0,0,0,0,0,0,0
504543538,nan,0,0,0,0,0,0,0,0
505052990,nan,0,0,0,0,0,0,0,0
505562859,nan,0,0,0,0,0,0,0,0
506072881,nan,0,0,0,0,0,0,0,0
506582588,nan,0,0,0,0,0,0,0,0
507091409,nan,0,0,0,0,0,0,0,0
507600986,nan,0,0,0,0,0,0,0,0
508111042,nan,0,0,0,0,0,0,0,0
508620511,nan,0,0,0,0,0,0,0,0
509129678,nan,0,0,0,0,0,0,0,0
509639789,nan,0,0,0,0,0,0,0,0
510149829,nan,0,0,0,0,0,0,0,0
510659802,nan,0,0,0,0,0,0,0,0
511169619,nan,0,0,0,0,0,0,0,0
511679643,nan,0,0,0,0,0,0,0,0
512189950,nan,0,0,0,0,0,0,0,0
512699790,nan,0,0,0,0,0,0,0,0
513209549,nan,0,0,0,0,0,0,0,0
513718765,nan,0,0,0,0,0,0,0,0
514228699,nan,0,0,0,0,0,0,0,0
514738793,nan,0,0,0,0,0,0,0,0
515248576,nan,0,0,0,0,0,0,0,0
515757484,nan,0,0,0,0,0,0,0,0
516266273,nan,0,0,0,0,0,0,0,0
516775792,nan,0,0,0,0,0,0,0,0
517286080,nan,0,0,0,0,0,0,0,0
517796256,nan,0,0,0,0,0,0,0,0
