timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
476523512,5.0499024,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
477023494,5.0368104,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
477523531,5.0318756,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
478023491,5.0570526,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
478523561,5.040436,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
479023491,5.057959,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
479523491,5.0540314,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
480023493,5.0391264,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
480523491,5.044162,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
481023521,5.0509095,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
481523523,5.0563474,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
482023491,5.0482907,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
482523492,5.0581603,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
483023492,5.053427,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
483523492,5.019589,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
484023492,5.0509095,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
484523491,5.0539308,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
485023492,5.0405364,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
485523493,5.053528,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
486023492,5.050305,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
486523597,5.0505066,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
487023507,5.029358,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
487523492,5.0472836,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
488023513,5.0204954,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
488523802,5.034494,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
489023732,5.0536284,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
489523546,5.055945,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
490023529,5.0354004,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
490513492,5.0526214,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
491023492,5.054535,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
491523492,5.0490966,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
492023494,5.0539308,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
492523493,5.0505066,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
493023492,5.040234,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
493523492,5.040335,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
