timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
476036629,475936301,3.958607e-05,0.0010090652,0.0006744549,604111379,0,0.011633748,0.27426228,0.003669923,nan,nan,0.00011822186,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
476046730,475946299,3.8677586e-05,0.0010928605,0.0008667321,604111379,0,0.011840362,0.27097684,0.003669923,nan,nan,0.0013317068,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
476236569,476136254,5.3105618e-05,0.0010068408,0.00074052234,604111379,0,0.011382588,0.27386567,0.0061519253,nan,nan,0.004650185,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
476436530,476336207,6.9727095e-05,0.001082009,0.0019142228,604111379,0,0.011142689,0.2734795,0.006488712,nan,nan,0.0064354707,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
476636539,476536160,4.9378268e-05,0.001080826,0.0009788735,604111379,0,0.010908444,0.27309123,0.0036867007,nan,nan,0.009604592,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
476836457,476736113,1.647006e-05,0.00040235117,0.00095789484,604111379,0,0.016779162,0.27353826,0.0014154976,nan,nan,0.0043212227,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
477036405,476936067,3.8532435e-05,0.00073616736,0.0009508055,604111379,0,0.016420312,0.27315286,0.0055857217,nan,nan,0.0013217527,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
477236362,477136019,0.00010544966,0.0012510475,0.0014375511,604111379,0,0.016075358,0.2727688,0.012517696,nan,nan,0.004350117,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
477436363,477335972,8.295303e-05,0.0014724503,0.0012567864,604111379,0,0.015735593,0.27238983,0.0049606473,nan,nan,0.008339062,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
477636213,477535925,5.907083e-05,0.0016140094,0.0021334435,604111379,0,0.01539549,0.27283823,0.001263271,nan,nan,0.012191632,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
477836201,477735878,6.901915e-05,0.0015359676,0.001292067,604111379,0,0.015060358,0.27245554,0.0046113487,nan,nan,0.00049810344,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
478036148,477935832,7.5312084e-05,0.0012605044,0.0023442202,604111379,0,0.014738591,0.27207944,0.007985662,nan,nan,0.012364161,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
478236070,478135785,5.3497344e-05,0.00070646906,0.0007453557,604111379,0,0.014424124,0.27253214,0.0055460664,nan,nan,0.0015658261,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
478436028,478335738,2.1952072e-05,0.00028353455,0.00023021488,604111379,0,0.0141095,0.2721576,0.00068303826,nan,nan,0.004754645,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
