timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
476027829,475927919,2.0024394e-05,0.00032879296,0.00080090814,604111379,0,0.011368534,0.2738738,0.0038483944,nan,nan,0.000102792386,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
476037828,475937872,1.8949328e-05,0.0003134443,0.0007136409,604111379,0,0.011570563,0.27140284,0.0038483944,nan,nan,0.000102792386,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
476236865,476136940,4.00085e-05,0.00035017694,0.0010722977,604111379,0,0.011368537,0.2737644,0.006377688,nan,nan,0.00466696,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
476435852,476336008,5.829804e-05,0.0003691996,0.001197085,604111379,0,0.011127907,0.2733614,0.0068398584,nan,nan,0.0064241877,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
476635001,476535076,2.5507286e-05,0.00032031175,0.00030186702,604111379,0,0.010894533,0.27295813,0.0032089786,nan,nan,0.009626135,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
476833992,476734143,6.065792e-06,0.0001484829,0.00035437805,604111379,0,0.016729018,0.27338842,0.0021067788,nan,nan,0.004309502,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
477033049,476933211,2.0178888e-05,0.000116960495,0.0002713761,604111379,0,0.0163771,0.27299,0.0049621845,nan,nan,0.0013054584,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
477232117,477132279,8.874894e-05,0.00015938202,0.00057680794,604111379,0,0.016030878,0.27259305,0.01128466,nan,nan,0.0043268804,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
477431504,477331347,6.2796615e-05,0.0002434673,0.00070566154,604111379,0,0.015690397,0.2730245,0.0041940333,nan,nan,0.0020545812,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
477630258,477530415,2.5521294e-05,0.00028991755,0.0009425486,604111379,0,0.015355771,0.2726305,0.0018618107,nan,nan,0.012174955,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
