timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
476649613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3780141.5,99.99,99.99,67,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
477649613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3780267.5,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
478650612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3780394.0,99.99,99.99,67,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
479651100,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3780520.8,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
480649613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3780647.5,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
481650619,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3780774.5,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
482649612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3780902.0,99.99,99.99,67,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
483648613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3781029.8,99.99,99.99,67,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
484650612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3781157.8,99.99,99.99,67,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
485650612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3781286.0,99.99,99.99,67,18,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
486648615,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3781414.5,99.99,99.99,67,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
487648981,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3781543.2,99.99,99.99,67,10,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
488649621,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3781672.2,99.99,99.99,67,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
489650613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3781801.8,99.99,99.99,67,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
490648612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3781931.5,99.99,99.99,67,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
491649611,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3782061.2,99.99,99.99,67,10,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
492649611,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3782191.2,99.99,99.99,67,11,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
493648618,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3782321.5,99.99,99.99,67,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
494648614,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3782452.2,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
495648613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3782583.0,99.99,99.99,67,28,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
496648612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3782714.2,99.99,99.99,67,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
497648612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3782845.2,99.99,99.99,67,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
498648612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3782977.2,99.99,99.99,67,26,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
499649628,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3783109.0,99.99,99.99,67,25,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
500649612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3783241.2,99.99,99.99,67,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
501648613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3783373.5,99.99,99.99,67,29,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
502648612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3783506.0,99.99,99.99,67,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
503649611,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3783639.2,99.99,99.99,67,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
504649637,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3783772.2,99.99,99.99,67,18,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
505648612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3783905.8,99.99,99.99,67,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
506648611,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3784039.2,99.99,99.99,67,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
507649993,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3784173.5,99.99,99.99,67,17,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
508648612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3784307.8,99.99,99.99,67,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
509648866,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3784442.2,99.99,99.99,67,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
510648635,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3784577.0,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
511648612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3784711.8,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
512647612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3784847.2,99.99,99.99,67,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
513649626,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3784982.8,99.99,99.99,67,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
514648635,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3785118.5,99.99,99.99,67,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
515648612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3785254.2,99.99,99.99,67,30,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
516648612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3785390.8,99.99,99.99,67,32,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
517647620,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3785527.5,99.99,99.99,67,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
