timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
126766243,126766070,2490378,-1.3283929,0.8961198,-9.753918,34.239132,0,0,0,0,20
127764052,127763879,2490378,-1.3265074,0.92368305,-9.795756,34.323673,0,0,0,0,20
128764347,128764176,2490378,-1.3296199,0.899741,-9.780554,34.25121,0,0,0,0,20
129767134,129766961,2490378,-1.3639767,0.9173384,-9.768463,34.314613,0,0,0,0,20
130764941,130764770,2490378,-1.3263878,0.9267057,-9.752631,34.302536,0,0,0,0,20
131765239,131765067,2490378,-1.3533225,0.9252991,-9.742396,34.317635,0,0,0,0,20
132765538,132765365,2490378,-1.3401843,0.8826524,-9.724918,34.29952,0,0,0,0,20
133765831,133765662,2490378,-1.365114,0.9357139,-9.77798,34.28744,0,0,0,0,20
134763646,134763473,2490378,-1.3584102,0.9037214,-9.727462,34.32669,0,0,0,0,20
135766427,135766257,2490378,-1.3420997,0.90806085,-9.712828,34.28442,0,0,0,0,20
136766725,136766555,2490378,-1.342399,0.88944596,-9.746765,34.34179,0,0,0,0,20
137764540,137764364,2490378,-1.3454516,0.9167398,-9.745029,34.353863,0,0,0,0,20
138764837,138764664,2490378,-1.3411121,0.90363157,-9.722195,34.29046,0,0,0,0,20
139765133,139764960,2490378,-1.3487436,0.93664163,-9.738296,34.269325,0,0,0,0,20
140767920,140767746,2490378,-1.3538014,0.8895058,-9.73246,34.320652,0,0,0,0,20
141763303,141763068,2490378,-1.3477261,0.93511534,-9.723002,34.311596,0,0,0,0,20
142766027,142765854,2490378,-1.3587095,0.9343372,-9.777321,34.28744,0,0,0,0,20
143766326,143766153,2490378,-1.3557765,0.948074,-9.739792,34.329712,0,0,0,0,20
144764135,144763963,2490378,-1.3465589,0.8759785,-9.738715,34.29348,0,0,0,0,20
145764432,145764261,2490378,-1.3591883,0.8996213,-9.776962,34.329712,0,0,0,0,20
146764731,146764560,2490378,-1.3573927,0.9021053,-9.747424,34.263287,0,0,0,0,20
147767521,147767347,2490378,-1.3338397,0.9015067,-9.698073,34.477657,0,0,0,0,20
148765328,148765157,2490378,-1.3369821,0.92383265,-9.739583,34.314613,0,0,0,0,20
149765630,149765456,2490378,-1.354789,0.9081507,-9.751943,34.42633,0,0,0,0,20
150765928,150765755,2490378,-1.340753,0.9137471,-9.768822,34.353863,0,0,0,0,20
151763739,151763565,2490378,-1.3619417,0.9606136,-9.782409,34.38104,0,0,0,0,20
152764037,152763864,2490378,-1.3524846,0.9343672,-9.75718,34.296497,0,0,0,0,20
153766825,153766652,2490378,-1.3555372,0.91237044,-9.7291975,34.356884,0,0,0,0,20
