timestamp,timestamp_sample,device_id,pressure,temperature,error_count
126731842,126731257,4028193,102005.0,37.48,0
127736272,127735692,4028193,102003.0,37.489998,0
128729891,128729310,4028193,102005.0,37.489998,0
129734257,129733677,4028193,102006.0,37.489998,0
130727864,130727283,4028193,102001.0,37.5,0
131721485,131720905,4028193,102001.0,37.5,0
132736641,132736061,4028193,102001.0,37.51,0
133730337,133729757,4028193,102006.0,37.51,0
134734690,134734110,4028193,102010.0,37.52,0
135728254,135727674,4028193,102006.0,37.52,0
136732659,136732080,4028193,102006.0,37.52,0
137726307,137725726,4028193,102004.0,37.53,0
138719854,138719274,4028193,102003.0,37.54,0
139735118,139734535,4028193,102003.0,37.54,0
140728660,140728080,4028193,102007.0,37.54,0
141733047,141732467,4028193,102006.0,37.55,0
142726692,142726112,4028193,101999.0,37.55,0
143731093,143730513,4028193,102003.0,37.55,0
144724639,144724059,4028193,101998.0,37.559998,0
145718253,145717673,4028193,101999.0,37.559998,0
146733426,146732846,4028193,102003.0,37.57,0
147737896,147737316,4028193,102006.0,37.57,0
148731448,148730868,4028193,102002.0,37.579998,0
149735866,149735265,4028193,102004.0,37.579998,0
150729482,150728902,4028193,101997.0,37.579998,0
151723083,151722502,4028193,101999.0,37.579998,0
152716649,152716070,4028193,102003.0,37.59,0
153731879,153731292,4028193,102004.0,37.59,0
