timestamp,safety_switch_available,safety_off
125578607,1,1
126586801,1,1
127594607,1,1
128602679,1,1
129611607,1,1
130620883,1,1
131629631,1,1
132638926,1,1
133647607,1,1
134656608,1,1
135664796,1,1
136673630,1,1
137682607,1,1
138691630,1,1
139699607,1,1
140708634,1,1
141716609,1,1
142725607,1,1
143734628,1,1
144738607,1,1
145747623,1,1
146754623,1,1
147761607,1,1
148770607,1,1
149779607,1,1
150788612,1,1
151797608,1,1
152806630,1,1
153815608,1,1
