timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
126746330,126746164,2490378,-0.012557045,-0.022209648,0.0046630935,34.20894,0,20
127744133,127743972,2490378,-0.007301072,-0.022612672,0.0054358346,34.362923,0,20
128744431,128744269,2490378,-0.01428239,-0.020970598,0.003996937,34.217995,0,20
129744729,129744566,2490378,-0.0094960565,-0.022119718,0.005399196,34.329712,0,20
130742537,130742375,2490378,-0.013829403,-0.023055667,0.0049228943,34.211956,0,20
131742888,131742672,2490378,-0.010891654,-0.023208883,0.0056689894,34.257248,0,20
132745621,132745458,2490378,-0.01338974,-0.024154825,0.0050294795,34.227055,0,20
133745917,133745756,2490378,-0.009386141,-0.023002373,0.005305934,34.211956,0,20
134743727,134743565,2490378,-0.015025154,-0.023611907,0.0048429556,34.344807,0,20
135744024,135743862,2490378,-0.012020789,-0.023302143,0.0054658116,34.257248,0,20
136746811,136746648,2490378,-0.01104487,-0.022153025,0.006281853,34.320652,0,20
137742130,137741969,2490378,-0.010058959,-0.024111524,0.005688974,34.353863,0,20
138744917,138744756,2490378,-0.016907044,-0.02349866,0.0043933,34.28744,0,20
139745215,139745053,2490378,-0.012403829,-0.023132274,0.004596478,34.28744,0,20
140745517,140745352,2490378,-0.015065122,-0.02409487,0.0048862556,34.37802,0,20
141743371,141743161,2490378,-0.009562672,-0.023448698,0.0046297857,34.365944,0,20
142743628,142743465,2490378,-0.012387175,-0.024667764,0.0048795943,34.28744,0,20
143746408,143746246,2490378,-0.016230896,-0.02417481,0.005295942,34.38104,0,20
144741731,144741568,2490378,-0.014718722,-0.02379177,0.0046431087,34.23611,0,20
145744517,145744355,2490378,-0.011098162,-0.023342114,0.005812213,34.302536,0,20
146744815,146744653,2490378,-0.013582925,-0.024591157,0.005825536,34.402176,0,20
147745113,147744952,2490378,-0.0096359495,-0.022459457,0.004376646,34.27838,0,20
148742926,148742762,2490378,-0.012690276,-0.023525307,0.004719717,34.36896,0,20
149743221,149743061,2490378,-0.00494621,-0.022955744,0.005385873,34.311596,0,20
150746012,150745848,2490378,-0.009685911,-0.02162343,0.0049828487,34.263287,0,20
151743820,151743659,2490378,-0.010288782,-0.024108194,0.0056823124,34.29952,0,20
152744120,152743958,2490378,-0.013223201,-0.020953944,0.0052393186,34.359905,0,20
153744478,153744257,2490378,-0.011970827,-0.022569373,0.0043166922,34.444443,0,20
