timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,calibration_count
125997410,125964346,4028193,-56.360676,37.48,102003.8,1.1822059,0
126040600,126021996,4028193,-56.461082,37.48,102005.0,1.1822197,0
126137771,126122769,4028193,-56.23913,37.48,102002.336,1.1821889,0
126353887,126338847,4028193,-56.461082,37.48,102005.0,1.1822197,0
126569875,126554866,4028193,-56.572063,37.48,102006.336,1.1822354,0
126785867,126770859,4028193,-56.487507,37.48,102005.336,1.182608,0
127001927,126986934,4028193,-56.572063,37.48,102006.336,1.1826197,0
127174655,127152456,4028193,-56.524498,37.485,102005.75,1.1826129,0
127390671,127368472,4028193,-56.461082,37.485,102005.0,1.1826042,0
127552653,127534061,4028193,-56.376534,37.486664,102004.0,1.1825926,0
127768698,127750087,4028193,-56.376534,37.489998,102004.0,1.1825926,0
127984676,127966088,4028193,-56.35011,37.486664,102003.664,1.1825887,0
128200652,128182063,4028193,-56.35011,37.489998,102003.664,1.1825887,0
128373479,128340465,4028193,-56.313114,37.489998,102003.2,1.1825833,0
128589455,128556475,4028193,-56.313114,37.489998,102003.2,1.1825833,0
128729944,128714914,4028193,-56.51393,37.489998,102005.664,1.182612,0
128945927,128930929,4028193,-56.376534,37.489998,102004.0,1.1825926,0
129161896,129146905,4028193,-56.297264,37.489998,102003.0,1.1825811,0
129377858,129362859,4028193,-56.23913,37.5,102002.336,1.1825733,0
129593894,129578873,4028193,-56.43466,37.493332,102004.664,1.1826003,0
129766667,129744460,4028193,-56.482224,37.495,102005.25,1.1826072,0
129982724,129960528,4028193,-56.439945,37.5,102004.75,1.1826013,0
130198731,130176489,4028193,-56.376534,37.5,102004.0,1.1825926,0
130360666,130342063,4028193,-56.35011,37.5,102003.664,1.1829735,0
130576736,130558088,4028193,-56.35011,37.5,102003.664,1.1829735,0
130792676,130774078,4028193,-56.186283,37.5,102001.664,1.1829503,0
130965460,130932468,4028193,-56.22856,37.5,102002.2,1.1829566,0
131181519,131148507,4028193,-56.360676,37.5,102003.8,1.182975,0
131397526,131364524,4028193,-56.577343,37.5,102006.4,1.1830052,0
131537899,131522905,4028193,-56.323685,37.5,102003.336,1.1829697,0
131753888,131738892,4028193,-56.23913,37.5,102002.336,1.182958,0
131969912,131954874,4028193,-56.265553,37.50333,102002.664,1.1829618,0
132185886,132170892,4028193,-56.265553,37.51,102002.664,1.1829618,0
132401861,132386855,4028193,-56.35011,37.51,102003.664,1.1829735,0
132574672,132552481,4028193,-56.339535,37.51,102003.5,1.1829716,0
132790655,132768458,4028193,-56.297264,37.51,102003.0,1.1829658,0
132952718,132934127,4028193,-56.23913,37.51,102002.336,1.182958,0
133168705,133150103,4028193,-56.43466,37.51,102004.664,1.1829851,0
133384670,133366071,4028193,-56.297264,37.51,102003.0,1.1829658,0
133600748,133582156,4028193,-56.15986,37.51,102001.336,1.1833315,0
133773549,133740553,4028193,-56.42938,37.512,102004.6,1.1833694,0
133989454,133956461,4028193,-56.376534,37.512,102004.0,1.1833624,0
134205476,134172472,4028193,-56.313114,37.517998,102003.2,1.1833532,0
134345870,134330875,4028193,-56.212708,37.52,102002.0,1.1833392,0
134561894,134546882,4028193,-56.212708,37.52,102002.0,1.1833392,0
134777882,134762890,4028193,-56.186283,37.52,102001.664,1.1833352,0
134993857,134978852,4028193,-56.323685,37.52,102003.336,1.1833546,0
135166704,135144505,4028193,-56.297264,37.52,102003.0,1.1833508,0
135382703,135360473,4028193,-56.107014,37.52,102000.75,1.1833247,0
135598725,135576527,4028193,-56.064735,37.52,102000.25,1.1833189,0
135760675,135742071,4028193,-56.572063,37.52,102006.336,1.1833895,0
135976711,135958065,4028193,-56.212708,37.52,102002.0,1.1833392,0
136192729,136174130,4028193,-56.408237,37.53,102004.336,1.1833663,0
136365534,136332534,4028193,-56.328968,37.52,102003.4,1.1833553,0
136581512,136548491,4028193,-56.42938,37.53,102004.6,1.1833694,0
136797519,136764503,4028193,-56.42938,37.52,102004.6,1.1837546,0
136937861,136922863,4028193,-56.212708,37.53,102002.0,1.1837244,0
137153902,137138858,4028193,-56.265553,37.53,102002.664,1.183732,0
137369860,137354857,4028193,-56.408237,37.52667,102004.336,1.1837513,0
137585881,137570877,4028193,-56.598488,37.53,102006.664,1.1837784,0
137801955,137786954,4028193,-56.323685,37.53,102003.336,1.1837398,0
137974727,137952534,4028193,-56.149292,37.53,102001.25,1.1837156,0
138190746,138168545,4028193,-56.376534,37.53,102004.0,1.1837475,0
138352692,138334102,4028193,-56.323685,37.53,102003.336,1.1837398,0
138568657,138550062,4028193,-56.51393,37.53,102005.664,1.1837668,0
138784652,138766062,4028193,-56.43466,37.53,102004.664,1.1837553,0
139000654,138982060,4028193,-56.376534,37.53,102004.0,1.1837475,0
139173512,139140465,4028193,-56.376534,37.538002,102004.0,1.1837475,0
139389509,139356522,4028193,-56.413525,37.538002,102004.4,1.1837521,0
139605478,139572489,4028193,-56.461082,37.54,102005.0,1.1837591,0
139745937,139730935,4028193,-56.297264,37.54,102003.0,1.183736,0
139961892,139946896,4028193,-56.461082,37.54,102005.0,1.1837591,0
140177866,140162865,4028193,-56.35011,37.54,102003.664,1.1837437,0
140393895,140378875,4028193,-56.408237,37.54,102004.336,1.1837513,0
140566653,140544455,4028193,-56.318398,37.54,102003.25,1.1837388,0
140782718,140760481,4028193,-56.524498,37.54,102005.75,1.1841534,0
140998700,140976489,4028193,-56.39767,37.54,102004.25,1.1841359,0
141160713,141142085,4028193,-56.408237,37.54,102004.336,1.1841369,0
141376706,141358117,4028193,-56.408237,37.543335,102004.336,1.1841369,0
141592686,141574067,4028193,-56.297264,37.55,102003.0,1.1841215,0
141765446,141732463,4028193,-56.344822,37.55,102003.6,1.1841284,0
141981490,141948505,4028193,-56.244415,37.55,102002.4,1.1841145,0
142197447,142164459,4028193,-56.265553,37.55,102002.6,1.1841167,0
142337913,142322896,4028193,-56.23913,37.55,102002.336,1.1841137,0
142553899,142538867,4028193,-56.35011,37.55,102003.664,1.1841292,0
142769899,142754892,4028193,-56.297264,37.55,102003.0,1.1841215,0
142985882,142970867,4028193,-56.376534,37.55,102004.0,1.184133,0
143201864,143186863,4028193,-56.075306,37.55,102000.336,1.1840905,0
143374677,143352467,4028193,-56.107014,37.55,102000.75,1.1840953,0
143590673,143568478,4028193,-56.17043,37.55,102001.5,1.1844897,0
143752720,143734116,4028193,-56.101727,37.55,102000.664,1.18448,0
143968796,143950195,4028193,-56.51393,37.559998,102005.664,1.184538,0
144184717,144166121,4028193,-56.265553,37.55,102002.664,1.1845031,0
144400711,144382101,4028193,-56.212708,37.553333,102002.0,1.1844954,0
144573508,144540482,4028193,-56.344822,37.554,102003.6,1.184514,0
144789467,144756468,4028193,-56.149292,37.559998,102001.2,1.1844863,0
144929871,144914868,4028193,-56.297264,37.559998,102003.0,1.1845071,0
145145876,145130877,4028193,-55.990753,37.559998,101999.336,1.1844646,0
145361884,145346892,4028193,-56.323685,37.559998,102003.336,1.184511,0
145577893,145562897,4028193,-55.937904,37.559998,101998.664,1.1844567,0
145793888,145778862,4028193,-56.323685,37.559998,102003.336,1.184511,0
145966666,145944462,4028193,-56.04888,37.565,102000.0,1.1844722,0
146182678,146160490,4028193,-56.297264,37.559998,102003.0,1.1845071,0
146398673,146376487,4028193,-56.297264,37.559998,102003.0,1.1845071,0
146560653,146542062,4028193,-56.35011,37.57,102003.664,1.1849009,0
146776705,146758088,4028193,-56.297264,37.57,102003.0,1.1848931,0
146992747,146974143,4028193,-56.265553,37.57,102002.664,1.1848892,0
147165472,147132484,4028193,-56.39767,37.57,102004.2,1.1849071,0
147381464,147348464,4028193,-56.492794,37.57,102005.4,1.184921,0
147597554,147564544,4028193,-56.22856,37.57,102002.2,1.1848838,0
147737921,147722924,4028193,-56.376534,37.57,102004.0,1.1849047,0
147953910,147938912,4028193,-56.23913,37.57,102002.336,1.1848854,0
148169907,148154909,4028193,-56.265553,37.57,102002.664,1.1848892,0
148385861,148370856,4028193,-56.075306,37.57,102000.336,1.1848621,0
148601859,148586861,4028193,-56.23913,37.57,102002.336,1.1848854,0
148774653,148752462,4028193,-56.212708,37.579998,102002.0,1.1848816,0
148990730,148968501,4028193,-56.19157,37.575,102001.75,1.1848786,0
149152678,149134088,4028193,-56.376534,37.579998,102004.0,1.1849047,0
149368701,149350110,4028193,-56.297264,37.579998,102003.0,1.1848931,0
149584686,149566087,4028193,-56.297264,37.579998,102003.0,1.1852793,0
149800684,149782063,4028193,-56.376534,37.579998,102004.0,1.1852909,0
149973448,149940461,4028193,-56.22856,37.573997,102002.2,1.18527,0
150189507,150156489,4028193,-56.297264,37.579998,102003.0,1.1852793,0
150329875,150314874,4028193,-56.212708,37.579998,102002.0,1.1852677,0
150545926,150530910,4028193,-56.186283,37.579998,102001.664,1.1852638,0
150761917,150746903,4028193,-55.990753,37.579998,101999.336,1.1852367,0
150977899,150962869,4028193,-56.461082,37.586666,102005.0,1.1853025,0
151193864,151178869,4028193,-56.265553,37.579998,102002.664,1.1852753,0
151366721,151344491,4028193,-56.482224,37.585,102005.25,1.1853055,0
151582756,151560532,4028193,-56.17043,37.579998,102001.5,1.1852618,0
151798693,151776500,4028193,-56.318398,37.585,102003.25,1.1852821,0
151960664,151942066,4028193,-56.376534,37.59,102004.0,1.1852909,0
152176680,152158072,4028193,-56.43466,37.59,102004.664,1.1852986,0
152392652,152374062,4028193,-56.297264,37.59,102003.0,1.1852793,0
152565489,152532479,4028193,-56.313114,37.59,102003.2,1.1852816,0
152781483,152748464,4028193,-56.376534,37.59,102004.0,1.1852909,0
152997447,152964459,4028193,-56.42938,37.59,102004.6,1.1852978,0
153137904,153122861,4028193,-56.376534,37.59667,102004.0,1.1852909,0
153353921,153338919,4028193,-56.487507,37.59,102005.336,1.1856929,0
153569943,153554937,4028193,-56.23913,37.59,102002.336,1.1856581,0
153785905,153770911,4028193,-56.23913,37.59,102002.336,1.1856581,0
154001874,153986870,4028193,-56.212708,37.6,102002.0,1.1856542,0
154174661,154152471,4028193,-56.482224,37.594997,102005.25,1.185692,0
