timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
126769976,126769906,4259850,-1.7085024,0.71251446,-9.546161,35.0,0,0,0,0,5
127767650,127767580,4259850,-1.7314867,0.6895301,-9.584468,35.0,0,0,0,0,5
128769831,128769762,4259850,-1.7314867,0.7431602,-9.584468,35.0,0,0,0,0,5
129768945,129768877,4259850,-1.7238252,0.6512229,-9.561484,35.0,0,0,0,0,5
130768532,130768462,4259850,-1.7161638,0.704853,-9.5538225,35.0,0,0,0,0,5
131768131,131768063,4259850,-1.7161638,0.6818687,-9.515515,35.0,0,0,0,0,5
132770325,132770255,4259850,-1.7314867,0.6818687,-9.607452,35.0,0,0,0,0,5
133770036,133769966,4259850,-1.685518,0.66654575,-9.576807,35.0,0,0,0,0,5
134767240,134767171,4259850,-1.7085024,0.66654575,-9.569145,35.0,0,0,0,0,5
135769935,135769866,4259850,-1.7161638,0.71251446,-9.561484,35.0,0,0,0,0,5
136769296,136769104,4259850,-1.6701951,0.71251446,-9.561484,35.0,0,0,0,0,5
137766455,137766388,4259850,-1.7161638,0.704853,-9.607452,35.0,0,0,0,0,5
138768720,138768648,4259850,-1.6931795,0.62823856,-9.5385,35.0,0,0,0,0,5
139768528,139768455,4259850,-1.6931795,0.6588843,-9.599792,35.0,0,0,0,0,5
140770819,140770748,4259850,-1.6778566,0.7354988,-9.599792,35.0,0,0,0,0,5
141768285,141768049,4259850,-1.7468096,0.66654575,-9.576807,35.0,0,0,0,0,5
142767888,142767819,4259850,-1.7697939,0.69719154,-9.668744,35.0,0,0,0,0,5
143769604,143769533,4259850,-1.7391481,0.72017586,-9.469546,35.0,0,0,0,0,5
144766794,144766725,4259850,-1.7238252,0.72017586,-9.5078535,35.0,0,0,0,0,5
145768953,145768879,4259850,-1.6548722,0.61291564,-9.5385,35.0,0,0,0,0,5
146768657,146768586,4259850,-1.6931795,0.69719154,-9.5538225,35.0,0,0,0,0,5
147771348,147771280,4259850,-1.6701951,0.6588843,-9.584468,35.0,0,0,0,0,5
148768612,148768545,4259850,-1.685518,0.6895301,-9.622776,35.0,0,0,0,0,5
149768395,149768325,4259850,-1.7238252,0.69719154,-9.584468,35.0,0,0,0,0,5
150770127,150770057,4259850,-1.6931795,0.704853,-9.5385,35.0,0,0,0,0,5
151767345,151767275,4259850,-1.7161638,0.66654575,-9.546161,35.0,0,0,0,0,5
152769562,152769489,4259850,-1.7314867,0.72017586,-9.561484,35.0,0,0,0,0,5
153769381,153769165,4259850,-1.685518,0.71251446,-9.523177,35.0,0,0,0,0,5
