timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
561766652,561766274,0,nan,nan,0.0008799067,-0.00020792289,-0.45552167,0.0,0.0,0.0,0.002134197,-0.00071316876,-0.0019860754,-0.0022120178,0.0002542235,-0.000154525,0.0,-0.008548883,-0.0055767787,0.031972263,-2.5385075,0.015309386,nan,0.1,0.0135002965,0.272039,0.04011644,0.06781431,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
561776658,561776272,0,nan,nan,0.0009001251,-0.00022456402,-0.4556223,0.0,0.0,0.0,0.0024699494,-0.0007419168,-0.0019751638,-0.0022801012,0.0002542235,-0.000154525,0.0,0.0021111397,0.006797575,0.031245826,-2.5384803,0.015309386,nan,0.1,0.013800027,0.27231726,0.04059291,0.06801307,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
561876742,561876248,0,nan,nan,0.0010887455,-0.0004461514,-0.4563764,0.0,0.0,0.0,0.0023298934,-0.0016939843,-0.0017099876,-0.0025100645,0.0002542235,-0.000154525,0.0,0.03428319,-0.032799836,0.04233346,-2.5384655,0.015309386,nan,0.1,0.010906407,0.27352226,0.035558857,0.06993213,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
561976570,561976225,0,nan,nan,0.001229542,-0.0006438033,-0.45714796,0.0,0.0,0.0,0.0028902432,-0.0016874712,-0.0020463231,-0.0032803523,0.0002542235,-0.000154525,0.0,0.0016841032,-0.033679467,-0.018625356,-2.5385196,0.015309386,nan,0.1,0.013503242,0.2719461,0.04015766,0.06781041,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
562076553,562076202,0,nan,nan,0.0013542175,-0.00080866134,-0.45744073,0.0,0.0,0.0,0.0026732062,-0.0016174999,-0.0013231664,-0.0025077984,0.0002542235,-0.000154525,0.0,-0.02385993,-0.0059090913,0.22972003,-2.5386143,0.015309386,nan,0.1005626,0.016782431,0.27313805,0.04485476,0.06973013,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
562176515,562176179,0,nan,nan,0.0013943276,-0.0008669302,-0.45762753,0.0,0.0,0.0,0.0021629073,-0.00022284023,-0.0011379931,-0.0022548628,0.0002542235,-0.000154525,0.0,-0.031164529,0.11781014,-0.042836003,-2.5385113,0.015309386,nan,0.1,0.013210661,0.27157858,0.039661717,0.06760835,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
562276633,562276155,0,nan,nan,0.0014513093,-0.0008787478,-0.45789754,0.0,0.0,0.0,0.002487168,-0.0010529393,-0.0022187803,-0.003330213,0.0002542235,-0.000154525,0.0,0.027622353,-0.028041037,-0.043535728,-2.538504,0.015309386,nan,0.10042527,0.016426468,0.27275407,0.044369884,0.06952648,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
562376467,562376132,0,nan,nan,0.0013898767,-0.0008403092,-0.45765188,0.0,0.0,0.0,0.001483967,-0.0007441623,-0.002762636,-0.003367201,0.0002542235,-0.000154525,0.0,-0.037412185,0.06425647,-0.098857895,-2.5386977,0.015309386,nan,0.10178122,0.012921291,0.27203116,0.039165605,0.06743937,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
562466515,562466111,0,nan,nan,0.0013652034,-0.00083470624,-0.45749572,0.0,0.0,0.0,0.0022884156,-0.0012047334,-0.0016507335,-0.0018426623,0.0002542235,-0.000154525,0.0,0.010267734,0.0018104746,-0.024069384,-2.5385032,0.015309386,nan,0.10106784,0.015731068,0.27291298,0.04343188,0.0691601,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
562576464,562576086,0,nan,nan,0.0012669209,-0.0007854828,-0.4572267,0.0,0.0,0.0,0.0020854082,-0.0011931714,-0.0019770404,-0.0017465628,0.0002542235,-0.000154525,0.0,-0.007453848,0.02654931,-0.058739044,-2.538587,0.015309386,nan,0.10152319,0.012639474,0.2716626,0.038677868,0.067235835,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
