timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
562521187,562521098,4325386,0.011930961,-0.016831176,-0.0008522115,nan,0,5
563520950,563520866,4325386,0.012357066,-0.021305287,-0.0072437976,nan,0,5
564523222,564523133,4325386,0.0010652643,-0.012570119,-0.016405072,nan,0,5
565520488,565520402,4325386,0.013635384,-0.008309062,-0.008522115,nan,0,5
566520256,566520169,4325386,-0.0023435815,-0.0023435815,-0.008309062,nan,0,5
567522522,567522436,4325386,0.0029827403,-0.0074568507,-0.017896442,nan,0,5
568519790,568519704,4325386,-0.023435816,-0.023222763,0.0,nan,0,5
569519557,569519472,4325386,-0.009587379,-0.018961705,-0.017257283,nan,0,5
570521829,570521739,4325386,0.009161274,0.0038349517,-0.0008522115,nan,0,5
571521593,571521506,4325386,0.0040480047,-0.012570119,0.0012783173,nan,0,5
572518859,572518774,4325386,0.012783173,0.012570119,-0.00021305287,nan,0,5
573521131,573521044,4325386,-0.008735168,-0.009374326,0.015978966,nan,0,5
574520899,574520809,4325386,0.014700648,-0.008735168,0.0010652643,nan,0,5
575518162,575518077,4325386,0.005113269,-0.013422331,-0.003408846,nan,0,5
576520431,576520344,4325386,0.009800432,-0.0021305287,0.012996226,nan,0,5
577520200,577520111,4325386,0.012783173,-0.016831176,0.00021305287,nan,0,5
578519968,578519879,4325386,-0.0010652643,-0.017257283,0.016831176,nan,0,5
579519734,579519646,4325386,-0.00042610575,-0.0038349517,-0.015339807,nan,0,5
580521998,580521913,4325386,-0.003408846,-0.01406149,-0.0008522115,nan,0,5
581521766,581521680,4325386,0.0014913701,-0.0027696874,-0.0019174758,nan,0,5
582519037,582518948,4325386,0.0012783173,0.009587379,-0.0019174758,nan,0,5
583521301,583521214,4325386,-0.0036218988,-0.0185356,0.010652644,nan,0,5
584521068,584520982,4325386,0.0019174758,-0.006178533,-0.0059654806,nan,0,5
585523335,585523248,4325386,0.02002697,0.0010652643,0.006178533,nan,0,5
586520606,586520516,4325386,0.014487595,-0.018322548,-0.0014913701,nan,0,5
587520366,587520283,4325386,-0.012144014,-0.009800432,-0.0010652643,nan,0,5
588522638,588522549,4325386,0.009161274,-0.0038349517,0.016192019,nan,0,5
589519904,589519817,4325386,-0.012357066,-0.0038349517,-0.003408846,nan,0,5
590519669,590519583,4325386,-0.0038349517,0.008522115,-0.0023435815,nan,0,5
591522074,591521850,4325386,0.0040480047,-0.005539375,0.010013485,nan,0,5
592521708,592521619,4325386,0.0021305287,-0.01406149,-0.0019174758,nan,0,5
593518973,593518884,4325386,0.005113269,-0.0221575,-0.009374326,nan,0,5
594521240,594521150,4325386,0.018322548,-0.010652644,-0.01704423,nan,0,5
595521006,595520917,4325386,-0.0031957931,-0.006817692,-0.010013485,nan,0,5
596518272,596518184,4325386,0.0044741104,-0.025140239,-0.00021305287,nan,0,5
597520539,597520450,4325386,-0.0021305287,-0.0063915863,-0.004900216,nan,0,5
598520307,598520217,4325386,-0.0010652643,-0.009587379,0.0044741104,nan,0,5
599520076,599519983,4325386,0.005113269,0.0010652643,0.0036218988,nan,0,5
600519942,600519750,4325386,0.010652644,0.0,0.013209278,nan,0,5
601522106,601522016,4325386,0.0040480047,0.0038349517,-0.0008522115,nan,0,5
