timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
562465935,562464990,396809,-0.3363636,0.29469696,0.16136363,nan,0
563447895,563446949,396809,-0.33863634,0.29242423,0.15757576,nan,0
564451693,564450747,396809,-0.3340909,0.29393938,0.15303029,nan,0
565454511,565453565,396809,-0.33787876,0.2931818,0.1560606,nan,0
566458076,566457130,396809,-0.33863634,0.29545453,0.15454546,nan,0
567461427,567460482,396809,-0.3371212,0.29469696,0.1560606,nan,0
568464441,568463495,396809,-0.3409091,0.29090908,0.16742423,nan,0
569468175,569467229,396809,-0.33560604,0.29545453,0.15227272,nan,0
570449712,570448766,396809,-0.3371212,0.2931818,0.15454546,nan,0
571453030,571452084,396809,-0.33863634,0.2931818,0.15757576,nan,0
572456520,572455574,396809,-0.33787876,0.29696968,0.1560606,nan,0
573459390,573458445,396809,-0.3409091,0.29393938,0.16742423,nan,0
574463079,574462134,396809,-0.33484846,0.29469696,0.16136363,nan,0
575466406,575465460,396809,-0.33484846,0.29393938,0.15757576,nan,0
576447889,576446937,396809,-0.34015152,0.2901515,0.16287878,nan,0
577451478,577450529,396809,-0.33560604,0.29545453,0.1560606,nan,0
578454230,578453285,396809,-0.3363636,0.29242423,0.16060606,nan,0
579457445,579456499,396809,-0.33863634,0.2931818,0.16439393,nan,0
580461014,580460068,396809,-0.3340909,0.2962121,0.1590909,nan,0
581463807,581462862,396809,-0.3371212,0.29090908,0.16287878,nan,0
582445868,582444923,396809,-0.33484846,0.29393938,0.16287878,nan,0
583449630,583448673,396809,-0.3363636,0.29469696,0.15303029,nan,0
584452387,584451441,396809,-0.34015152,0.29166666,0.16136363,nan,0
585455984,585455038,396809,-0.3333333,0.2962121,0.15757576,nan,0
586458738,586457792,396809,-0.3371212,0.29469696,0.16060606,nan,0
587461881,587460935,396809,-0.33787876,0.2931818,0.16287878,nan,0
588465620,588464673,396809,-0.3333333,0.29393938,0.15227272,nan,0
589446971,589446025,396809,-0.33787876,0.29166666,0.16136363,nan,0
590450199,590449253,396809,-0.3340909,0.2962121,0.15303029,nan,0
591453874,591452928,396809,-0.3363636,0.29545453,0.15757576,nan,0
592456651,592455671,396809,-0.3409091,0.29242423,0.16136363,nan,0
593460361,593459415,396809,-0.3363636,0.29696968,0.15757576,nan,0
594463119,594462173,396809,-0.3363636,0.2931818,0.1681818,nan,0
595466286,595465340,396809,-0.3371212,0.29393938,0.1590909,nan,0
596448755,596447795,396809,-0.3340909,0.29469696,0.15227272,nan,0
597451504,597450526,396809,-0.34166667,0.29166666,0.15454546,nan,0
598454691,598453745,396809,-0.3333333,0.29393938,0.1560606,nan,0
599458377,599457430,396809,-0.33484846,0.29545453,0.15454546,nan,0
600461156,600460210,396809,-0.34015152,0.29090908,0.16287878,nan,0
601464818,601463872,396809,-0.3340909,0.29469696,0.16060606,nan,0
