timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,calibration_count
561767666,561745474,4028193,-56.006607,38.585,101999.5,1.211297,0
561810861,561795859,4028193,-55.7688,38.586666,101996.664,1.211667,0
561929750,561911111,4028193,-56.017178,38.579998,101999.664,1.2117026,0
562145719,562127128,4028193,-56.017178,38.586666,101999.664,1.2112991,0
562361730,562343137,4028193,-55.937904,38.579998,101998.664,1.2116908,0
562534518,562501503,4028193,-56.08059,38.59,102000.4,1.2113078,0
562750518,562717512,4028193,-55.86392,38.582,101997.8,1.2116804,0
562966524,562933518,4028193,-56.027744,38.59,101999.8,1.2117041,0
563106894,563091867,4028193,-55.879772,38.583332,101998.0,1.2112793,0
563322870,563307873,4028193,-55.911484,38.586666,101998.336,1.2116867,0
563538906,563523912,4028193,-56.017178,38.583332,101999.664,1.2117026,0
563754916,563739879,4028193,-56.15986,38.59,102001.336,1.2117225,0
563970891,563955880,4028193,-55.96433,38.59,101999.0,1.2116947,0
564143688,564121499,4028193,-56.085876,38.579998,102000.5,1.2117125,0
564359743,564337499,4028193,-56.006607,38.585,101999.5,1.2117006,0
564575758,564553515,4028193,-56.107014,38.59,102000.75,1.2117155,0
564737716,564719108,4028193,-56.017178,38.59,101999.664,1.2117026,0
564953740,564935114,4028193,-55.937904,38.59,101998.664,1.2116908,0
565169690,565151091,4028193,-56.12815,38.59,102001.0,1.2117186,0
565342500,565309476,4028193,-55.948475,38.59,101998.8,1.2116923,0
565558484,565525500,4028193,-55.948475,38.59,101998.8,1.2116923,0
565774477,565741471,4028193,-55.916763,38.59,101998.4,1.2116876,0
565914890,565899879,4028193,-55.937904,38.59,101998.664,1.2116908,0
566130905,566115901,4028193,-56.101727,38.59,102000.664,1.2117145,0
566346894,566331867,4028193,-55.85335,38.59,101997.664,1.2116789,0
566562868,566547870,4028193,-56.017178,38.59,101999.664,1.2117026,0
566735688,566713480,4028193,-55.779366,38.59,101996.75,1.2116679,0
566951669,566929464,4028193,-56.027744,38.594997,101999.75,1.2117037,0
567167652,567145464,4028193,-56.04888,38.59,102000.0,1.2117065,0
567329706,567311116,4028193,-55.911484,38.59,101998.336,1.2116867,0
567545691,567527084,4028193,-56.075306,38.59,102000.336,1.2117106,0
567761684,567743070,4028193,-55.937904,38.59,101998.664,1.2116908,0
567977668,567959072,4028193,-55.826927,38.593334,101997.336,1.2116749,0
568150506,568117516,4028193,-56.04888,38.59,102000.0,1.2117065,0
568366475,568333479,4028193,-55.93262,38.592,101998.6,1.21169,0
568506860,568491855,4028193,-55.937904,38.593334,101998.664,1.2116908,0
568722873,568707879,4028193,-55.85335,38.59667,101997.664,1.2116789,0
568938882,568923890,4028193,-56.017178,38.59667,101999.664,1.2117026,0
569154948,569139908,4028193,-55.990753,38.59,101999.336,1.2116988,0
569370945,569355918,4028193,-55.85335,38.59,101997.664,1.2116789,0
569543687,569521500,4028193,-55.837494,38.595,101997.5,1.2116768,0
569759657,569737465,4028193,-55.837494,38.595,101997.5,1.2116768,0
569975703,569953498,4028193,-55.943188,38.6,101998.75,1.2116917,0
570137704,570119088,4028193,-56.04888,38.596664,102000.0,1.2117065,0
570353738,570335148,4028193,-55.990753,38.6,101999.336,1.2116988,0
570569664,570551070,4028193,-56.075306,38.59,102000.336,1.2117106,0
570742506,570709499,4028193,-55.879772,38.594,101998.0,1.2116828,0
570958512,570925534,4028193,-55.948475,38.6,101998.8,1.2116923,0
571174518,571141476,4028193,-56.08059,38.594,102000.4,1.2117113,0
571314892,571299891,4028193,-55.937904,38.6,101998.664,1.2116908,0
571530859,571515854,4028193,-55.990753,38.59667,101999.336,1.2116988,0
571746920,571731906,4028193,-55.826927,38.6,101997.336,1.2116749,0
571962910,571947918,4028193,-56.15986,38.6,102001.336,1.2117225,0
572135707,572113482,4028193,-56.19157,38.6,102001.75,1.2117274,0
572351753,572329545,4028193,-55.900913,38.6,101998.25,1.2116858,0
572567705,572545487,4028193,-55.96433,38.595,101999.0,1.2116947,0
572729682,572711084,4028193,-55.937904,38.6,101998.664,1.2116908,0
572945716,572927093,4028193,-56.017178,38.6,101999.664,1.2117026,0
573161721,573143122,4028193,-55.937904,38.6,101998.664,1.2116908,0
573377687,573359083,4028193,-55.96433,38.6,101999.0,1.2116947,0
573550536,573517554,4028193,-55.86392,38.6,101997.8,1.2116804,0
573766496,573733487,4028193,-56.12815,38.6,102001.0,1.2117186,0
573906872,573891880,4028193,-56.075306,38.6,102000.336,1.2117106,0
