timestamp,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
561612637,0,0,1,0,0,0,0,0,0,0,0,0,0
562116688,0,0,1,0,0,0,0,0,0,0,0,0,0
562625637,0,0,1,0,0,0,0,0,0,0,0,0,0
563135637,0,0,1,0,0,0,0,0,0,0,0,0,0
563644636,0,0,1,0,0,0,0,0,0,0,0,0,0
564154638,0,0,1,0,0,0,0,0,0,0,0,0,0
564664638,0,0,1,0,0,0,0,0,0,0,0,0,0
565174638,0,0,1,0,0,0,0,0,0,0,0,0,0
565684636,0,0,1,0,0,0,0,0,0,0,0,0,0
566194638,0,0,1,0,0,0,0,0,0,0,0,0,0
566704659,0,0,1,0,0,0,0,0,0,0,0,0,0
567214637,0,0,1,0,0,0,0,0,0,0,0,0,0
567724650,0,0,1,0,0,0,0,0,0,0,0,0,0
568234637,0,0,1,0,0,0,0,0,0,0,0,0,0
568744640,0,0,1,0,0,0,0,0,0,0,0,0,0
569255054,0,0,1,0,0,0,0,0,0,0,0,0,0
569764848,0,0,1,0,0,0,0,0,0,0,0,0,0
570273636,0,0,1,0,0,0,0,0,0,0,0,0,0
570783638,0,0,1,0,0,0,0,0,0,0,0,0,0
571293637,0,0,1,0,0,0,0,0,0,0,0,0,0
571803639,0,0,1,0,0,0,0,0,0,0,0,0,0
572312637,0,0,1,0,0,0,0,0,0,0,0,0,0
572821637,0,0,1,0,0,0,0,0,0,0,0,0,0
573331637,0,0,1,0,0,0,0,0,0,0,0,0,0
573841641,0,0,1,0,0,0,0,0,0,0,0,0,0
574351641,0,0,1,0,0,0,0,0,0,0,0,0,0
574861637,0,0,1,0,0,0,0,0,0,0,0,0,0
575371637,0,0,1,0,0,0,0,0,0,0,0,0,0
575881650,0,0,1,0,0,0,0,0,0,0,0,0,0
576391636,0,0,1,0,0,0,0,0,0,0,0,0,0
576901636,0,0,1,0,0,0,0,0,0,0,0,0,0
577411637,0,0,1,0,0,0,0,0,0,0,0,0,0
577921638,0,0,1,0,0,0,0,0,0,0,0,0,0
578430643,0,0,1,0,0,0,0,0,0,0,0,0,0
578940637,0,0,1,0,0,0,0,0,0,0,0,0,0
579449637,0,0,1,0,0,0,0,0,0,0,0,0,0
579959697,0,0,1,0,0,0,0,0,0,0,0,0,0
580469641,0,0,1,0,0,0,0,0,0,0,0,0,0
580979650,0,0,1,0,0,0,0,0,0,0,0,0,0
581488650,0,0,1,0,0,0,0,0,0,0,0,0,0
581998636,0,0,1,0,0,0,0,0,0,0,0,0,0
582508637,0,0,1,0,0,0,0,0,0,0,0,0,0
583018636,0,0,1,0,0,0,0,0,0,0,0,0,0
583528647,0,0,1,0,0,0,0,0,0,0,0,0,0
584038649,0,0,1,0,0,0,0,0,0,0,0,0,0
584548757,0,0,1,0,0,0,0,0,0,0,0,0,0
585058690,0,0,1,0,0,0,0,0,0,0,0,0,0
585568638,0,0,1,0,0,0,0,0,0,0,0,0,0
586078638,0,0,1,0,0,0,0,0,0,0,0,0,0
586588658,0,0,1,0,0,0,0,0,0,0,0,0,0
587098642,0,0,1,0,0,0,0,0,0,0,0,0,0
587607665,0,0,1,0,0,0,0,0,0,0,0,0,0
588117637,0,0,1,0,0,0,0,0,0,0,0,0,0
588627664,0,0,1,0,0,0,0,0,0,0,0,0,0
589137636,0,0,1,0,0,0,0,0,0,0,0,0,0
589647637,0,0,1,0,0,0,0,0,0,0,0,0,0
590156679,0,0,1,0,0,0,0,0,0,0,0,0,0
590665637,0,0,1,0,0,0,0,0,0,0,0,0,0
591174873,0,0,1,0,0,0,0,0,0,0,0,0,0
591683671,0,0,1,0,0,0,0,0,0,0,0,0,0
592193658,0,0,1,0,0,0,0,0,0,0,0,0,0
592703636,0,0,1,0,0,0,0,0,0,0,0,0,0
593212637,0,0,1,0,0,0,0,0,0,0,0,0,0
593721637,0,0,1,0,0,0,0,0,0,0,0,0,0
594230636,0,0,1,0,0,0,0,0,0,0,0,0,0
594740668,0,0,1,0,0,0,0,0,0,0,0,0,0
595250636,0,0,1,0,0,0,0,0,0,0,0,0,0
595760671,0,0,1,0,0,0,0,0,0,0,0,0,0
596269638,0,0,1,0,0,0,0,0,0,0,0,0,0
596778636,0,0,1,0,0,0,0,0,0,0,0,0,0
597287636,0,0,1,0,0,0,0,0,0,0,0,0,0
597797930,0,0,1,0,0,0,0,0,0,0,0,0,0
598307637,0,0,1,0,0,0,0,0,0,0,0,0,0
598817638,0,0,1,0,0,0,0,0,0,0,0,0,0
599328026,0,0,1,0,0,0,0,0,0,0,0,0,0
599837900,0,0,1,0,0,0,0,0,0,0,0,0,0
600347825,0,0,1,0,0,0,0,0,0,0,0,0,0
600856638,0,0,1,0,0,0,0,0,0,0,0,0,0
601366637,0,0,1,0,0,0,0,0,0,0,0,0,0
