timestamp,load,ram_usage
561326825,0.21928531,0.3653388
561826795,0.25148153,0.36538914
562326795,0.24558151,0.36538914
562826795,0.25297302,0.36538914
563326795,0.23441797,0.36538914
563827233,0.23454207,0.36538914
564326826,0.23327684,0.36538914
564826814,0.23337555,0.36538914
565326795,0.2345565,0.36538914
565826795,0.23437202,0.36538914
566326794,0.234716,0.36538914
566826797,0.23557061,0.36538914
567326794,0.23344141,0.36538914
567826795,0.23551202,0.36538914
568326795,0.2349655,0.36538914
568826795,0.23480648,0.36538914
569326795,0.23448002,0.36538914
569826795,0.23412001,0.36538914
570326817,0.23586798,0.36538914
570826821,0.23410785,0.36538914
571326795,0.23440218,0.36538914
571826796,0.23545754,0.36538914
572326795,0.23275399,0.36538914
572826810,0.23479599,0.36538914
573326794,0.22736645,0.36538914
573826795,0.23533398,0.36538914
574326795,0.23450601,0.36538914
574826795,0.23518002,0.36538914
575326795,0.23457801,0.36538914
575826817,0.23607397,0.36538914
576326794,0.23389351,0.36538914
576826794,0.23466647,0.36538914
577326797,0.23448199,0.36538914
577826832,0.23490202,0.36538914
578326794,0.23451793,0.36538914
578826795,0.23563552,0.36538914
579326796,0.23385644,0.36538914
579826842,0.23551941,0.36538914
580326795,0.23283833,0.36538914
580826795,0.23575997,0.36538914
581327234,0.24061853,0.36538914
581827127,0.23617107,0.36538914
582326878,0.23359138,0.36538914
582826810,0.23484546,0.36538914
583326794,0.23440403,0.36538914
583826795,0.23458552,0.36538914
584326796,0.234276,0.36538914
584826810,0.23485845,0.36538914
585326798,0.23376602,0.36538914
585826795,0.23421198,0.36538914
586326800,0.23443812,0.36538914
586826795,0.24236196,0.36538914
587326958,0.23460019,0.36538914
587826824,0.2346018,0.36538914
588326811,0.23314953,0.36538914
588826795,0.23558998,0.36538914
589326794,0.23304844,0.36538914
589826796,0.236346,0.36538914
590326795,0.23330402,0.36538914
590826802,0.23583269,0.36538914
591326796,0.24026537,0.36538914
591826816,0.23588002,0.36538914
592326818,0.2331273,0.36538914
592826795,0.2348848,0.36538914
593326794,0.24238199,0.36538914
593826796,0.23394954,0.36538914
594326795,0.23430449,0.36538914
594826794,0.234168,0.36538914
595326795,0.23509997,0.36538914
595826795,0.23519403,0.36538914
596326795,0.23505002,0.36538914
596826795,0.240668,0.36538914
597326795,0.2364195,0.36538914
597826795,0.23378044,0.36538914
598326879,0.23565352,0.36538914
598826795,0.23351848,0.36538914
599326795,0.235524,0.36538914
599826795,0.23455954,0.36538914
600326794,0.23491001,0.36538914
600826796,0.23841047,0.36538914
601326795,0.246624,0.36538914
