timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
561771444,4259850,4259850,2490378,0,0,0.14685926,0.14685926,0.0,0.0,4325386,4325386,2490378,0,0,0.006408805,0.006408805,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
561776449,4259850,4259850,2490378,0,0,0.14690772,0.14690772,0.0,0.0,4325386,4325386,2490378,0,0,0.006317173,0.0063171736,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
561976364,4259850,4259850,2490378,0,0,0.14730157,0.14730157,0.0,0.0,4325386,4325386,2490378,0,0,0.0062311403,0.00623114,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
562176317,4259850,4259850,2490378,0,0,0.14876185,0.14876182,0.0,0.0,4325386,4325386,2490378,0,0,0.0063531594,0.0063531594,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
562376270,4259850,4259850,2490378,0,0,0.14717413,0.14717413,0.0,0.0,4325386,4325386,2490378,0,0,0.0065947534,0.006594753,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
562576224,4259850,4259850,2490378,0,0,0.14523147,0.14523147,0.0,0.0,4325386,4325386,2490378,0,0,0.0064958474,0.006495848,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
562776169,4259850,4259850,2490378,0,0,0.14769757,0.14769752,0.0,0.0,4325386,4325386,2490378,0,0,0.0064925863,0.006492586,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
562976125,4259850,4259850,2490378,0,0,0.14918502,0.14918503,0.0,0.0,4325386,4325386,2490378,0,0,0.0063040303,0.0063040303,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
563176082,4259850,4259850,2490378,0,0,0.14820805,0.14820804,0.0,0.0,4325386,4325386,2490378,0,0,0.006578054,0.006578054,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
563376032,4259850,4259850,2490378,0,0,0.14783117,0.14783117,0.0,0.0,4325386,4325386,2490378,0,0,0.0060943477,0.006094348,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
563575986,4259850,4259850,2490378,0,0,0.14828166,0.14828166,0.0,0.0,4325386,4325386,2490378,0,0,0.0064154896,0.0064154896,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
563775959,4259850,4259850,2490378,0,0,0.14568695,0.14568697,0.0,0.0,4325386,4325386,2490378,0,0,0.0067536547,0.0067536547,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
563976061,4259850,4259850,2490378,0,0,0.14820427,0.14820427,0.0,0.0,4325386,4325386,2490378,0,0,0.0063975463,0.0063975463,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
564175875,4259850,4259850,2490378,0,0,0.15013333,0.15013336,0.0,0.0,4325386,4325386,2490378,0,0,0.0066808616,0.0066808616,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
564375798,4259850,4259850,2490378,0,0,0.1501251,0.15012507,0.0,0.0,4325386,4325386,2490378,0,0,0.006348145,0.006348145,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
564575798,4259850,4259850,2490378,0,0,0.14625499,0.14625496,0.0,0.0,4325386,4325386,2490378,0,0,0.0067464295,0.0067464295,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
564775708,4259850,4259850,2490378,0,0,0.14810395,0.14810397,0.0,0.0,4325386,4325386,2490378,0,0,0.0067269495,0.0067269495,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
564975665,4259850,4259850,2490378,0,0,0.14728393,0.14728391,0.0,0.0,4325386,4325386,2490378,0,0,0.0064611086,0.006461108,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
565175620,4259850,4259850,2490378,0,0,0.14823496,0.14823496,0.0,0.0,4325386,4325386,2490378,0,0,0.0063003795,0.0063003795,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
565375568,4259850,4259850,2490378,0,0,0.1488178,0.14881782,0.0,0.0,4325386,4325386,2490378,0,0,0.006374915,0.006374915,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
565575522,4259850,4259850,2490378,0,0,0.14611265,0.14611265,0.0,0.0,4325386,4325386,2490378,0,0,0.0065189307,0.0065189307,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
565775473,4259850,4259850,2490378,0,0,0.14889005,0.14889003,0.0,0.0,4325386,4325386,2490378,0,0,0.0066094403,0.0066094403,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
565975425,4259850,4259850,2490378,0,0,0.14790316,0.14790317,0.0,0.0,4325386,4325386,2490378,0,0,0.0058206567,0.0058206567,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
566175382,4259850,4259850,2490378,0,0,0.1474391,0.14743909,0.0,0.0,4325386,4325386,2490378,0,0,0.006545923,0.006545923,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
566375336,4259850,4259850,2490378,0,0,0.14611383,0.14611384,0.0,0.0,4325386,4325386,2490378,0,0,0.006685273,0.0066852723,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
566575333,4259850,4259850,2490378,0,0,0.14584048,0.1458405,0.0,0.0,4325386,4325386,2490378,0,0,0.00669669,0.00669669,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
566775249,4259850,4259850,2490378,0,0,0.1450239,0.14502388,0.0,0.0,4325386,4325386,2490378,0,0,0.006571498,0.006571498,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
566975195,4259850,4259850,2490378,0,0,0.15132733,0.1513273,0.0,0.0,4325386,4325386,2490378,0,0,0.0062925797,0.0062925797,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
