timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
573763511,5.036206,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
574263926,5.05242,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
574763691,5.041644,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
575263754,5.062088,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
575753540,5.054132,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
576253595,5.057556,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
576753507,5.058261,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
577263493,5.053427,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
577763493,5.0405364,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
578263493,5.0239196,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
578763492,5.0546355,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
579253493,5.052017,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
579753492,5.03963,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
580253492,5.057657,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
580763492,5.0603757,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
581263492,5.024222,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
581763492,5.04819,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
582263492,5.0415435,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
582753505,5.0367093,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
583253491,5.035904,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
583753659,5.0548368,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
584263587,4.9943113,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
584763538,5.041846,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
585263492,5.053326,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
585763520,5.0247254,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
586253491,5.0482907,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
586753491,5.0518155,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
587253491,5.0358033,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
587763491,5.0405364,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
588263492,5.053326,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
588763535,5.0329833,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
589263492,5.0411406,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
589753491,5.0577574,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
590253493,5.05242,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
590753492,5.056952,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
591263492,5.0398316,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
591763492,5.0223083,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
592263862,5.013849,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
592763493,5.0562468,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
593253506,5.0528226,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
593753492,5.0567503,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
594253491,5.039328,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
594763491,5.0470824,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
595263511,5.0530243,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
595763753,5.044061,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
596263740,5.0136476,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
596753586,5.030667,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
597253492,5.0433564,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
597753493,5.043759,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
598263492,5.0516143,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
598763510,5.0488954,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
599263492,5.0329833,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
599763526,5.054938,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
600253497,5.0749784,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
600753509,5.0419464,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
601253492,5.0381193,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
