timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
562449239,562448299,396321,-0.33560604,0.23787878,0.14015152,nan,0
563464485,563463545,396321,-0.3393939,0.23560606,0.14469697,nan,0
564458092,564457153,396321,-0.32954544,0.24242423,0.13787879,nan,0
565451662,565450722,396321,-0.34242424,0.23939393,0.14166667,nan,0
566445227,566444287,396321,-0.3363636,0.23636363,0.14696969,nan,0
567460434,567459495,396321,-0.33484846,0.23636363,0.14166667,nan,0
568454061,568453122,396321,-0.3469697,0.23560606,0.14469697,nan,0
569447662,569446720,396321,-0.33181816,0.23560606,0.13484848,nan,0
570462811,570461872,396321,-0.3333333,0.23787878,0.14469697,nan,0
571456402,571455462,396321,-0.33787876,0.23787878,0.13787879,nan,0
572450119,572449179,396321,-0.330303,0.23636363,0.13939394,nan,0
573443704,573442765,396321,-0.34166667,0.23484848,0.14621212,nan,0
574458783,574457843,396321,-0.3310606,0.23636363,0.13636363,nan,0
575452434,575451495,396321,-0.3310606,0.23636363,0.13636363,nan,0
576446044,576445105,396321,-0.3469697,0.23257574,0.13636363,nan,0
577461197,577460257,396321,-0.32878786,0.23712121,0.13636363,nan,0
578454799,578453860,396321,-0.34015152,0.23712121,0.14848484,nan,0
579448423,579447483,396321,-0.34015152,0.23787878,0.13939394,nan,0
580463645,580462705,396321,-0.330303,0.23560606,0.13787879,nan,0
581457192,581456252,396321,-0.34318182,0.23560606,0.14166667,nan,0
582450814,582449874,396321,-0.33484846,0.23787878,0.14621212,nan,0
583444402,583443463,396321,-0.3333333,0.23484848,0.13939394,nan,0
584459632,584458692,396321,-0.34469697,0.23787878,0.14469697,nan,0
585453242,585452303,396321,-0.330303,0.23560606,0.13787879,nan,0
586446815,586445875,396321,-0.3409091,0.2340909,0.14318182,nan,0
587462112,587461172,396321,-0.33863634,0.23636363,0.14621212,nan,0
588455583,588454644,396321,-0.33257574,0.23787878,0.14469697,nan,0
589449214,589448273,396321,-0.3469697,0.2340909,0.14621212,nan,0
590442841,590441901,396321,-0.33560604,0.23712121,0.14166667,nan,0
591458042,591457102,396321,-0.33257574,0.2340909,0.13939394,nan,0
592451871,592450931,396321,-0.34621212,0.23484848,0.13939394,nan,0
593445405,593444465,396321,-0.33257574,0.23787878,0.13787879,nan,0
594460600,594459660,396321,-0.33863634,0.23712121,0.13787879,nan,0
595454235,595453295,396321,-0.33787876,0.23636363,0.14318182,nan,0
596447807,596446865,396321,-0.3340909,0.23636363,0.14696969,nan,0
597463011,597462071,396321,-0.34242424,0.23560606,0.14469697,nan,0
598456590,598455651,396321,-0.33560604,0.23636363,0.13787879,nan,0
599450263,599449323,396321,-0.3333333,0.23863636,0.13636363,nan,0
600443818,600442878,396321,-0.34469697,0.2340909,0.14015152,nan,0
601459107,601458167,396321,-0.32954544,0.23181817,0.13787879,nan,0
