timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
562656429,562531617,0.0,4.038604e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
563666185,563532728,0.0,4.036668e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
564655948,564531613,0.0,4.0387945e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
565665844,565531615,0.0,4.036879e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
566665446,566531618,0.0,4.036971e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
567665200,567531628,0.0,4.037093e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
568664969,568531631,0.0,4.0371624e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
569664746,569532621,0.0,4.037266e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
570664553,570531614,0.0,4.037359e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
571664281,571531612,0.0,4.0374434e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
572664037,572531613,0.0,4.0375194e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
573663821,573533864,0.0,4.0375885e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
574663725,574530618,0.0,4.0376503e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
575663343,575530697,0.0,4.0377063e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
576663177,576531882,0.0,4.037757e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
577663023,577530616,0.0,4.0378036e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
578662708,578531616,0.0,4.0378445e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
579662451,579531611,0.0,4.0378823e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
580662183,580530614,0.0,4.0379164e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
581661946,581531616,0.0,4.0379464e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
582661819,582530614,0.0,4.0379737e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
583661610,583530612,0.0,4.037999e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
584661297,584530614,0.0,4.038022e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
585661044,585530615,0.0,4.038043e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
586660867,586531615,0.0,4.0360037e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
587660574,587530943,0.0,4.038117e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
588660326,588530616,0.0,4.038163e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
589660163,589530622,0.0,4.0382088e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
590659860,590531613,0.0,4.036308e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
591659626,591531718,0.0,4.0364935e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
592659462,592530613,0.0,4.0366617e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
593659172,593532615,0.0,4.036813e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
594658926,594530615,0.0,4.03695e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
595658793,595531619,0.0,4.037074e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
596658455,596531613,0.0,4.037145e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
597658323,597530613,0.0,4.0372506e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
598658113,598529617,0.0,4.0373457e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
599657754,599531615,0.0,4.0374316e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
600657521,600531617,0.0,4.037509e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
601657363,601530611,0.0,4.037579e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
