timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale_raw,tas_scale_raw_var,tas_scale_validated,beta_innov,beta_innov_var,source
562736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
563736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
564736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
565736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
566736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
567736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
568736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
569736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
570736806,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
571736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
572736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
573736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
574736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
575736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
576736790,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
577736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
578736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
579736787,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
580736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
581736802,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
582736789,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
583736789,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
584736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
585736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
586736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
587736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
588736789,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
589736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
590736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
591736817,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
592736789,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
593736789,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
594736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
595736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
596736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
597736787,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
598736787,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
599736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
600736788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
