timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
562046638,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3791851.8,99.99,99.99,67,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
562646613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3791940.5,99.99,99.99,67,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
563047622,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3792000.0,99.99,99.99,67,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
563647729,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3792089.0,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
564247611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3792178.0,99.99,99.99,67,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
564646611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3792237.8,99.99,99.99,67,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
565046612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3792297.2,99.99,99.99,67,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
565646612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3792386.8,99.99,99.99,67,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
566246612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3792476.0,99.99,99.99,67,18,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
566646613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3792536.0,99.99,99.99,67,18,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
567246620,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3792625.2,99.99,99.99,67,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
567646628,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3792685.5,99.99,99.99,67,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
568246611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3792775.0,99.99,99.99,67,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
568646630,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3792835.2,99.99,99.99,67,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
569046611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3792895.2,99.99,99.99,67,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
569647619,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3792985.2,99.99,99.99,67,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
570246933,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3793075.5,99.99,99.99,67,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
570646611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3793135.5,99.99,99.99,67,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
571246612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3793225.8,99.99,99.99,67,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
571646612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3793285.8,99.99,99.99,67,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
572245613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3793376.5,99.99,99.99,67,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
