timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
562537659,562537484,2490378,-1.3363836,0.86355865,-9.727672,34.95773,0,0,0,0,20
563537977,563537802,2490378,-1.3777434,0.8929175,-9.831789,35.04227,0,0,0,0,20
564540784,564540609,2490378,-1.3154942,0.85305405,-9.771575,34.984905,0,0,0,0,20
565538613,565538438,2490378,-1.3339295,0.997604,-9.652374,35.08152,0,0,0,0,20
566538928,566538757,2490378,-1.3498509,0.89261824,-9.766667,34.945652,0,0,0,0,20
567539250,567539075,2490378,-1.3781025,0.8384494,-9.960238,34.990944,0,0,0,0,20
568537074,568536904,2490378,-1.3142971,1.0010158,-9.593925,34.978867,0,0,0,0,20
569537392,569537222,2490378,-1.4405912,0.9033323,-9.870456,34.969807,0,0,0,0,20
570540207,570540028,2490378,-1.2879608,1.0530896,-9.804735,35.027176,0,0,0,0,20
571540521,571540346,2490378,-1.2818855,0.9048586,-9.506986,34.975845,0,0,0,0,20
572538346,572538176,2490378,-1.4246697,0.8761581,-9.803897,35.024155,0,0,0,0,20
573538663,573538494,2490378,-1.3951612,0.9191041,-9.641121,35.027176,0,0,0,0,20
574538985,574538811,2490378,-1.3388376,0.8853758,-9.708488,34.948673,0,0,0,0,20
575536815,575536641,2490378,-1.3247716,0.87705594,-9.611822,35.0151,0,0,0,0,20
576537134,576536959,2490378,-1.4006081,0.9453505,-9.677243,34.939613,0,0,0,0,20
577539935,577539765,2490378,-1.3860034,0.9683349,-9.766189,34.948673,0,0,0,0,20
578540258,578540084,2490378,-1.3160329,0.8600272,-9.548675,35.00906,0,0,0,0,20
579538085,579537911,2490378,-1.4322115,0.87986916,-10.024283,34.945652,0,0,0,0,20
580538410,580538229,2490378,-1.448073,0.8703222,-9.7262945,35.003017,0,0,0,0,20
581538720,581538546,2490378,-1.3084013,0.956304,-9.671857,34.972828,0,0,0,0,20
582536548,582536375,2490378,-1.3863626,0.83461875,-9.677962,35.030193,0,0,0,0,20
583539355,583539181,2490378,-1.363857,0.91219085,-9.847352,34.969807,0,0,0,0,20
584539670,584539498,2490378,-1.3962984,0.90752214,-9.8994255,34.981884,0,0,0,0,20
585537501,585537327,2490378,-1.3959394,0.8829816,-9.983223,34.972828,0,0,0,0,20
586537814,586537644,2490378,-1.311873,0.9316138,-9.726415,34.945652,0,0,0,0,20
587538130,587537961,2490378,-1.3894151,0.9501389,-9.734555,34.99396,0,0,0,0,20
588538447,588538277,2490378,-1.3193847,0.94298625,-9.757928,34.96679,0,0,0,0,20
589536280,589536106,2490378,-1.3237542,0.99131924,-9.743084,35.00604,0,0,0,0,20
590539084,590538911,2490378,-1.4170083,1.054167,-9.808446,34.978867,0,0,0,0,20
591539401,591539228,2490378,-1.3719974,0.91805667,-9.923248,34.90942,0,0,0,0,20
592539716,592539544,2490378,-1.3691243,0.84488386,-9.672754,35.024155,0,0,0,0,20
593537546,593537373,2490378,-1.3552678,0.9336489,-9.706064,34.91546,0,0,0,0,20
594537861,594537689,2490378,-1.4140155,0.886932,-10.020213,34.933575,0,0,0,0,20
595540667,595540494,2490378,-1.357662,0.9630078,-9.720638,34.96075,0,0,0,0,20
596536004,596535834,2490378,-1.3767558,0.844405,-9.698881,35.00906,0,0,0,0,20
597538813,597538638,2490378,-1.3682863,0.8831013,-9.75733,34.99396,0,0,0,0,20
598539127,598538955,2490378,-1.3441049,0.8662222,-9.838373,35.012077,0,0,0,0,20
599539445,599539271,2490378,-1.3468881,1.0382456,-9.55499,34.885265,0,0,0,0,20
600537271,600537099,2490378,-1.3938444,1.0185832,-9.536914,34.78563,0,0,0,0,20
601540078,601539903,2490378,-1.3761872,0.8568848,-9.887574,34.978867,0,0,0,0,20
