timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,accel_calibration_count,gyro_calibration_count
782509683,0.010057572,-0.0028685522,0.0024449462,4999,0,-0.8057079,0.1428771,-9.726603,4982,0,2,0
782514682,0.016708374,-0.005488107,-0.0068267193,4999,0,-0.79537284,-0.11258831,-9.954607,4982,0,2,0
782519681,-0.0036824478,0.000503531,-0.006814104,4999,0,-0.7263326,-0.09656693,-9.794743,4981,0,2,0
782524680,-0.006772314,-0.014960315,-0.0029920961,4999,0,-0.75067365,0.10094109,-9.84764,4983,0,2,0
782529678,0.013334402,-0.0027602725,-0.00067736267,4998,0,-0.7615512,0.035154004,-10.20197,4981,0,2,0
782534677,0.021402672,-0.000622787,-0.0012783878,4999,0,-0.8332883,-0.031781357,-9.768658,4982,0,2,0
782539676,-0.014958614,-0.009251513,0.00036759282,4999,0,-0.7541358,-0.0793284,-9.993392,4982,0,2,0
782544676,-0.0051197005,0.0015453558,-0.004239714,5000,0,-0.759762,0.1210115,-9.820212,4982,0,2,0
782549674,0.022619445,-0.014164259,0.0015106002,4998,0,-0.78086996,0.031528287,-9.772936,4982,0,2,0
782554676,-0.0051324507,0.003951031,0.0038126847,5002,0,-0.7759707,-0.1826228,-10.130546,4982,0,2,0
782559672,-0.009011572,-0.007702941,-0.003992021,4996,0,-0.70656025,0.10476578,-9.608973,4983,0,2,0
782564670,0.0002765561,-0.011212599,0.00037412587,4998,0,-0.76542604,0.08022684,-10.027231,4982,0,2,0
782569669,0.013804965,0.008364503,0.0042825555,4999,0,-0.80464387,0.03375253,-9.862255,4982,0,2,0
782574668,-0.0045897006,-0.002893472,0.0060138903,4999,0,-0.7683147,-0.025568495,-9.702068,4982,0,2,0
782579667,-0.018243995,0.0007901114,-0.0013249479,4999,0,-0.796918,-0.047595404,-10.021156,4982,0,2,0
782584666,0.015292255,-0.0064364863,-0.0017712034,4999,0,-0.78131753,0.0053355135,-9.626508,4982,0,2,0
782589665,-0.006714201,-0.015062127,-0.0039461944,4999,0,-0.7703763,-0.13441284,-9.907092,4982,0,2,0
782594663,-0.01358328,-0.008173767,-0.003466573,4998,0,-0.7814515,0.013069419,-9.911013,4981,0,2,0
782599662,0.020502716,-0.019084048,0.004372494,4999,0,-0.8216194,0.009643641,-9.769776,4982,0,2,0
782604661,-0.008691227,-0.011284077,-0.004428085,4999,0,-0.7071609,-0.096641876,-10.079739,4981,0,2,0
782609660,0.0074937576,-0.015500616,-0.0038475487,4999,0,-0.7127202,0.09711894,-9.574414,4982,0,2,0
782614659,0.011090016,-0.019105313,0.0010202517,4999,0,-0.73904836,-0.06012191,-10.007089,4981,0,2,0
782619658,-0.012192477,0.002201644,-0.0034418278,4999,0,-0.7149623,-0.037475094,-10.094679,4982,0,2,0
782624657,0.011162579,-0.023418652,0.0017638337,4999,0,-0.72021335,0.15523095,-9.527921,4983,0,2,0
782629655,0.010814802,-0.013382432,-0.0011372272,4998,0,-0.8093102,-0.10520507,-10.0298605,4981,0,2,0
782634654,-0.006598374,-0.008118355,-0.0031110982,4999,0,-0.8123739,-0.04949837,-9.861917,4982,0,2,0
782639653,-0.0014892812,-0.019564698,0.001220513,4999,0,-0.72871274,0.024675246,-9.616462,4982,0,2,0
