timestamp,timestamp_sample,device_id,differential_pressure_pa,temperature,error_count
783300379,783297413,4728849,203.58516,19.956034,0
784302342,784299360,4728849,203.58516,19.956034,0
785304658,785301693,4728849,209.89787,19.956034,0
786307209,786304245,4728849,203.58516,19.956034,0
787309401,787306436,4728849,203.58516,19.956034,0
788311744,788308780,4728849,203.58516,19.956034,0
789234926,789231960,4728849,197.27243,19.956034,0
790303366,790300386,4728849,209.89787,19.956034,0
791305560,791302594,4728849,203.58516,19.956034,0
792307973,792304991,4728849,203.58516,19.956034,0
793296923,793293958,4728849,203.58516,19.956034,0
794312631,794309654,4728849,203.58516,19.956034,0
795302032,795299068,4728849,203.58516,19.956034,0
796290897,796287933,4728849,203.58516,19.956034,0
797306219,797303255,4728849,197.27243,19.956034,0
798308550,798305586,4728849,203.58516,19.956034,0
799310881,799307879,4728849,203.58516,19.956034,0
800300019,800297054,4728849,203.58516,19.956034,0
801302424,801299458,4728849,203.58516,19.956034,0
802304553,802301589,4728849,203.58516,19.956034,0
803280193,803277229,4728849,203.58516,19.956034,0
804309019,804306055,4728849,203.58516,19.956034,0
805311299,805308335,4728849,197.27243,19.956034,0
806313656,806310692,4728849,209.89787,19.956034,0
807302744,807299767,4728849,197.27243,19.956034,0
808305057,808302092,4728849,203.58516,19.956034,0
809307326,809304361,4728849,209.89787,19.956034,0
810283383,810280416,4728849,209.89787,19.956034,0
811299084,811296055,4728849,203.58516,19.956034,0
812301528,812298565,4728849,203.58516,19.956034,0
813303766,813300800,4728849,197.27243,19.956034,0
814305847,814302883,4728849,203.58516,19.956034,0
815308090,815305120,4728849,203.58516,19.956034,0
816217973,816214994,4728849,197.27243,19.956034,0
817312347,817309382,4728849,203.58516,19.956034,0
818301384,818298420,4728849,203.58516,19.956034,0
