timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
782690566,782672490,396321,-0.2687167,0.28743106,0.115474634,3
783138647,783126046,396321,-0.28213245,0.28315225,0.119179145,3
783715086,783655367,396321,-0.27792844,0.2878797,0.116958715,3
784206114,784184455,396321,-0.2703913,0.28979346,0.110293865,3
784654145,784638066,396321,-0.2771575,0.29048926,0.1183342,3
785230689,785167262,396321,-0.28282604,0.28791103,0.11746436,3
785721580,785696467,396321,-0.26956853,0.29216865,0.11980748,3
786169585,786150076,396321,-0.27501693,0.2866413,0.117093965,3
786724946,786679260,396321,-0.28598723,0.2893066,0.1158523,3
787194677,787133072,396321,-0.27378234,0.29048452,0.118743084,3
787685180,787662363,396321,-0.27425522,0.29368562,0.11872214,3
788134044,788116147,396321,-0.28525925,0.29132104,0.11748318,3
788710102,788645273,396321,-0.27586266,0.2906695,0.11862429,3
789201014,789174479,396321,-0.27147424,0.29004836,0.11405694,3
789649084,789628114,396321,-0.28349036,0.28708163,0.11624151,3
790204084,790157269,396321,-0.2768022,0.2893737,0.11648885,3
790716563,790686457,396321,-0.27122873,0.29128373,0.11669497,3
791164471,791140199,396321,-0.28028816,0.2891493,0.117081165,3
791719716,791669266,396321,-0.2777606,0.28873536,0.119227104,3
792210711,792198469,396321,-0.27153078,0.28726184,0.11648318,3
792680018,792652114,396321,-0.27821726,0.2889318,0.11605128,3
793128516,793105679,396321,-0.2846434,0.28977835,0.12027028,3
793726177,793710468,396321,-0.27159992,0.29208088,0.11663817,3
794195402,794164119,396321,-0.2759171,0.28883874,0.1157942,3
794644341,794617681,396321,-0.2859237,0.28953123,0.10910036,3
795199083,795146874,396321,-0.27190778,0.28956077,0.11919198,3
795689687,795676128,396321,-0.27225742,0.28877836,0.118290186,3
796159816,796129706,396321,-0.2866432,0.28993124,0.12092373,3
796714582,796658915,396321,-0.2748859,0.2901052,0.11824246,3
797205645,797188112,396321,-0.27142656,0.2910037,0.119763374,3
797653687,797641702,396321,-0.28468242,0.29127228,0.12441412,3
798230154,798170899,396321,-0.273944,0.28928083,0.11725771,3
798721152,798700125,396321,-0.26694453,0.29111555,0.11386384,3
799169067,799153690,396321,-0.27855682,0.2899696,0.11981723,3
799638928,799607278,396321,-0.28213066,0.2875104,0.11897613,3
800193978,800136496,396321,-0.27073762,0.29011437,0.11692877,3
800684466,800665714,396321,-0.2759887,0.2877148,0.11622602,3
801132998,801119254,396321,-0.28608993,0.28949192,0.11599152,3
801709341,801648487,396321,-0.272274,0.29078782,0.11788907,3
802199957,802177679,396321,-0.27409893,0.28951666,0.120074406,3
802648858,802631268,396321,-0.28634316,0.28919876,0.12135698,3
803224909,803160494,396321,-0.2763241,0.29127273,0.12025795,3
803715860,803689687,396321,-0.27562332,0.29261428,0.12406484,3
804164474,804143273,396321,-0.2845564,0.29003215,0.121796,3
804719276,804672464,396321,-0.27488947,0.2888085,0.1143171,3
805231427,805201723,396321,-0.27211452,0.2902339,0.117463455,3
805679516,805655275,396321,-0.2847858,0.2895114,0.12104164,3
806128108,806108887,396321,-0.27982867,0.29177558,0.11851602,3
806725803,806713696,396321,-0.27135545,0.2909391,0.119386934,3
807195029,807167261,396321,-0.27857256,0.29004735,0.11789663,3
807643687,807620844,396321,-0.28205773,0.29180396,0.118396655,3
808198741,808150080,396321,-0.27021328,0.2887944,0.11579173,3
808710578,808679255,396321,-0.27680284,0.2877889,0.11656268,3
809159550,809132889,396321,-0.28425604,0.29009205,0.12219234,3
809714304,809662061,396321,-0.27085215,0.28847453,0.1176123,3
810204960,810191254,396321,-0.27453393,0.28824756,0.11244592,3
810675084,810644904,396321,-0.2861132,0.2909081,0.12205595,3
811229801,811174067,396321,-0.27265653,0.29086918,0.11832489,3
811720840,811703266,396321,-0.27130798,0.2914982,0.12511183,3
812169338,812156842,396321,-0.2871189,0.28619415,0.11762364,3
812638661,812610456,396321,-0.27731675,0.2875267,0.117314145,3
813193459,813139669,396321,-0.27071536,0.2902781,0.11600256,3
813684358,813668857,396321,-0.28020167,0.28821456,0.11866223,3
814154153,814122457,396321,-0.27837557,0.2883464,0.1149205,3
814709232,814651672,396321,-0.27007702,0.28933018,0.11424104,3
815199901,815180841,396321,-0.2783059,0.28471598,0.11471015,3
815648398,815634456,396321,-0.28230402,0.2885876,0.11585091,3
816224922,816163683,396321,-0.2702795,0.2894126,0.11851864,3
816715319,816692854,396321,-0.27488923,0.28936315,0.114291266,3
817164370,817146441,396321,-0.28336364,0.2874263,0.113549545,3
817612498,817600091,396321,-0.2764858,0.29014826,0.118768886,3
818231414,818204896,396321,-0.27568766,0.2893595,0.11654854,3
818679977,818658487,396321,-0.28005844,0.2904625,0.1177986,3
819128160,819112227,396321,-0.27558511,0.28913936,0.1200133,3
