timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
783249042,783122637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
784254319,784122636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
785249645,785123635,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
786254926,786121642,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
787250269,787123636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
788255582,788122635,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
789250946,789122637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
790246268,790121637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
791251511,791121651,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
792246857,792121651,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
793252658,793121636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
794247495,794121637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
795252769,795123636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
796248147,796122639,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
797253399,797123643,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
798248830,798122636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
799254021,799122637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
800249363,800121636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
801254652,801121636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
802249988,802121638,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
803255503,803121635,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
804250694,804121657,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
805245952,805121636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
806251337,806121637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
807246625,807121889,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
808251916,808122637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
809247205,809121642,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
810252489,810121636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
811247830,811121636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
812253354,812122636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
813248484,813121635,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
814253749,814121636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
815249137,815121635,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
816254441,816122636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
817249758,817120637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
818254999,818121887,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
