timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
783249879,783122615,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
784249626,784122615,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
785249418,785123615,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
786249186,786121616,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
787248895,787123616,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
788248671,788122610,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
789248635,789122615,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
790248207,790121615,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
791248008,791121630,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
792247777,792121631,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
793247517,793121616,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
794247286,794121612,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
795257025,795123612,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
796256823,796122617,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
797256626,797123622,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
798256444,798122615,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
799256211,799122617,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
800245903,800121616,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
801255633,801121610,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
802255429,802121614,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
803255298,803121613,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
804254958,804121635,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
805254698,805121615,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
806254563,806121617,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
807254231,807121869,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
808254110,808122613,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
809253782,809121619,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
810253532,810121615,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
811253347,811121615,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
812253201,812122616,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
813252832,813121615,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
814252621,814121611,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
815252377,815121611,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
816252133,816122614,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
817251917,817120616,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
818251776,818121867,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
