timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
782509998,4259850,4259850,2490378,0,0,0.14670111,0.14670116,0.0,0.0,4325386,4325386,2490378,0,0,0.006439433,0.0064394325,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
782514962,4259850,4259850,2490378,0,0,0.1482318,0.14823183,0.0,0.0,4325386,4325386,2490378,0,0,0.006319206,0.0063192057,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
782709797,4259850,4259850,2490378,0,0,0.14561611,0.14561613,0.0,0.0,4325386,4325386,2490378,0,0,0.0062385434,0.0062385425,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
782909733,4259850,4259850,2490378,0,0,0.14947398,0.14947394,0.0,0.0,4325386,4325386,2490378,0,0,0.006355791,0.0063557904,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
783109686,4259850,4259850,2490378,0,0,0.14599092,0.14599094,0.0,0.0,4325386,4325386,2490378,0,0,0.006018673,0.006018674,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
783309655,4259850,4259850,2490378,0,0,0.14648095,0.14648096,0.0,0.0,4325386,4325386,2490378,0,0,0.0060821264,0.006082126,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
783509585,4259850,4259850,2490378,0,0,0.14491856,0.14491856,0.0,0.0,4325386,4325386,2490378,0,0,0.0064403825,0.006440382,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
783714533,4259850,4259850,2490378,0,0,0.14833213,0.14833215,0.0,0.0,4325386,4325386,2490378,0,0,0.0071110646,0.0071110646,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
783909487,4259850,4259850,2490378,0,0,0.14245899,0.142459,0.0,0.0,4325386,4325386,2490378,0,0,0.0064190067,0.0064190077,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
784109444,4259850,4259850,2490378,0,0,0.14629875,0.14629874,0.0,0.0,4325386,4325386,2490378,0,0,0.006216845,0.006216845,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
784309395,4259850,4259850,2490378,0,0,0.14450766,0.14450765,0.0,0.0,4325386,4325386,2490378,0,0,0.0070843063,0.007084307,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
784506863,4259850,4259850,2490378,0,0,0.15127923,0.15127923,0.0,0.0,4325386,4325386,2490378,0,0,0.007293226,0.0072932257,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
784709304,4259850,4259850,2490378,0,0,0.14106183,0.14106183,0.0,0.0,4325386,4325386,2490378,0,0,0.006837585,0.006837585,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
784909272,4259850,4259850,2490378,0,0,0.14530087,0.14530087,0.0,0.0,4325386,4325386,2490378,0,0,0.0066178585,0.006617859,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
785114209,4259850,4259850,2490378,0,0,0.14582193,0.14582191,0.0,0.0,4325386,4325386,2490378,0,0,0.00699363,0.00699363,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
785309173,4259850,4259850,2490378,0,0,0.14235003,0.14235003,0.0,0.0,4325386,4325386,2490378,0,0,0.006149336,0.006149336,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
785509118,4259850,4259850,2490378,0,0,0.14386623,0.14386623,0.0,0.0,4325386,4325386,2490378,0,0,0.006398984,0.006398984,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
785709069,4259850,4259850,2490378,0,0,0.14467196,0.14467196,0.0,0.0,4325386,4325386,2490378,0,0,0.006419465,0.006419465,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
785909060,4259850,4259850,2490378,0,0,0.14315456,0.14315455,0.0,0.0,4325386,4325386,2490378,0,0,0.006489914,0.0064899134,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
786109007,4259850,4259850,2490378,0,0,0.14589456,0.14589453,0.0,0.0,4325386,4325386,2490378,0,0,0.0064121755,0.006412176,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
786308929,4259850,4259850,2490378,0,0,0.14392108,0.14392108,0.0,0.0,4325386,4325386,2490378,0,0,0.005806993,0.0058069937,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
786513886,4259850,4259850,2490378,0,0,0.14676888,0.14676888,0.0,0.0,4325386,4325386,2490378,0,0,0.00644144,0.0064414395,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
786713836,4259850,4259850,2490378,0,0,0.14809845,0.14809848,0.0,0.0,4325386,4325386,2490378,0,0,0.005709727,0.005709727,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
786908790,4259850,4259850,2490378,0,0,0.14884229,0.14884228,0.0,0.0,4325386,4325386,2490378,0,0,0.0064762337,0.0064762337,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
787108748,4259850,4259850,2490378,0,0,0.14348423,0.14348423,0.0,0.0,4325386,4325386,2490378,0,0,0.0061049676,0.0061049685,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
787308696,4259850,4259850,2490378,0,0,0.14393468,0.14393464,0.0,0.0,4325386,4325386,2490378,0,0,0.0062990277,0.006299029,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
787508654,4259850,4259850,2490378,0,0,0.1442127,0.14421266,0.0,0.0,4325386,4325386,2490378,0,0,0.007088624,0.007088624,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
787708605,4259850,4259850,2490378,0,0,0.14571866,0.14571866,0.0,0.0,4325386,4325386,2490378,0,0,0.0067235874,0.006723588,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
787911093,4259850,4259850,2490378,0,0,0.14847665,0.14847666,0.0,0.0,4325386,4325386,2490378,0,0,0.006987481,0.006987481,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
788113517,4259850,4259850,2490378,0,0,0.15106426,0.15106426,0.0,0.0,4325386,4325386,2490378,0,0,0.0066159563,0.006615957,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
788313463,4259850,4259850,2490378,0,0,0.14796948,0.1479695,0.0,0.0,4325386,4325386,2490378,0,0,0.006919881,0.0069198804,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
788508417,4259850,4259850,2490378,0,0,0.144554,0.14455403,0.0,0.0,4325386,4325386,2490378,0,0,0.0070282402,0.0070282393,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
788708436,4259850,4259850,2490378,0,0,0.14623787,0.14623787,0.0,0.0,4325386,4325386,2490378,0,0,0.007062663,0.007062663,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
788908321,4259850,4259850,2490378,0,0,0.14359456,0.14359456,0.0,0.0,4325386,4325386,2490378,0,0,0.0062016407,0.0062016407,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
789108277,4259850,4259850,2490378,0,0,0.14291151,0.14291151,0.0,0.0,4325386,4325386,2490378,0,0,0.0062846383,0.006284638,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
789313229,4259850,4259850,2490378,0,0,0.1433416,0.14334162,0.0,0.0,4325386,4325386,2490378,0,0,0.006630502,0.0066305012,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
