timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
783254600,783254509,4325386,-0.013422331,-0.0059654806,-0.009374326,nan,0,5
784256863,784256776,4325386,-0.01107875,-0.01555286,0.0010652643,nan,0,5
785256687,785256543,4325386,0.00021305287,0.010439591,-0.00063915865,nan,0,5
786258893,786258809,4325386,-0.04367584,0.021092234,-0.0059654806,nan,0,5
787256164,787256076,4325386,-0.031318773,-0.030892666,0.02364887,nan,0,5
788255939,788255843,4325386,0.0057524275,0.017896442,0.0021305287,nan,0,5
789258310,789258109,4325386,0.016405072,0.011930961,-0.012996226,nan,0,5
790255464,790255377,4325386,-0.009161274,0.028549084,-0.023222763,nan,0,5
791255232,791255143,4325386,-0.0029827403,0.0036218988,-0.006178533,nan,0,5
792257497,792257410,4325386,0.024288028,0.02151834,-0.0059654806,nan,0,5
793257262,793257176,4325386,0.017257283,-0.033236247,0.003408846,nan,0,5
794254531,794254444,4325386,-0.011504855,0.014913701,-0.015765913,nan,0,5
795256795,795256710,4325386,0.0185356,-0.009161274,-0.038136464,nan,0,5
796256563,796256477,4325386,0.014913701,-0.01107875,0.0027696874,nan,0,5
797253835,797253744,4325386,-0.009374326,0.006178533,-0.003408846,nan,0,5
798256158,798256011,4325386,0.026205504,0.0080960095,0.0025566346,nan,0,5
799255865,799255777,4325386,0.02897519,-0.016405072,-0.023222763,nan,0,5
800253131,800253045,4325386,0.014913701,0.006178533,0.0025566346,nan,0,5
801255395,801255311,4325386,0.006178533,0.0010652643,-0.0038349517,nan,0,5
802255164,802255078,4325386,-0.0019174758,0.009374326,-0.006817692,nan,0,5
803257432,803257344,4325386,-0.009800432,-0.010439591,-0.010439591,nan,0,5
804254701,804254612,4325386,0.014274542,0.008735168,-0.005113269,nan,0,5
805256969,805256878,4325386,-0.0080960095,0.016405072,-0.0008522115,nan,0,5
806256793,806256645,4325386,0.016405072,-0.006817692,0.0019174758,nan,0,5
807258997,807258911,4325386,0.028549084,-0.047936898,0.023861922,nan,0,5
808256266,808256179,4325386,-0.008735168,-0.0012783173,0.005326322,nan,0,5
809256035,809255946,4325386,-0.0019174758,0.012144014,0.0023435815,nan,0,5
810258299,810258212,4325386,-0.0010652643,-0.0029827403,-0.00042610575,nan,0,5
811255567,811255480,4325386,-0.010013485,-0.016618123,0.026418556,nan,0,5
812255359,812255247,4325386,-0.029401297,0.020240024,-0.0076699033,nan,0,5
813257598,813257513,4325386,-0.027909927,-0.00042610575,0.005539375,nan,0,5
814257365,814257280,4325386,0.006178533,0.019387811,-0.016405072,nan,0,5
815254639,815254548,4325386,-0.0019174758,-0.00021305287,0.012570119,nan,0,5
816256904,816256815,4325386,-0.012996226,0.008948221,0.009800432,nan,0,5
817256673,817256582,4325386,-0.008735168,-0.0014913701,0.010226538,nan,0,5
818253940,818253850,4325386,0.03259709,-0.022583604,0.007882956,nan,0,5
819256207,819256117,4325386,-0.017683389,-0.004687163,-0.0012783173,nan,0,5
