timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
782510206,782409707,0.00011206114,0.0002820368,0.0006783122,537002515,0,0.16312647,0.37665054,0.019032933,nan,nan,0.0033126888,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
782520147,782419704,0.00010813083,0.00025517715,0.00069554703,537002515,0,0.16433161,0.37749258,0.019032933,nan,nan,0.0033126888,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
782710048,782609660,0.00018032246,0.00063315453,0.0023020261,537002515,0,0.18297428,0.38470188,0.016854197,nan,nan,0.0029773684,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
782909981,782809613,0.00011655325,0.00086488173,0.0017684795,537002515,0,0.20201501,0.39522126,0.016090332,nan,nan,0.0059815776,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
783109881,783009567,6.2353996e-05,0.0011473991,0.0028569687,537002515,0,0.21971808,0.4033114,0.002141208,nan,nan,0.0009476262,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
783309881,783209520,0.00017407749,0.00469036,0.009551097,604111379,0,0.21264955,0.37571254,0.016046716,nan,nan,0.004341716,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
783509808,783409473,0.00044071017,0.012917972,0.027069192,604111379,0,0.016255952,0.3589571,0.018023502,nan,nan,0.0013248512,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
783709731,783609427,0.00021455545,0.0034933705,0.011385302,537002515,0,0.015102588,0.36620462,0.00966976,nan,nan,0.0027568203,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
783909737,783809380,4.8383055e-05,0.0019166577,0.0076916846,537002515,0,0.025524134,0.3716656,0.0050908225,nan,nan,0.010217171,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
784109673,784009334,5.642398e-05,0.0017195784,0.004521965,537002515,0,0.038528293,0.37722152,0.011085842,nan,nan,0.0005927099,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
784309625,784209287,0.00014875077,0.0019729144,0.004880819,537002515,0,0.053407818,0.3851549,0.018848367,nan,nan,0.013089726,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
784504569,784399242,0.00011471257,0.00216522,0.0044448944,537002515,0,0.0690246,0.390128,0.014541241,nan,nan,0.002320104,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
784709567,784609193,6.953468e-05,0.0021499016,0.00448363,537002515,0,0.087833256,0.39667806,0.0045737512,nan,nan,0.0039560166,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
784909478,784809147,4.2599724e-05,0.0022030298,0.0045611886,537002515,0,0.10689028,0.405101,0.009121263,nan,nan,0.006819543,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
785109401,785009100,0.00014334124,0.0022749149,0.0044627804,537002515,0,0.12671435,0.41087207,0.02209817,nan,nan,0.00081466767,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
785309399,785209056,0.00018379586,0.002756665,0.006314773,537002515,0,0.14684345,0.41655287,0.015090351,nan,nan,0.008127102,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
785509310,785409007,6.3349784e-05,0.003109082,0.0067909737,537002515,0,0.16676629,0.42520687,0.0043019396,nan,nan,0.0074834004,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
785709320,785608960,9.000862e-05,0.0036304786,0.0078459475,537002515,0,0.18586665,0.43074152,0.008727734,nan,nan,0.013378024,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
785909250,785808914,0.0001487225,0.0020887868,0.00527991,537002515,0,0.21271065,0.43606895,0.01710558,nan,nan,0.0044042775,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
786109249,786008867,0.00012083454,0.0024857651,0.007539706,537002515,0,0.23114552,0.4411424,0.008252456,nan,nan,0.0021012458,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
786309122,786208820,4.4315504e-05,0.0024938504,0.007051457,537002515,0,0.24749213,0.44969004,0.0018855699,nan,nan,0.012039943,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
786509075,786408774,5.5424327e-05,0.002649072,0.007602647,537002515,0,0.2614503,0.45441458,0.01157119,nan,nan,0.010202031,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
786709025,786608727,0.00017230572,0.002344683,0.0051080626,537002515,0,0.2728688,0.45884734,0.012306087,nan,nan,0.007749476,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
786908978,786808685,0.00011340699,0.0023640878,0.005592241,537002515,0,0.28181478,0.4670974,0.00663137,nan,nan,0.0021997786,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
787108989,787008634,6.482987e-05,0.002384643,0.0058169253,537002515,0,0.28851032,0.47102314,0.000304449,nan,nan,0.0034759336,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
787308973,787208587,0.00010327841,0.0022000256,0.005356599,537002515,0,0.2932313,0.47462684,0.012862508,nan,nan,0.006518434,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
787508861,787408541,0.00012425992,0.0021703618,0.0063815922,537002515,0,0.2963257,0.4824551,0.016170569,nan,nan,0.0004323272,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
787708808,787608494,0.00013267137,0.0018780858,0.0049407445,537002515,0,0.29807395,0.48549604,0.010722517,nan,nan,0.00350627,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
787911290,787808448,9.702319e-05,0.0017970888,0.005101747,537002515,0,0.29877943,0.48822075,0.0068504047,nan,nan,0.0036702289,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
788108849,788008401,6.55444e-05,0.0016302342,0.0054621412,537002515,0,0.2987331,0.49061114,0.006028269,nan,nan,0.00019079418,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
788308671,788208354,0.00016667882,0.0012801483,0.0037595911,537002515,0,0.2981378,0.4976462,0.021191236,nan,nan,0.00083711563,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
788508608,788408307,0.00012632634,0.0010968372,0.003592516,537002515,0,0.2971467,0.49951103,0.013683429,nan,nan,0.0011334966,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
788708655,788608261,6.693569e-05,0.0010667024,0.004267413,537002515,0,0.29590407,0.5010234,0.0012681304,nan,nan,4.099205e-06,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
