timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_snr_x[0],peak_snr_x[1],peak_snr_x[2],peak_snr_y[0],peak_snr_y[1],peak_snr_y[2],peak_snr_z[0],peak_snr_z[1],peak_snr_z[2]
782257489,782257242,4325386,2000.4801,3.9071877,35.298412,nan,nan,31.257502,nan,nan,nan,nan,nan,7.5612,nan,nan,5.515154,nan,nan,0.0,0.0,0.0
782707442,782707137,4325386,2000.4801,3.9071877,35.298412,nan,nan,31.257502,nan,nan,nan,nan,nan,6.0637383,nan,nan,5.515154,nan,nan,0.0,0.0,0.0
782777368,782774622,4325386,2000.4801,3.9071877,35.298412,nan,nan,31.257502,nan,nan,nan,nan,nan,6.0637383,nan,nan,5.9878387,nan,nan,0.0,0.0,0.0
783027332,783027062,4325386,2000.4801,3.9071877,35.298412,nan,nan,31.257502,nan,nan,nan,nan,nan,5.5320377,nan,nan,5.9878387,nan,nan,0.0,0.0,0.0
783032353,783029562,4325386,2000.4801,3.9071877,35.298412,nan,nan,31.257502,nan,nan,nan,nan,nan,5.5320377,nan,nan,6.0409827,nan,nan,0.0,0.0,0.0
783352273,783349487,4325386,2000.4801,3.9071877,35.298412,nan,nan,31.257502,nan,nan,nan,nan,nan,5.5320377,nan,nan,5.598918,nan,nan,0.0,0.0,0.0
783477207,783474458,4325386,2000.4801,3.9071877,35.2848,nan,nan,31.257502,nan,nan,nan,nan,nan,5.5938797,nan,nan,5.598918,nan,nan,0.0,0.0,0.0
784497365,784496720,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.8804216,nan,nan,5.598918,nan,nan,0.0,0.0,0.0
785396761,785394011,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.530493,nan,nan,5.598918,nan,nan,0.0,0.0,0.0
785456746,785456496,4325386,2000.4801,3.9071877,35.16469,35.16469,nan,31.257502,nan,nan,nan,nan,nan,5.530493,6.03472,nan,5.598918,nan,nan,0.0,0.0,0.0
785656701,785653950,4325386,2000.4801,3.9071877,35.16469,35.16469,nan,31.257502,nan,nan,nan,nan,nan,5.530493,6.03472,nan,6.098159,nan,nan,0.0,0.0,0.0
785721737,785718934,4325386,2000.4801,3.9071877,35.16469,35.16469,nan,31.257502,31.257502,nan,nan,nan,nan,5.530493,6.03472,nan,6.098159,6.118937,nan,0.0,0.0,0.0
787121390,787121108,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,31.257502,nan,nan,nan,nan,6.046703,nan,nan,6.098159,6.118937,nan,0.0,0.0,0.0
787126387,787126106,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.046703,nan,nan,5.9377427,nan,nan,0.0,0.0,0.0
787641241,787638487,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.046703,nan,nan,5.3668194,nan,nan,0.0,0.0,0.0
787891224,787888429,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.4534616,nan,nan,5.3668194,nan,nan,0.0,0.0,0.0
787896217,787893428,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.4534616,nan,nan,5.7806664,nan,nan,0.0,0.0,0.0
788016501,788015899,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.5670633,nan,nan,5.7806664,nan,nan,0.0,0.0,0.0
788216192,788213353,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.5670633,nan,nan,5.3827477,nan,nan,0.0,0.0,0.0
788850951,788848205,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.5383005,nan,nan,5.3827477,nan,nan,0.0,0.0,0.0
788855948,788853204,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.5383005,nan,nan,5.8254695,nan,nan,0.0,0.0,0.0
788975920,788975675,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.9890423,nan,nan,5.8254695,nan,nan,0.0,0.0,0.0
789360834,789360586,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.23654,nan,nan,5.8254695,nan,nan,0.0,0.0,0.0
789490804,789488056,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.144184,nan,nan,5.8254695,nan,nan,0.0,0.0,0.0
789685810,789685510,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.144184,nan,nan,5.5510616,nan,nan,0.0,0.0,0.0
789745755,789745495,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.0213633,nan,nan,5.5510616,nan,nan,0.0,0.0,0.0
789880737,789877965,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.0213633,nan,nan,6.03888,nan,nan,0.0,0.0,0.0
790200657,790197890,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.0213633,nan,nan,5.6361556,nan,nan,0.0,0.0,0.0
790260644,790260376,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,31.257502,nan,nan,nan,nan,6.0213633,nan,nan,5.6361556,5.3690224,nan,0.0,0.0,0.0
790705517,790705272,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,31.257502,nan,nan,nan,nan,7.4311905,nan,nan,5.6361556,5.3690224,nan,0.0,0.0,0.0
790710515,790707771,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,7.4311905,nan,nan,5.658171,nan,nan,0.0,0.0,0.0
791535380,791535078,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.484143,nan,nan,5.658171,nan,nan,0.0,0.0,0.0
791665293,791665048,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.8908014,nan,nan,5.658171,nan,nan,0.0,0.0,0.0
791925236,791924987,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.8908014,nan,nan,5.709503,nan,nan,0.0,0.0,0.0
792050254,792047459,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.552128,nan,nan,5.709503,nan,nan,0.0,0.0,0.0
793009990,793007235,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,7.5466256,nan,nan,5.709503,nan,nan,0.0,0.0,0.0
794099729,794099480,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,7.5466256,nan,nan,5.17569,nan,nan,0.0,0.0,0.0
794354674,794351921,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.0272,nan,nan,5.17569,nan,nan,0.0,0.0,0.0
794734582,794734332,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.9440064,nan,nan,5.17569,nan,nan,0.0,0.0,0.0
795184473,795184227,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.932966,nan,nan,5.17569,nan,nan,0.0,0.0,0.0
795319448,795316696,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.932966,nan,nan,5.558445,nan,nan,0.0,0.0,0.0
795379445,795379182,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,31.257502,nan,nan,nan,nan,5.932966,nan,nan,5.558445,5.9491835,nan,0.0,0.0,0.0
795509400,795506652,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.932966,nan,nan,6.0526266,nan,nan,0.0,0.0,0.0
795569389,795566638,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.579077,nan,nan,6.0526266,nan,nan,0.0,0.0,0.0
795694387,795694108,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.042761,nan,nan,6.0526266,nan,nan,0.0,0.0,0.0
795764337,795764092,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.042761,nan,nan,6.031094,nan,nan,0.0,0.0,0.0
796469176,796466428,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.042761,nan,nan,5.789591,nan,nan,0.0,0.0,0.0
796529248,796526414,4325386,2000.4801,3.9071877,35.182476,nan,nan,31.257502,nan,nan,nan,nan,nan,7.10095,nan,nan,5.789591,nan,nan,0.0,0.0,0.0
796594243,796591399,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.912581,nan,nan,5.789591,nan,nan,0.0,0.0,0.0
796789116,796786353,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.912581,nan,nan,5.637083,nan,nan,0.0,0.0,0.0
797298982,797298734,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.912581,nan,nan,5.3655252,nan,nan,0.0,0.0,0.0
797359000,797358720,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.0862923,nan,nan,5.3655252,nan,nan,0.0,0.0,0.0
797423951,797423705,4325386,2000.4801,3.9071877,35.16469,35.16469,nan,31.257502,nan,nan,nan,nan,nan,6.0862923,5.6071434,nan,5.3655252,nan,nan,0.0,0.0,0.0
797748876,797746130,4325386,2000.4801,3.9071877,35.16469,35.16469,nan,31.257502,nan,nan,nan,nan,nan,6.0862923,5.6071434,nan,5.547796,nan,nan,0.0,0.0,0.0
797808865,797806116,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.5346107,nan,nan,5.547796,nan,nan,0.0,0.0,0.0
797933836,797933586,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.576454,nan,nan,5.547796,nan,nan,0.0,0.0,0.0
797998822,797998571,4325386,2000.4801,3.9071877,35.16469,35.16469,nan,31.257502,nan,nan,nan,nan,nan,5.576454,6.0273414,nan,5.547796,nan,nan,0.0,0.0,0.0
798128807,798126041,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.7597675,nan,nan,5.547796,nan,nan,0.0,0.0,0.0
798383735,798383488,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.889248,nan,nan,5.547796,nan,nan,0.0,0.0,0.0
798448715,798445966,4325386,2000.4801,3.9071877,35.16469,35.16469,nan,31.257502,nan,nan,nan,nan,nan,5.889248,5.842098,nan,5.547796,nan,nan,0.0,0.0,0.0
798578725,798578435,4325386,2000.4801,3.9071877,35.16469,35.16469,nan,31.257502,nan,nan,nan,nan,nan,5.889248,5.842098,nan,5.5195932,nan,nan,0.0,0.0,0.0
799028582,799025831,4325386,2000.4801,3.9071877,35.16469,35.16469,nan,31.257502,nan,nan,nan,nan,nan,5.889248,5.842098,nan,5.522306,nan,nan,0.0,0.0,0.0
799598450,799598197,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.3559,nan,nan,5.522306,nan,nan,0.0,0.0,0.0
799663429,799663182,4325386,2000.4801,3.9071877,35.16469,35.16469,nan,31.257502,nan,nan,nan,nan,nan,5.3559,5.368944,nan,5.522306,nan,nan,0.0,0.0,0.0
799733413,799730666,4325386,2000.4801,3.9071877,35.16469,35.16469,nan,31.257502,nan,nan,nan,nan,nan,5.3559,5.368944,nan,5.399389,nan,nan,0.0,0.0,0.0
800558259,800557974,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.0047746,nan,nan,5.399389,nan,nan,0.0,0.0,0.0
801008142,801005369,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.6367755,nan,nan,5.399389,nan,nan,0.0,0.0,0.0
802163017,802162600,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.6367755,nan,nan,5.564269,nan,nan,0.0,0.0,0.0
802862690,802862436,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.5132523,nan,nan,5.564269,nan,nan,0.0,0.0,0.0
802867686,802864936,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.5132523,nan,nan,5.5739713,nan,nan,0.0,0.0,0.0
803187625,803184861,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.5132523,nan,nan,5.4208236,nan,nan,0.0,0.0,0.0
803372566,803372317,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.4732466,nan,nan,5.4208236,nan,nan,0.0,0.0,0.0
803572518,803569771,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.4732466,nan,nan,5.327122,nan,nan,0.0,0.0,0.0
803632506,803629757,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.4851055,nan,nan,5.327122,nan,nan,0.0,0.0,0.0
803757487,803757228,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.560183,nan,nan,5.327122,nan,nan,0.0,0.0,0.0
803887461,803884698,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.525751,nan,nan,5.327122,nan,nan,0.0,0.0,0.0
804207402,804204623,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.482633,nan,nan,5.327122,nan,nan,0.0,0.0,0.0
804332358,804332094,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.401113,nan,nan,5.327122,nan,nan,0.0,0.0,0.0
804597310,804594532,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.401113,nan,nan,5.574467,nan,nan,0.0,0.0,0.0
804972378,804971945,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.751704,nan,nan,5.574467,nan,nan,0.0,0.0,0.0
805102162,805101914,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.6608973,nan,nan,5.574467,nan,nan,0.0,0.0,0.0
805107162,805104413,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.6608973,nan,nan,6.059185,nan,nan,0.0,0.0,0.0
805422085,805421839,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.5573845,nan,nan,6.059185,nan,nan,0.0,0.0,0.0
805807012,805804250,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,7.2868624,nan,nan,6.059185,nan,nan,0.0,0.0,0.0
805931973,805931721,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.614167,nan,nan,6.059185,nan,nan,0.0,0.0,0.0
806001967,806001704,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.614167,nan,nan,5.918947,nan,nan,0.0,0.0,0.0
806256952,806256645,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.614167,nan,nan,5.9352965,nan,nan,0.0,0.0,0.0
806316877,806316631,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.3403625,nan,nan,5.9352965,nan,nan,0.0,0.0,0.0
806836760,806834010,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.3403625,nan,nan,5.686063,nan,nan,0.0,0.0,0.0
807276854,807276407,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.5427504,nan,nan,5.686063,nan,nan,0.0,0.0,0.0
808496387,808496123,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.5427504,nan,nan,5.402046,nan,nan,0.0,0.0,0.0
808621345,808621094,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.45749,nan,nan,5.402046,nan,nan,0.0,0.0,0.0
808686325,808683579,4325386,2000.4801,3.9071877,35.16469,35.16469,nan,31.257502,nan,nan,nan,nan,nan,5.45749,5.9109774,nan,5.402046,nan,nan,0.0,0.0,0.0
809006250,809003505,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.912877,nan,nan,5.402046,nan,nan,0.0,0.0,0.0
809196206,809195960,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.9250855,nan,nan,5.402046,nan,nan,0.0,0.0,0.0
809451247,809450900,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.5824285,nan,nan,5.402046,nan,nan,0.0,0.0,0.0
810410923,810410676,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.588974,nan,nan,5.402046,nan,nan,0.0,0.0,0.0
810540952,810540646,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.1072865,nan,nan,5.402046,nan,nan,0.0,0.0,0.0
810730862,810730604,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.2768664,nan,nan,5.402046,nan,nan,0.0,0.0,0.0
810795836,810795587,4325386,2000.4801,3.9071877,35.16469,35.16469,nan,31.257502,nan,nan,nan,nan,nan,5.2768664,5.7415037,nan,5.402046,nan,nan,0.0,0.0,0.0
810800836,810800586,4325386,2000.4801,3.9071877,35.16469,35.16469,nan,31.257502,nan,nan,nan,nan,nan,5.2768664,5.7415037,nan,5.5706043,nan,nan,0.0,0.0,0.0
811245739,811242983,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.472136,nan,nan,5.5706043,nan,nan,0.0,0.0,0.0
811370701,811370453,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.886099,nan,nan,5.5706043,nan,nan,0.0,0.0,0.0
811500714,811500423,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.056077,nan,nan,5.5706043,nan,nan,0.0,0.0,0.0
811755851,811755363,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.130833,nan,nan,5.5706043,nan,nan,0.0,0.0,0.0
811885581,811882833,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.9879684,nan,nan,5.5706043,nan,nan,0.0,0.0,0.0
812270661,812267744,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.2109,nan,nan,5.5706043,nan,nan,0.0,0.0,0.0
812395458,812395214,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.0051703,nan,nan,5.5706043,nan,nan,0.0,0.0,0.0
812530433,812527683,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.0051703,nan,nan,5.4609637,nan,nan,0.0,0.0,0.0
812715383,812715140,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.006482,nan,nan,5.4609637,nan,nan,0.0,0.0,0.0
813035316,813035065,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.8441186,nan,nan,5.4609637,nan,nan,0.0,0.0,0.0
813100332,813100050,4325386,2000.4801,3.9071877,35.16469,35.16469,nan,31.257502,nan,nan,nan,nan,nan,5.8441186,5.3820267,nan,5.4609637,nan,nan,0.0,0.0,0.0
813105341,813102549,4325386,2000.4801,3.9071877,35.16469,35.16469,nan,31.257502,nan,nan,nan,nan,nan,5.8441186,5.3820267,nan,5.8169627,nan,nan,0.0,0.0,0.0
813290284,813290006,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.9142246,nan,nan,5.8169627,nan,nan,0.0,0.0,0.0
814065117,814062326,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.9142246,nan,nan,5.5294137,nan,nan,0.0,0.0,0.0
814894879,814894632,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.9142246,nan,nan,5.5451536,nan,nan,0.0,0.0,0.0
814959863,814959619,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,31.257502,nan,nan,nan,nan,5.9142246,nan,nan,5.5451536,5.948515,nan,0.0,0.0,0.0
815534735,815534483,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.9142246,nan,nan,5.59896,nan,nan,0.0,0.0,0.0
815789674,815786925,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.600705,nan,nan,5.59896,nan,nan,0.0,0.0,0.0
