timestamp,imbalanced_prop_metric,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_high_wind,fd_battery,fd_imbalanced_prop
782266846,nan,0,0,0,0,0,0,0,0
782767506,nan,0,0,0,0,0,0,0,0
783276629,nan,0,0,0,0,0,0,0,0
783786925,nan,0,0,0,0,0,0,0,0
784296648,nan,0,0,0,0,0,0,0,0
784806777,nan,0,0,0,0,0,0,0,0
785316821,nan,0,0,0,0,0,0,0,0
785826408,nan,0,0,0,0,0,0,0,0
786336154,nan,0,0,0,0,0,0,0,0
786845962,nan,0,0,0,0,0,0,0,0
787355610,nan,0,0,0,0,0,0,0,0
787865719,nan,0,0,0,0,0,0,0,0
788375836,nan,0,0,0,0,0,0,0,0
788885946,nan,0,0,0,0,0,0,0,0
789395804,nan,0,0,0,0,0,0,0,0
789905691,nan,0,0,0,0,0,0,0,0
790415851,nan,0,0,0,0,0,0,0,0
790925920,nan,0,0,0,0,0,0,0,0
791435899,nan,0,0,0,0,0,0,0,0
791945539,nan,0,0,0,0,0,0,0,0
792454583,nan,0,0,0,0,0,0,0,0
792963824,nan,0,0,0,0,0,0,0,0
793474189,nan,0,0,0,0,0,0,0,0
793984002,nan,0,0,0,0,0,0,0,0
794493566,nan,0,0,0,0,0,0,0,0
795002689,nan,0,0,0,0,0,0,0,0
795513288,nan,0,0,0,0,0,0,0,0
796022888,nan,0,0,0,0,0,0,0,0
796532967,nan,0,0,0,0,0,0,0,0
797042863,nan,0,0,0,0,0,0,0,0
797552854,nan,0,0,0,0,0,0,0,0
798062854,nan,0,0,0,0,0,0,0,0
798572683,nan,0,0,0,0,0,0,0,0
799082530,nan,0,0,0,0,0,0,0,0
799591360,nan,0,0,0,0,0,0,0,0
800100380,nan,0,0,0,0,0,0,0,0
800609621,nan,0,0,0,0,0,0,0,0
801119267,nan,0,0,0,0,0,0,0,0
801628582,nan,0,0,0,0,0,0,0,0
802137510,nan,0,0,0,0,0,0,0,0
802646656,nan,0,0,0,0,0,0,0,0
803156667,nan,0,0,0,0,0,0,0,0
803666699,nan,0,0,0,0,0,0,0,0
804176663,nan,0,0,0,0,0,0,0,0
804686531,nan,0,0,0,0,0,0,0,0
805195540,nan,0,0,0,0,0,0,0,0
805704779,nan,0,0,0,0,0,0,0,0
806214978,nan,0,0,0,0,0,0,0,0
806724607,nan,0,0,0,0,0,0,0,0
807234828,nan,0,0,0,0,0,0,0,0
807745011,nan,0,0,0,0,0,0,0,0
808254965,nan,0,0,0,0,0,0,0,0
808764707,nan,0,0,0,0,0,0,0,0
809274916,nan,0,0,0,0,0,0,0,0
809784930,nan,0,0,0,0,0,0,0,0
810295075,nan,0,0,0,0,0,0,0,0
810804697,nan,0,0,0,0,0,0,0,0
811314696,nan,0,0,0,0,0,0,0,0
811824497,nan,0,0,0,0,0,0,0,0
812334188,nan,0,0,0,0,0,0,0,0
812843971,nan,0,0,0,0,0,0,0,0
813353749,nan,0,0,0,0,0,0,0,0
813863662,nan,0,0,0,0,0,0,0,0
814374131,nan,0,0,0,0,0,0,0,0
814883816,nan,0,0,0,0,0,0,0,0
815393693,nan,0,0,0,0,0,0,0,0
815903433,nan,0,0,0,0,0,0,0,0
816412474,nan,0,0,0,0,0,0,0,0
816921529,nan,0,0,0,0,0,0,0,0
817430972,nan,0,0,0,0,0,0,0,0
817940575,nan,0,0,0,0,0,0,0,0
818449671,nan,0,0,0,0,0,0,0,0
818960651,nan,0,0,0,0,0,0,0,0
