timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
782505063,782404708,3.739289e-05,0.00021150972,0.0005931923,537002515,0,0.16545565,0.3759339,0.007253201,nan,nan,0.0032743155,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
782515143,782414705,3.668567e-05,0.00018766918,0.00061677233,537002515,0,0.16666993,0.37677315,0.007253201,nan,nan,0.0032743155,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
782705054,782604661,5.952023e-05,0.00054550776,0.0022167503,537002515,0,0.18542567,0.38398227,0.008192188,nan,nan,0.0030212032,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
782904916,782804614,5.1013438e-05,0.0007415854,0.0015993438,537002515,0,0.20457111,0.39447862,0.005382246,nan,nan,0.0060259094,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
783104881,783004568,4.0056617e-05,0.0009871646,0.0026422224,537002515,0,0.22235909,0.4025266,0.0012773039,nan,nan,0.0009853011,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
783304821,783204521,0.000105621395,0.0045722146,0.009472217,604111379,0,0.2147331,0.37512538,0.0023642476,nan,nan,0.004378205,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
783504773,783404474,0.00037862893,0.011949309,0.025560549,604111379,0,0.016899183,0.36036873,0.009895973,nan,nan,0.0035842624,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
783714716,783614426,0.00017138902,0.003097263,0.010237508,537002515,0,0.016416604,0.36636344,0.007611352,nan,nan,0.0027423364,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
783904668,783804381,5.3319054e-05,0.0019223532,0.007647644,537002515,0,0.026688684,0.37115005,0.0073065925,nan,nan,0.010231205,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
784104640,784004335,3.697461e-05,0.001763708,0.004826107,537002515,0,0.039881796,0.37888825,0.0063340436,nan,nan,0.0018159065,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
