timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
476507371,476453000,396809,-0.32402164,0.38806325,0.13556817,3
476976813,476975840,396809,-0.3288939,0.38613218,0.13283175,3
477424896,477423921,396809,-0.32741344,0.38534406,0.1329742,3
478001645,477947279,396809,-0.32290834,0.3884587,0.13567601,3
478470973,478470002,396809,-0.32564133,0.38681298,0.13634309,3
478919179,478918206,396809,-0.32565084,0.38365608,0.13633984,3
479496052,479441678,396809,-0.3220902,0.38863644,0.13349095,3
479965328,479964357,396809,-0.32586616,0.38794124,0.1379205,3
480413402,480412431,396809,-0.33208814,0.3863061,0.14451052,3
481011503,481010533,396809,-0.324149,0.38997102,0.13648961,3
481459705,481458692,396809,-0.3229627,0.38613656,0.13340479,3
481907835,481906864,396809,-0.32570237,0.38563243,0.14193036,3
482505969,482504998,396809,-0.32347444,0.38658616,0.13175736,3
482954008,482953036,396809,-0.3259177,0.38991764,0.14351103,3
483401991,483401010,396809,-0.32837868,0.38709813,0.14486948,3
483999693,483998721,396809,-0.32267094,0.38839364,0.13663124,3
484448208,484447205,396809,-0.325407,0.38884163,0.13476893,3
484896241,484895268,396809,-0.32444787,0.38534623,0.13326071,3
485493894,485492922,396809,-0.3239265,0.3880535,0.13491139,3
485942419,485941444,396809,-0.3222213,0.3861371,0.13347642,3
486390419,486389448,396809,-0.32364437,0.38715366,0.13813457,3
486987990,486987020,396809,-0.32563895,0.3876022,0.13634391,3
487436472,487435501,396809,-0.32585904,0.39030895,0.13792294,3
488012923,487958415,396809,-0.32449758,0.3878759,0.13712034,3
488482163,488481192,396809,-0.3262142,0.38608208,0.14028294,3
488930802,488929814,396809,-0.32483894,0.38799408,0.13082744,3
489507242,489452803,396809,-0.32515487,0.3874058,0.13732289,3
489976646,489975674,396809,-0.33055374,0.38433084,0.13906325,3
490424646,490423673,396809,-0.32467273,0.3864745,0.13483813,3
491001542,490946971,396809,-0.3234132,0.38813004,0.13655935,3
491470780,491469810,396809,-0.3309485,0.38602656,0.14701785,3
491918751,491917779,396809,-0.32341474,0.38760388,0.1365588,3
492495646,492441172,396809,-0.3233833,0.38856158,0.13549703,3
492964986,492964014,396809,-0.32666627,0.38754937,0.14343695,3
493413015,493412044,396809,-0.32917982,0.3860799,0.13999642,3
494011109,494010138,396809,-0.32147273,0.38850537,0.1335505,3
494459143,494458170,396809,-0.3268348,0.38827974,0.13942547,3
494907169,494906196,396809,-0.32968578,0.3887344,0.14874016,3
495505323,495504352,396809,-0.32545847,0.39081806,0.14035946,3
495953477,495952506,396809,-0.32689214,0.3880513,0.13462488,3
496401456,496400484,396809,-0.3293497,0.3866474,0.14637363,3
496999571,496998598,396809,-0.32244137,0.3888438,0.13505547,3
497447650,497446674,396809,-0.32586378,0.38873047,0.13792132,3
497895719,497894746,396809,-0.32918456,0.38450143,0.13999481,3
498493820,498492847,396809,-0.32534727,0.3898593,0.13957036,3
498941723,498940750,396809,-0.3231828,0.38884327,0.13498384,3
499389922,499388951,396809,-0.3281467,0.38833752,0.14329451,3
499987705,499986733,396809,-0.32443598,0.38929242,0.1332648,3
500436169,500435198,396809,-0.32164133,0.38923568,0.12953898,3
501012168,500957994,396809,-0.32781062,0.38625056,0.140928,3
501482042,501481070,396809,-0.32489753,0.38760275,0.13641556,3
501930469,501929498,396809,-0.32141536,0.38873374,0.13835111,3
502506509,502452337,396809,-0.32633236,0.38781917,0.13854134,3
502976215,502975243,396809,-0.3261531,0.3872626,0.1346957,3
503424808,503423836,396809,-0.3234673,0.38895386,0.13175982,3
504000831,503946655,396809,-0.32540178,0.38743278,0.13556756,3
504470599,504469612,396809,-0.33054423,0.38748777,0.1390665,3
504919182,504918211,396809,-0.32261232,0.38878495,0.13104315,3
505495158,505440998,396809,-0.32433575,0.38795108,0.13686967,3
505964920,505963949,396809,-0.32832,0.3874894,0.1392814,3
506412965,506411993,396809,-0.32272834,0.38816518,0.13183062,3
507011213,507010242,396809,-0.324613,0.38749215,0.13963954,3
507459297,507458316,396809,-0.3271289,0.38523343,0.13619822,3
507907244,507906271,396809,-0.32564133,0.38681298,0.13634309,3
508505240,508504268,396809,-0.3229532,0.3892935,0.13340804,3
508953328,508952343,396809,-0.3271265,0.38602266,0.13619903,3
509401398,509400403,396809,-0.32889047,0.38754776,0.14322206,3
509999568,509998596,396809,-0.32187805,0.38641778,0.13111234,3
510447570,510446596,396809,-0.3279218,0.38720927,0.1417171,3
510895594,510894623,396809,-0.32832715,0.3851217,0.13927895,3
511493791,511492819,396809,-0.3222189,0.38692635,0.13347724,3
511941895,511940923,396809,-0.32438096,0.38873157,0.13806458,3
512389916,512388941,396809,-0.33061004,0.38472876,0.14465214,3
512988014,512987018,396809,-0.3218709,0.38878545,0.13111478,3
513436024,513435052,396809,-0.32369697,0.3885037,0.13333562,3
514012047,513957807,396809,-0.3297507,0.3860067,0.14393696,3
514482226,514481254,396809,-0.32341474,0.38760388,0.1365588,3
514930153,514929181,396809,-0.3229532,0.3892935,0.13340804,3
515506365,515451998,396809,-0.32868433,0.3864749,0.1400446,3
515976121,515975150,396809,-0.32341716,0.38681462,0.13655798,3
516424600,516423609,396809,-0.3234673,0.38895386,0.13175982,3
517000576,516946308,396809,-0.3272189,0.38703042,0.1403198,3
517470221,517469248,396809,-0.3260934,0.38828027,0.13949709,3
