timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
476286338,476286219,4259850,4325386,8.184775e-06,-3.2963235e-05,2.0981115e-05,-0.003281666,-0.00038852473,-0.04903334,4999,4981,0,2,0
476781216,476781103,4259850,4325386,3.524952e-05,-3.7007612e-05,1.2306164e-06,-0.0033771116,6.982427e-05,-0.049351778,4999,4981,0,2,0
477286094,477285984,4259850,4325386,2.521828e-05,-5.9057973e-05,-1.32953755e-05,-0.0035378807,0.00048556377,-0.049368113,4999,4981,0,2,0
477785976,477785867,4259850,4325386,1.633373e-05,-2.5216334e-05,-2.6327116e-05,-0.0034234403,-8.689927e-05,-0.049064066,4999,4982,0,2,0
478285858,478285749,4259850,4325386,5.1578067e-05,-2.4065464e-05,-1.6244641e-05,-0.0033866686,-7.846467e-05,-0.049604487,4998,4982,0,2,0
478785740,478785632,4259850,4325386,1.181148e-05,-9.29777e-06,2.1506157e-06,-0.0034949845,0.00031070955,-0.04869536,4999,4981,0,2,0
479285626,479285514,4259850,4325386,4.7360347e-05,-2.4876526e-05,1.8661136e-05,-0.0035086863,0.0001948328,-0.049514394,4999,4980,0,2,0
479780508,479780398,4259850,4325386,3.533844e-05,3.2246153e-06,-2.600722e-05,-0.0036176513,-4.8468087e-07,-0.04942104,4999,4981,0,2,0
480285386,480285280,4259850,4325386,3.5444773e-05,-5.7657064e-05,-9.194869e-06,-0.0034749906,-9.120457e-05,-0.049002614,4998,4980,0,2,0
480785279,480785162,4259850,4325386,-3.069794e-05,-2.018265e-05,5.467087e-06,-0.0034299325,-9.0763926e-05,-0.049627174,4999,4981,0,2,0
481285152,481285045,4259850,4325386,-8.407624e-06,-1.5547474e-05,-3.662796e-06,-0.0033097444,0.00018813445,-0.049117688,4999,4981,0,2,0
481785048,481784928,4259850,4325386,3.8332502e-05,-9.811884e-06,-3.745441e-05,-0.0035130035,-1.1022391e-05,-0.05014238,4999,4982,0,2,0
482284922,482284810,4259850,4325386,2.907758e-06,-4.37741e-05,2.6896289e-05,-0.0034219695,0.0003414792,-0.04937682,4998,4981,0,2,0
482784800,482784693,4259850,4325386,4.2579784e-05,-4.015363e-05,2.7285328e-06,-0.003523725,0.0004014585,-0.049090292,4999,4981,0,2,0
