timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,parachute_system_healthy
476492771,1200.0,0.6526765,1000.99506,0.0,10560,0,59.701492,1036,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477423751,1200.0,0.6526765,996.9852,0.0,10586,0,41.62364,1039,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478425699,1200.0,0.6526765,945.01056,0.0,10609,0,59.937244,1041,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479480989,1200.0,0.6526765,944.1956,0.0,10630,0,41.919888,1043,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480416716,1200.0,0.6526765,865.21313,0.0,10652,0,41.625374,1045,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481427735,1200.0,0.6526765,819.1544,0.0,10676,0,41.905586,1048,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482479696,1200.0,0.6526765,843.2562,0.0,10697,0,67.94007,1050,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483405699,1200.0,0.6526765,897.3265,0.0,10718,0,41.921814,1052,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484432697,1200.0,0.6526765,877.7656,0.0,10743,0,41.98879,1054,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485485714,1200.0,0.6526765,860.6478,0.0,10763,0,41.88553,1056,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486405698,1200.0,0.6526765,842.4423,0.0,10784,0,41.87287,1058,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487437052,1200.0,0.6526765,883.19806,0.0,10809,0,41.585556,1060,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488488836,1200.0,0.6526765,862.1396,0.0,10830,0,41.958126,1062,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489407763,1200.0,0.6526765,843.2486,0.0,10851,0,41.91295,1064,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490433720,1200.0,0.6526765,895.01373,0.0,10870,0,41.628548,1066,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491493714,1200.0,0.6526765,889.30365,0.0,10897,0,41.873043,1069,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492424698,1200.0,0.6526765,900.3279,0.0,10919,0,67.798775,1071,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493429697,1200.0,0.6526765,808.1918,0.0,10937,0,41.95804,1073,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494488752,1200.0,0.6526765,934.78265,0.0,10963,0,41.501976,1075,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495415698,1200.0,0.6526765,814.3363,0.0,10985,0,41.914368,1077,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496430698,1200.0,0.6526765,871.8846,0.0,11003,0,41.707462,1079,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497479752,1200.0,0.6526765,791.08966,0.0,11029,0,41.793415,1081,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498402737,1200.0,0.6526765,958.35376,0.0,11050,0,41.624466,1083,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499434708,1200.0,0.6526765,876.2667,0.0,11070,0,41.917088,1085,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500487720,1200.0,0.6526765,698.90326,0.0,11095,0,41.874374,1087,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501424698,1200.0,0.6526765,1017.89545,0.0,11117,0,41.87229,1090,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502433740,1200.0,0.6526765,892.7942,0.0,11136,0,67.530594,1092,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503488714,1200.0,0.6526765,709.87115,0.0,11167,0,41.87442,1095,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504410698,1200.0,0.6526765,1119.6766,0.0,11188,0,59.929165,1097,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505433698,1200.0,0.6526765,890.8464,0.0,11206,0,41.945683,1099,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506494698,1200.0,0.6526765,709.5004,0.0,11240,0,41.852554,1102,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507447700,1200.0,0.6526765,1156.6732,0.0,11261,0,59.931255,1104,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508434698,1200.0,0.6526765,921.06335,0.0,11284,0,41.507145,1107,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509484019,1200.0,0.6526765,834.514,0.0,11310,0,59.82179,1109,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510456818,1200.0,0.6526765,995.779,0.0,11333,0,41.99068,1111,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511439700,1200.0,0.6526765,803.5535,0.0,11355,0,41.71724,1115,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512491719,1200.0,0.6526765,881.3559,0.0,11382,0,85.74277,1117,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513415738,1200.0,0.6526765,1050.8541,0.0,11399,0,41.91441,1119,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514438809,1200.0,0.6526765,848.0146,0.0,11422,0,41.951252,1121,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515495702,1200.0,0.6526765,680.0591,0.0,11453,0,41.75801,1124,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516401698,1200.0,0.6526765,1223.3826,0.0,11469,0,59.58032,1126,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
