timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
476486563,476486172,-0.2647001,0.026606038,0.026403004,0.963602,0.99928385,1.3729292e-08,-7.962596e-09,0.03784015,2
476981345,476981056,-0.26474574,0.026665473,0.02634813,0.9635894,0.99928385,1.3729292e-08,-7.962596e-09,0.03784015,2
477481169,477480938,-0.26464635,0.026620055,0.026333893,0.96361834,0.99928385,1.3729292e-08,-7.962596e-09,0.03784015,2
477986361,477985820,-0.2645791,0.026535343,0.026578676,0.9636324,0.99928385,1.3729292e-08,-7.962596e-09,0.03784015,2
478486153,478485706,-0.26458997,0.026417237,0.026444247,0.96363634,0.99928385,1.3729292e-08,-7.962596e-09,0.03784015,2
478986123,478985585,-0.2645571,0.02628471,0.026361194,0.96365124,0.99928385,1.3729292e-08,-7.962596e-09,0.03784015,2
479485838,479485468,-0.26459083,0.026373925,0.026216472,0.9636435,0.99928385,1.3729292e-08,-7.962596e-09,0.03784015,2
479985878,479985350,-0.2647019,0.026438579,0.026425907,0.9636056,0.99928385,1.3729292e-08,-7.962596e-09,0.03784015,2
480480458,480480234,-0.26468372,0.026556592,0.0264914,0.9636055,0.99928385,1.3729292e-08,-7.962596e-09,0.03784015,2
480985488,480985115,-0.2645341,0.026570173,0.026560377,0.96364427,0.99928385,1.3729292e-08,-7.962596e-09,0.03784015,2
481485444,481484998,-0.2646802,0.026597215,0.026639422,0.96360123,0.99928385,1.3729292e-08,-7.962596e-09,0.03784015,2
481985234,481984881,-0.26468864,0.026752323,0.026641218,0.96359456,0.99928385,1.3729292e-08,-7.962596e-09,0.03784015,2
482485298,482484763,-0.26451546,0.026725594,0.026576038,0.96364474,0.99928385,1.3729292e-08,-7.962596e-09,0.03784015,2
482985013,482984646,-0.2644999,0.026657647,0.026555154,0.9636514,0.99928385,1.3729292e-08,-7.962596e-09,0.03784015,2
483484915,483484529,-0.2645879,0.026528347,0.026558561,0.96363074,0.99928385,1.3729292e-08,-7.962596e-09,0.03784015,2
