timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_snr_x[0],peak_snr_x[1],peak_snr_x[2],peak_snr_y[0],peak_snr_y[1],peak_snr_y[2],peak_snr_z[0],peak_snr_z[1],peak_snr_z[2]
475899058,475898810,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.3305745,nan,nan,5.412362,nan,nan,0.0,0.0,0.0
476408940,476408690,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.990355,nan,nan,5.412362,nan,nan,0.0,0.0,0.0
476859041,476858584,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.0464554,nan,nan,5.412362,nan,nan,0.0,0.0,0.0
477243746,477240995,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.4599214,nan,nan,5.412362,nan,nan,0.0,0.0,0.0
477368748,477368465,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.1031675,nan,nan,5.412362,nan,nan,0.0,0.0,0.0
477438767,477438448,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.1031675,nan,nan,5.5782914,nan,nan,0.0,0.0,0.0
477633698,477630903,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.1031675,nan,nan,5.9719696,nan,nan,0.0,0.0,0.0
477883624,477880845,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.140842,nan,nan,5.9719696,nan,nan,0.0,0.0,0.0
478273509,478270753,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.140842,nan,nan,5.3444476,nan,nan,0.0,0.0,0.0
478333494,478333238,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,31.257502,nan,nan,nan,nan,6.140842,nan,nan,5.3444476,5.752122,nan,0.0,0.0,0.0
478393477,478393224,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,31.257502,nan,nan,nan,nan,5.735972,nan,nan,5.3444476,5.752122,nan,0.0,0.0,0.0
478463459,478460708,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.735972,nan,nan,5.954261,nan,nan,0.0,0.0,0.0
