timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
476449620,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3780116.2,99.99,99.99,67,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
476849615,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3780166.5,99.99,99.99,67,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
477449612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3780242.0,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
477849613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3780293.0,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
478451615,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3780368.5,99.99,99.99,67,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
478850615,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3780419.2,99.99,99.99,67,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
479450885,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3780495.2,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
479849612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3780546.0,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
480449612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3780622.2,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
480849611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3780673.0,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
481449611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3780749.5,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
481849611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3780800.2,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
482449612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3780876.8,99.99,99.99,67,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
