timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
223026501,223026330,2490378,-1.3490429,0.8985738,-9.729736,34.498795,0,0,0,0,20
224029293,224029122,2490378,-1.3439852,0.93185323,-9.749728,34.55616,0,0,0,0,20
225029596,225029425,2490378,-1.3352762,0.9689634,-9.7488,34.50785,0,0,0,0,20
226027413,226027240,2490378,-1.3391069,0.9195231,-9.707291,34.492752,0,0,0,0,20
227027716,227027544,2490378,-1.3468282,0.9677064,-9.784773,34.429348,0,0,0,0,20
228028019,228027848,2490378,-1.3763667,0.87573916,-9.752841,34.51389,0,0,0,0,20
229030814,229030640,2490378,-1.3485341,0.90021986,-9.766189,34.547104,0,0,0,0,20
230028632,230028455,2490378,-1.3464991,0.9009381,-9.777801,34.50785,0,0,0,0,20
231028933,231028759,2490378,-1.3514072,0.92176765,-9.785821,34.45954,0,0,0,0,20
232029232,232029063,2490378,-1.342399,0.9427768,-9.694153,34.498795,0,0,0,0,20
233027053,233026879,2490378,-1.3508086,0.94080156,-9.809763,34.538044,0,0,0,0,20
234027355,234027183,2490378,-1.3507488,0.9219173,-9.731083,34.492752,0,0,0,0,20
235030145,235029975,2490378,-1.3461399,0.9316138,-9.722105,34.405193,0,0,0,0,20
236030450,236030279,2490378,-1.3276746,0.8847473,-9.746077,34.525967,0,0,0,0,20
237028269,237028095,2490378,-1.3517963,0.96237934,-9.782229,34.46256,0,0,0,0,20
238028607,238028399,2490378,-1.3423092,0.9209297,-9.750626,34.5622,0,0,0,0,20
239028879,239028703,2490378,-1.342788,0.89007443,-9.779925,34.498795,0,0,0,0,20
240026690,240026519,2490378,-1.3540108,0.930716,-9.736201,34.510868,0,0,0,0,20
241026993,241026824,2490378,-1.3515269,0.9370906,-9.787617,34.492752,0,0,0,0,20
242029795,242029618,2490378,-1.3482947,0.9103952,-9.7365,34.522945,0,0,0,0,20
243030119,243029921,2490378,-1.3608044,0.9422381,-9.765051,34.538044,0,0,0,0,20
244027913,244027737,2490378,-1.3502101,0.91970265,-9.757509,34.486717,0,0,0,0,20
245028212,245028042,2490378,-1.3417107,0.88250273,-9.735962,34.522945,0,0,0,0,20
246028519,246028346,2490378,-1.345691,0.89725703,-9.739912,34.501812,0,0,0,0,20
247026334,247026163,2490378,-1.3432668,0.9648633,-9.811798,34.580315,0,0,0,0,20
248029128,248028956,2490378,-1.3364135,0.98225117,-9.751314,34.568237,0,0,0,0,20
249029431,249029260,2490378,-1.3612833,0.91389674,-9.774777,34.568237,0,0,0,0,20
250029736,250029565,2490378,-1.3622708,0.8934263,-9.734585,34.480675,0,0,0,0,20
251027557,251027382,2490378,-1.3432968,0.92140853,-9.776603,34.5622,0,0,0,0,20
252027911,252027687,2490378,-1.3563153,0.9330204,-9.774568,34.495773,0,0,0,0,20
253030653,253030480,2490378,-1.3462895,0.9139566,-9.74467,34.63768,0,0,0,0,20
254025980,254025808,2490378,-1.3599664,0.9088689,-9.735931,34.522945,0,0,0,0,20
255028804,255028602,2490378,-1.3161825,0.8756194,-9.778578,34.5622,0,0,0,0,20
256029079,256028907,2490378,-1.3621811,0.9048886,-9.790729,34.60447,0,0,0,0,20
257029389,257029212,2490378,-1.3393464,0.9468769,-9.774898,34.568237,0,0,0,0,20
258027199,258027029,2490378,-1.3514371,0.9223961,-9.730664,34.51691,0,0,0,0,20
259027503,259027334,2490378,-1.3545495,0.9103952,-9.7737,34.565216,0,0,0,0,20
260030303,260030128,2490378,-1.3491327,0.9514558,-9.753859,34.528984,0,0,0,0,20
261028197,261027944,2490378,-1.3504494,0.9069535,-9.74093,34.54106,0,0,0,0,20
