timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
222941808,222940863,396809,-0.33560604,0.2992424,0.15075757,nan,0
223945024,223944078,396809,-0.3363636,0.29545453,0.16060606,nan,0
224948768,224947823,396809,-0.33560604,0.29696968,0.14924242,nan,0
225951528,225950582,396809,-0.3340909,0.29772726,0.15454546,nan,0
226955060,226954114,396809,-0.3409091,0.29393938,0.15757576,nan,0
227958425,227957480,396809,-0.3340909,0.29772726,0.15227272,nan,0
228940096,228939151,396809,-0.3371212,0.29772726,0.15303029,nan,0
229943620,229942672,396809,-0.33560604,0.2962121,0.15454546,nan,0
230946396,230945450,396809,-0.3340909,0.2992424,0.15075757,nan,0
231949718,231948772,396809,-0.33863634,0.29545453,0.1590909,nan,0
232953485,232952523,396809,-0.3340909,0.29696968,0.15454546,nan,0
233956298,233955353,396809,-0.3363636,0.29848483,0.14772727,nan,0
234938211,234937265,396809,-0.3363636,0.29393938,0.15227272,nan,0
235941830,235940885,396809,-0.3333333,0.29848483,0.15757576,nan,0
236944718,236943773,396809,-0.33560604,0.29848483,0.15303029,nan,0
237948208,237947262,396809,-0.3371212,0.2962121,0.15303029,nan,0
238950791,238949845,396809,-0.33560604,0.2962121,0.14621212,nan,0
239954146,239953172,396809,-0.33787876,0.29545453,0.1590909,nan,0
240958089,240957143,396809,-0.3340909,0.29772726,0.15303029,nan,0
241939620,241938672,396809,-0.3340909,0.29772726,0.15757576,nan,0
242942948,242942002,396809,-0.34015152,0.29545453,0.15757576,nan,0
243946556,243945610,396809,-0.33484846,0.29848483,0.16060606,nan,0
244949420,244948474,396809,-0.3340909,0.2962121,0.1560606,nan,0
245952989,245952043,396809,-0.3363636,0.29545453,0.15757576,nan,0
246955803,246954857,396809,-0.3333333,0.29848483,0.14772727,nan,0
247937786,247936840,396809,-0.34015152,0.29469696,0.1590909,nan,0
248941358,248940411,396809,-0.33787876,0.29772726,0.15454546,nan,0
249944152,249943206,396809,-0.33560604,0.2992424,0.15227272,nan,0
250947423,250946476,396809,-0.34015152,0.29469696,0.16439393,nan,0
251951058,251950112,396809,-0.33257574,0.2992424,0.15227272,nan,0
252953895,252952949,396809,-0.33484846,0.2962121,0.14772727,nan,0
253935832,253934886,396809,-0.33863634,0.2962121,0.15454546,nan,0
254938870,254937924,396809,-0.3340909,0.29772726,0.15757576,nan,0
255942293,255941347,396809,-0.33787876,0.29393938,0.1590909,nan,0
256945843,256944897,396809,-0.3371212,0.29772726,0.15454546,nan,0
257948620,257947672,396809,-0.3371212,0.29772726,0.14924242,nan,0
258951930,258950984,396809,-0.34015152,0.29393938,0.1590909,nan,0
259955662,259954705,396809,-0.33560604,0.2992424,0.14924242,nan,0
260937189,260936242,396809,-0.3333333,0.29696968,0.15227272,nan,0
