timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_snr_x[0],peak_snr_x[1],peak_snr_x[2],peak_snr_y[0],peak_snr_y[1],peak_snr_y[2],peak_snr_z[0],peak_snr_z[1],peak_snr_z[2]
222205277,222202500,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,31.257502,nan,nan,nan,nan,5.752237,nan,nan,5.494788,5.350112,nan,0.0,0.0,0.0
222460186,222459936,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.752237,nan,nan,5.9002533,nan,nan,0.0,0.0,0.0
222845355,222842341,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.752237,nan,nan,5.615717,nan,nan,0.0,0.0,0.0
222970066,222967310,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.5484195,nan,nan,5.615717,nan,nan,0.0,0.0,0.0
223479956,223479684,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.8722105,nan,nan,5.615717,nan,nan,0.0,0.0,0.0
223935002,223932072,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.8722105,nan,nan,5.950189,nan,nan,0.0,0.0,0.0
224569668,224566916,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.5163293,nan,nan,5.950189,nan,nan,0.0,0.0,0.0
224949589,224949320,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.6252184,nan,nan,5.950189,nan,nan,0.0,0.0,0.0
225079685,225079288,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.2772613,nan,nan,5.950189,nan,nan,0.0,0.0,0.0
225334476,225334225,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.5459046,nan,nan,5.950189,nan,nan,0.0,0.0,0.0
225399455,225399209,4325386,2000.4801,3.9071877,35.16469,35.16469,nan,31.257502,nan,nan,nan,nan,nan,5.5459046,5.704138,nan,5.950189,nan,nan,0.0,0.0,0.0
225464439,225461694,4325386,2000.4801,3.9071877,35.16469,35.16469,nan,31.257502,nan,nan,nan,nan,nan,6.051479,5.704138,nan,5.950189,nan,nan,0.0,0.0,0.0
225589424,225589162,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.5023403,nan,nan,5.950189,nan,nan,0.0,0.0,0.0
225849348,225846598,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.848117,nan,nan,5.950189,nan,nan,0.0,0.0,0.0
226229609,226229004,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.000348,nan,nan,5.950189,nan,nan,0.0,0.0,0.0
226359220,226358972,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,6.191158,nan,nan,5.950189,nan,nan,0.0,0.0,0.0
226679149,226678897,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.6984496,nan,nan,5.950189,nan,nan,0.0,0.0,0.0
226684140,226681392,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.6984496,nan,nan,5.415892,nan,nan,0.0,0.0,0.0
227129041,227126282,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.4886317,nan,nan,5.415892,nan,nan,0.0,0.0,0.0
227134047,227131281,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.4886317,nan,nan,5.907382,nan,nan,0.0,0.0,0.0
227189019,227188767,4325386,2000.4801,3.9071877,35.16469,35.16469,nan,31.257502,nan,nan,nan,nan,nan,5.4886317,6.016188,nan,5.907382,nan,nan,0.0,0.0,0.0
227453977,227451202,4325386,2000.4801,3.9071877,35.16469,35.16469,nan,31.257502,nan,nan,nan,nan,nan,5.4886317,6.016188,nan,5.782876,nan,nan,0.0,0.0,0.0
227508951,227508687,4325386,2000.4801,3.9071877,35.16469,nan,nan,31.257502,nan,nan,nan,nan,nan,5.633589,nan,nan,5.782876,nan,nan,0.0,0.0,0.0
