timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
222219489,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
222359509,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
222384431,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
222454448,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
222479463,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
222649373,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
222769384,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
222864317,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
222914346,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
223009286,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
223099260,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
223259269,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
223354202,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
223444207,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
223544134,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
223594115,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
223764083,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
223864051,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
223964065,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
224059018,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
224159122,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
224248997,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
224363934,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
224433916,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
