timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,parachute_system_healthy
222423698,1200.0,0.6526765,828.0318,0.0,4906,0,41.7495,488,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223479720,1200.0,0.6526765,922.5275,0.0,4923,0,41.617783,490,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224416704,1200.0,0.6526765,923.8553,0.0,4947,0,41.632965,492,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225440720,1200.0,0.6526765,867.77686,0.0,4972,0,41.748714,494,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226470717,1200.0,0.6526765,828.3861,0.0,4989,0,41.667328,496,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227422770,1200.0,0.6526765,847.3079,0.0,5014,0,41.916294,498,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228424742,1200.0,0.6526765,914.1151,0.0,5032,0,41.913574,500,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229504060,1200.0,0.6526765,827.6029,0.0,5057,0,41.62793,503,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230409951,1200.0,0.6526765,894.5256,0.0,5082,0,59.701374,505,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231423717,1200.0,0.6526765,952.2407,0.0,5102,0,67.66183,508,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232468699,1200.0,0.6526765,887.49506,0.0,5125,0,41.787884,510,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233409702,1200.0,0.6526765,848.21625,0.0,5147,0,41.961227,512,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234428897,1200.0,0.6526765,803.39325,0.0,5168,0,41.91617,514,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235471775,1200.0,0.6526765,916.8909,0.0,5190,0,41.995003,516,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236394699,1200.0,0.6526765,875.428,0.0,5211,0,41.876965,518,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237426970,1200.0,0.6526765,843.3613,0.0,5234,0,41.918552,520,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238467698,1200.0,0.6526765,862.1154,0.0,5257,0,41.95695,522,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239418768,1200.0,0.6526765,891.01544,0.0,5278,0,41.953644,524,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240430742,1200.0,0.6526765,843.4177,0.0,5299,0,41.921356,526,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241483714,1200.0,0.6526765,876.12103,0.0,5324,0,67.39392,529,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242423698,1200.0,0.6526765,926.4413,0.0,5345,0,41.7495,531,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243425812,1200.0,0.6526765,815.9812,0.0,5365,0,41.999035,533,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244485697,1200.0,0.6526765,883.1884,0.0,5391,0,41.585106,535,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245436699,1200.0,0.6526765,723.8988,0.0,5412,0,41.82084,537,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246428698,1200.0,0.6526765,1009.1258,0.0,5433,0,41.633873,539,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247498697,1200.0,0.6526765,883.2365,0.0,5457,0,41.587368,541,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248422073,1200.0,0.6526765,722.664,0.0,5479,0,41.7495,543,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249433753,1200.0,0.6526765,1011.8508,0.0,5498,0,41.62364,545,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
