timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
222939424,222938484,396321,-0.3310606,0.23787878,0.13636363,nan,0
223933053,223932104,396321,-0.33863634,0.23939393,0.14999999,nan,0
224948210,224947271,396321,-0.3363636,0.2340909,0.13939394,nan,0
225941801,225940862,396321,-0.3310606,0.23939393,0.13787879,nan,0
226935402,226934463,396321,-0.34015152,0.23712121,0.14015152,nan,0
227950598,227949659,396321,-0.3333333,0.23560606,0.14318182,nan,0
228944201,228943258,396321,-0.33787876,0.23787878,0.14848484,nan,0
229937779,229936839,396321,-0.34015152,0.23863636,0.14469697,nan,0
230952935,230951993,396321,-0.3280303,0.23712121,0.14166667,nan,0
231946422,231945482,396321,-0.3393939,0.2310606,0.14318182,nan,0
232940009,232939069,396321,-0.3333333,0.24090908,0.13787879,nan,0
233933582,233932642,396321,-0.33181816,0.23787878,0.13939394,nan,0
234948862,234947923,396321,-0.3363636,0.23030302,0.14166667,nan,0
235942401,235941462,396321,-0.33181816,0.23863636,0.13636363,nan,0
236936044,236935094,396321,-0.3340909,0.23560606,0.14166667,nan,0
237951244,237950305,396321,-0.33787876,0.23636363,0.14848484,nan,0
238944832,238943892,396321,-0.3272727,0.23939393,0.14015152,nan,0
239938458,239937518,396321,-0.33863634,0.23484848,0.14318182,nan,0
240953607,240952667,396321,-0.3333333,0.23636363,0.14318182,nan,0
241947202,241946262,396321,-0.33181816,0.23787878,0.14469697,nan,0
242940858,242939918,396321,-0.3469697,0.23484848,0.13939394,nan,0
243934419,243933479,396321,-0.3280303,0.23939393,0.14469697,nan,0
244949634,244948694,396321,-0.33863634,0.23560606,0.13636363,nan,0
245943228,245942288,396321,-0.3393939,0.23560606,0.13787879,nan,0
246936862,246935922,396321,-0.330303,0.24015151,0.14469697,nan,0
247952002,247951051,396321,-0.33863634,0.2340909,0.14318182,nan,0
248945615,248944675,396321,-0.3340909,0.23787878,0.14621212,nan,0
249939218,249938278,396321,-0.33181816,0.23712121,0.14621212,nan,0
250932855,250931915,396321,-0.34545454,0.23636363,0.14015152,nan,0
251948008,251947068,396321,-0.330303,0.23712121,0.14015152,nan,0
252941652,252940712,396321,-0.33257574,0.23787878,0.14166667,nan,0
253935228,253934289,396321,-0.3371212,0.23636363,0.14696969,nan,0
254950403,254949462,396321,-0.32954544,0.23484848,0.13484848,nan,0
255943997,255943057,396321,-0.34242424,0.23636363,0.13787879,nan,0
256937611,256936671,396321,-0.3333333,0.23636363,0.14015152,nan,0
257952933,257951993,396321,-0.33257574,0.23333332,0.14015152,nan,0
258946407,258945466,396321,-0.33863634,0.23636363,0.12121212,nan,0
259940067,259939128,396321,-0.32878786,0.23863636,0.14318182,nan,0
260933653,260932714,396321,-0.3363636,0.23636363,0.14848484,nan,0
