timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,calibration_count
222257917,222242881,4028193,-56.408237,37.8,102004.336,1.1946403,0
222333467,222300477,4028193,-56.281406,37.8,102002.8,1.1946223,0
222430717,222408512,4028193,-56.482224,37.8,102005.25,1.194651,0
222646667,222624462,4028193,-56.376534,37.8,102004.0,1.1946363,0
222862725,222840517,4028193,-56.17043,37.795002,102001.5,1.1946071,0
223024685,223006078,4028193,-56.297264,37.8,102003.0,1.1946247,0
223240685,223222093,4028193,-56.656616,37.8,102007.336,1.1946754,0
223456681,223438079,4028193,-56.323685,37.8,102003.336,1.1946286,0
223629466,223596488,4028193,-56.344822,37.8,102003.6,1.1946317,0
223845462,223812458,4028193,-56.360676,37.8,102003.8,1.1946341,0
224061508,224028483,4028193,-56.22856,37.804,102002.2,1.1946154,0
224201938,224186940,4028193,-56.35011,37.803333,102003.664,1.1946325,0
224417878,224402880,4028193,-56.408237,37.806667,102004.336,1.1946403,0
224633859,224618859,4028193,-56.23913,37.8,102002.336,1.1946169,0
224849858,224834853,4028193,-56.212708,37.806667,102002.0,1.1950055,0
225065959,225050951,4028193,-56.376534,37.806667,102004.0,1.1950289,0
225238748,225216560,4028193,-56.418804,37.809998,102004.5,1.1950347,0
225454651,225432454,4028193,-56.482224,37.809998,102005.25,1.1950436,0
225616715,225598086,4028193,-56.35011,37.809998,102003.664,1.195025,0
225832716,225814119,4028193,-56.297264,37.809998,102003.0,1.1950172,0
226048689,226030099,4028193,-56.15986,37.809998,102001.336,1.1949977,0
226264719,226246130,4028193,-56.35011,37.809998,102003.664,1.195025,0
226437482,226404483,4028193,-56.328968,37.809998,102003.4,1.1950219,0
226653497,226620476,4028193,-56.19685,37.809998,102001.8,1.195003,0
226793859,226778853,4028193,-56.461082,37.809998,102005.0,1.1950406,0
227009864,226994856,4028193,-56.54564,37.809998,102006.0,1.1950523,0
227225860,227210857,4028193,-56.62491,37.809998,102007.0,1.1950641,0
227441911,227426906,4028193,-56.598488,37.809998,102006.664,1.1950601,0
227657877,227642860,4028193,-56.408237,37.82,102004.336,1.1950328,0
227830700,227808513,4028193,-56.461082,37.815,102005.0,1.1950406,0
228046653,228024462,4028193,-56.566776,37.815,102006.25,1.1954482,0
228262662,228240468,4028193,-56.318398,37.815,102003.25,1.195413,0
228424655,228406064,4028193,-56.461082,37.809998,102005.0,1.1954335,0
228640654,228622064,4028193,-56.656616,37.82,102007.336,1.1954609,0
228856727,228838100,4028193,-56.572063,37.82,102006.336,1.1954492,0
229029442,228996460,4028193,-56.54564,37.82,102006.0,1.1954452,0
229245515,229212476,4028193,-56.413525,37.82,102004.4,1.1954265,0
229461448,229428461,4028193,-56.529785,37.82,102005.8,1.1954429,0
229601859,229586865,4028193,-56.762306,37.82,102008.664,1.1954764,0
229817859,229802865,4028193,-56.54564,37.82,102006.0,1.1954452,0
230033902,230018899,4028193,-56.82044,37.82,102009.336,1.1954844,0
230249888,230234893,4028193,-56.54564,37.82,102006.0,1.1954452,0
230465895,230450868,4028193,-56.54564,37.82,102006.0,1.1954452,0
230638553,230616363,4028193,-56.566776,37.82,102006.25,1.1954482,0
230854450,230832261,4028193,-56.70946,37.82,102008.0,1.1954687,0
231016524,230997902,4028193,-56.461082,37.82,102005.0,1.1954335,0
231232454,231213859,4028193,-56.572063,37.82,102006.336,1.1958424,0
231448468,231429869,4028193,-56.572063,37.823334,102006.336,1.1958424,0
231664446,231645857,4028193,-56.598488,37.829998,102006.664,1.1958462,0
231837299,231804312,4028193,-56.508648,37.826,102005.6,1.1958338,0
232053284,232020290,4028193,-56.677757,37.823997,102007.6,1.1958572,0
232193701,232178690,4028193,-56.683037,37.829998,102007.664,1.1958579,0
232409682,232394685,4028193,-56.54564,37.829998,102006.0,1.1958385,0
232625696,232610684,4028193,-56.62491,37.82333,102007.0,1.1958501,0
232841656,232826662,4028193,-56.735886,37.829998,102008.336,1.1958659,0
233057656,233042661,4028193,-56.54564,37.829998,102006.0,1.1958385,0
233230485,233208280,4028193,-56.688324,37.825,102007.75,1.195859,0
233446479,233424284,4028193,-56.62491,37.829998,102007.0,1.1958501,0
233662519,233640303,4028193,-56.524498,37.829998,102005.75,1.1958355,0
233824448,233805857,4028193,-56.762306,37.829998,102008.664,1.1958696,0
234040506,234021905,4028193,-56.762306,37.829998,102008.664,1.1958696,0
234256516,234237913,4028193,-56.54564,37.829998,102006.0,1.1958385,0
234429334,234396280,4028193,-56.640762,37.829998,102007.2,1.1958525,0
234645276,234612276,4028193,-56.577343,37.829998,102006.4,1.1958431,0
234861275,234828295,4028193,-56.656616,37.832,102007.4,1.1958548,0
235001659,234986664,4028193,-56.794018,37.833332,102009.0,1.1958736,0
235217724,235202704,4028193,-56.762306,37.833332,102008.664,1.1958696,0
235433653,235418660,4028193,-56.70946,37.833332,102008.0,1.1958618,0
235649682,235634683,4028193,-56.735886,37.829998,102008.336,1.1962591,0
235865683,235850679,4028193,-57.042393,37.84,102012.0,1.196302,0
236038467,236016268,4028193,-56.603767,37.835,102006.75,1.1962405,0
236254480,236232270,4028193,-56.77288,37.84,102008.75,1.1962639,0
236416517,236397899,4028193,-56.794018,37.84,102009.0,1.1962669,0
236632497,236613900,4028193,-56.62491,37.836666,102007.0,1.1962434,0
236848519,236829919,4028193,-56.598488,37.84,102006.664,1.1962395,0
237064532,237045889,4028193,-56.487507,37.84,102005.336,1.1962239,0
237237331,237204304,4028193,-56.69361,37.84,102007.8,1.1962528,0
237453276,237420262,4028193,-56.561493,37.84,102006.2,1.1962341,0
237593654,237578661,4028193,-56.762306,37.84,102008.664,1.196263,0
237809718,237794701,4028193,-56.735886,37.84,102008.336,1.1962591,0
238025731,238010735,4028193,-56.70946,37.84,102008.0,1.1962551,0
238241697,238226701,4028193,-56.904995,37.84,102010.336,1.1962825,0
238457653,238442659,4028193,-56.598488,37.84,102006.664,1.1962395,0
238630537,238608297,4028193,-56.70946,37.844997,102008.0,1.1966488,0
238846489,238824295,4028193,-56.873287,37.84,102010.0,1.1966723,0
239062468,239040269,4028193,-56.794018,37.845,102009.0,1.1966606,0
239224467,239205868,4028193,-56.656616,37.84,102007.336,1.1966411,0
239440491,239421877,4028193,-56.70946,37.84,102008.0,1.1966488,0
239656495,239637892,4028193,-56.54564,37.843334,102006.0,1.1966254,0
239829350,239796338,4028193,-56.77288,37.842,102008.8,1.1966581,0
240045327,240012308,4028193,-56.841576,37.842,102009.6,1.1966677,0
240261345,240228315,4028193,-56.62491,37.842,102007.0,1.1966372,0
240401738,240386741,4028193,-56.683037,37.85,102007.664,1.1966449,0
240617702,240602701,4028193,-57.09524,37.85,102012.664,1.1967036,0
240833733,240818721,4028193,-56.904995,37.85,102010.336,1.1966763,0
241049683,241034687,4028193,-57.01069,37.85,102011.664,1.1966919,0
241265681,241250678,4028193,-56.70946,37.843334,102008.0,1.1966488,0
241438515,241416300,4028193,-56.77288,37.85,102008.75,1.1966577,0
241654533,241632329,4028193,-56.894424,37.85,102010.25,1.1966752,0
241816544,241797952,4028193,-56.656616,37.85,102007.336,1.1966411,0
242032505,242013911,4028193,-56.873287,37.85,102010.0,1.1966723,0
242248486,242229872,4028193,-57.01069,37.85,102011.664,1.1966919,0
242464476,242445866,4028193,-56.82044,37.85,102009.336,1.1970584,0
242637276,242604282,4028193,-56.973694,37.85,102011.2,1.1970803,0
242853313,242820283,4028193,-56.757027,37.85,102008.6,1.1970497,0
242993668,242978673,4028193,-56.873287,37.85,102010.0,1.1970662,0
243209654,243194660,4028193,-56.93142,37.85,102010.664,1.197074,0
243425682,243410688,4028193,-56.984264,37.856667,102011.336,1.1970818,0
