timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
126338613,126238551,0.0,0.0,0.0,0.00024618345,0.00024618424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.325142,0.0,0.0,nan,0.0,0.0,0.090359166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126836258,126736211,0.0,0.0,0.0,0.0002461841,0.000246185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32397,0.0,0.0,nan,0.0,0.0,0.090359226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127333871,127233874,0.0,0.0,0.0,0.0002461836,0.0002461846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.324478,0.0,0.0,nan,0.0,0.0,0.09035903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127831821,127731531,0.0,0.0,0.0,0.0002461835,0.00024618427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.325023,0.0,0.0,nan,0.0,0.0,0.09035892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128339162,128239144,0.0,0.0,0.0,0.00024618272,0.0002461837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3243265,0.0,0.0,nan,0.0,0.0,0.09035881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128836751,128736805,0.0,0.0,0.0,0.0002461846,0.00024618537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32486,0.0,0.0,nan,0.0,0.0,0.09035882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129334409,129234465,0.0,0.0,0.0,0.00024618334,0.00024618398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.323872,0.0,0.0,nan,0.0,0.0,0.09035872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129832123,129732125,0.0,0.0,0.0,0.0002461806,0.00024618147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3243685,0.0,0.0,nan,0.0,0.0,0.090358734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130339687,130239738,0.0,0.0,0.0,0.0002461831,0.00024618386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.323731,0.0,0.0,nan,0.0,0.0,0.09035862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130837413,130737399,0.0,0.0,0.0,0.00024618444,0.00024618517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.324221,0.0,0.0,nan,0.0,0.0,0.09035853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
