timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
125997083,125896626,0.00034984137,0.0009297376,0.0029039714,604111379,0,0.015410804,0.27339125,0.030834446,nan,nan,0.0075567304,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
126006985,125906621,0.0003336208,0.0008484393,0.001262998,604111379,0,0.015748192,0.27285,0.030834446,nan,nan,0.017431835,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
126196881,126096573,0.00028205803,0.00093778234,0.0015288396,604111379,0,0.015074999,0.2730039,0.039666396,nan,nan,0.009640375,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
126396855,126296522,0.0004284101,0.0007662558,0.0009820759,604111379,0,0.01475718,0.2726264,0.055468947,nan,nan,0.016488422,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
126596788,126496471,0.0003963872,0.00073185784,0.001089692,604111379,0,0.01443849,0.27307773,0.058910295,nan,nan,0.027366925,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
126796785,126696420,0.00050001807,0.00067898096,0.00048321296,604111379,0,0.014122147,0.2726987,0.06332323,nan,nan,0.008290483,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
126996695,126896370,0.00053579314,0.00062568183,0.00046009623,604111379,0,0.013811583,0.27232227,0.06252428,nan,nan,0.011004598,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
127196651,127096319,0.0003822083,0.00079169666,0.0020010218,604111379,0,0.013508793,0.27277038,0.04996941,nan,nan,0.01875397,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
127396565,127296268,0.00031185712,0.0010475416,0.0017766284,604111379,0,0.013220306,0.27239785,0.03351258,nan,nan,0.013915659,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
127596522,127496217,0.0002737624,0.001118646,0.0017481779,604111379,0,0.012934108,0.2720285,0.028319603,nan,nan,0.007903278,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
127796538,127696167,0.00023120681,0.0012242098,0.0009687212,604111379,0,0.0126522705,0.27165776,0.031839352,nan,nan,0.017882597,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
127996416,127896116,0.00037596995,0.0012732408,0.0013509371,604111379,0,0.012375664,0.27211148,0.04716873,nan,nan,0.020938853,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
128196451,128096065,0.00052090373,0.0012497698,0.00095576176,604111379,0,0.012106157,0.2717425,0.06541018,nan,nan,0.015793925,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
128406354,128306012,0.00045452642,0.0012684728,0.00094171043,604111379,0,0.012107511,0.27164757,0.06540105,nan,nan,0.023368824,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
128596288,128495964,0.0005146161,0.0013506722,0.0010083346,604111379,0,0.0115953,0.2710132,0.057532173,nan,nan,0.012194721,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
128796263,128695913,0.0005078493,0.0012177848,0.0012129472,604111379,0,0.011348567,0.27146685,0.052554555,nan,nan,0.016467186,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
128996256,128895862,0.00034353882,0.0009267154,0.0012943653,604111379,0,0.011108293,0.2711057,0.03913939,nan,nan,0.0044182786,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
129196272,129095811,0.00022643479,0.00064851815,0.00063915673,604111379,0,0.010911306,0.27345872,0.021271907,nan,nan,0.011387159,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
129396057,129295761,0.0001527669,0.0005275806,0.00037791333,604111379,0,0.016794035,0.27390507,0.030136557,nan,nan,0.011166911,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
129596014,129495710,0.00032701367,0.0004325419,0.0032610723,604111379,0,0.01644392,0.27351704,0.042617034,nan,nan,0.01433001,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
129805957,129705656,0.00040380334,0.0005821063,0.0016540225,604111379,0,0.016441066,0.27342364,0.052145526,nan,nan,0.015462606,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
129995927,129895608,0.00038397586,0.0006417317,0.00094507425,604111379,0,0.015746232,0.27357584,0.056783874,nan,nan,0.01526509,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
130195911,130095557,0.00046280734,0.0007388717,0.00061092403,604111379,0,0.015406068,0.27319008,0.05532819,nan,nan,0.009224879,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
130395806,130295507,0.00048817194,0.0009937485,0.0026903495,604111379,0,0.015081684,0.27280867,0.045864094,nan,nan,0.014557242,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
