timestamp,indicated_airspeed_m_s,calibrated_airspeed_m_s,true_airspeed_m_s,calibrated_ground_minus_wind_m_s,true_ground_minus_wind_m_s,airspeed_sensor_measurement_valid,selected_airspeed_index
125936794,3.498235,3.498235,3.56099,0.0067448667,0.0069802636,1,1
126036811,3.498235,3.498235,3.5609877,0.005880939,0.006086181,1,1
126136789,1.1898912,1.1898912,1.2112273,0.0059065707,0.0061126635,1,1
126336790,1.1898912,1.1898912,1.2112273,0.0046573477,0.004819888,1,1
126536790,1.9981139,1.9981139,2.0336268,0.0052760723,0.005460206,1,1
126736790,3.781396,3.781396,3.849199,0.0044950605,0.0046519013,1,1
126936788,3.024187,3.024187,3.0779228,0.00396452,0.0041028624,1,1
127136788,3.024187,3.024187,3.077963,0.0056590396,0.005856589,1,1
127336788,1.9981108,1.9981108,2.0336177,0.004418777,0.004572978,1,1
127536788,3.423788,3.423788,3.484615,0.0051852493,0.0053662094,1,1
127736788,3.7813942,3.7813942,3.848616,0.005316292,0.0055019204,1,1
127936787,3.7813942,3.7813942,3.8485641,0.005830452,0.006034072,1,1
128136788,3.7813942,3.7813942,3.8486097,0.0056523476,0.005849719,1,1
128336788,3.423788,3.423788,3.4846754,0.006079344,0.0062916772,1,1
128536788,1.9981139,1.9981139,2.0336242,0.005700888,0.0058999355,1,1
128736788,1.189886,1.189886,1.2110226,0.0040927776,0.004235643,1,1
128936787,1.9981139,1.9981139,2.0336092,0.0026722925,0.0027655757,1,1
129136789,2.4604375,2.4604375,2.5041642,0.0023581232,0.0024404572,1,1
129336788,1.9981108,1.9981108,2.0336134,0.0019339754,0.0020015251,1,1
129536800,2.725425,2.725425,2.7737885,0.0020652525,0.0021373166,1,1
129736788,3.024185,3.024185,3.0779457,0.0018178832,0.0018813843,1,1
129936788,1.1898912,1.1898912,1.2110399,0.0023987514,0.0024825484,1,1
130136788,2.5630233,2.5630233,2.6085706,0.0034432882,0.0035635647,1,1
130336800,3.7813942,3.7813942,3.8481462,0.0061463015,0.006361034,1,1
130536794,3.423788,3.423788,3.4840858,0.006221585,0.0064389473,1,1
130736789,3.498235,3.498235,3.5598204,0.0059988964,0.0062084384,1,1
130936789,3.781396,3.781396,3.8479915,0.0053126765,0.0054982845,1,1
131136789,1.9981108,1.9981108,2.0333202,0.0041880477,0.0043344074,1,1
131336789,1.9981139,1.9981139,2.0332735,0.0023312957,0.0024127518,1,1
131536789,3.7813942,3.7813942,3.847971,0.002955959,0.0030592158,1,1
131736788,3.781396,3.781396,3.847958,0.0038155478,0.003948817,1,1
131936789,1.9981139,1.9981139,2.0332687,0.0043048044,0.004455196,1,1
132136788,1.9981108,1.9981108,2.0332935,0.004041432,0.0041826353,1,1
132336787,3.7813942,3.7813942,3.8479898,0.003295355,0.0034105391,1,1
132536788,3.7813942,3.7813942,3.8479645,0.0029559194,0.0030592193,1,1
132736787,1.9981108,1.9981108,2.0333002,0.0034282971,0.003548128,1,1
132936788,3.7813942,3.7813942,3.8479822,0.003199546,0.003311375,1,1
133136788,3.781396,3.781396,3.8479726,0.0021351003,0.0022097188,1,1
133336788,2.4604375,2.4604375,2.5037735,0.0015373951,0.0015911352,1,1
133536787,4.044779,4.044779,4.116033,0.00079654396,0.00082439004,1,1
133736788,1.998117,1.998117,2.0329924,0.0008114142,0.0008397719,1,1
133936788,1.9981139,1.9981139,2.0329628,0.001158586,0.0011990768,1,1
134136788,1.9981108,1.9981108,2.032943,0.0019822363,0.0020515176,1,1
134336788,2.84869,2.84869,2.8983557,0.0022084936,0.0022856998,1,1
134536787,2.4604375,2.4604375,2.5033498,0.0020687429,0.0021410766,1,1
134736789,2.84869,2.84869,2.898331,0.0014972943,0.0015496246,1,1
134936789,1.9981139,1.9981139,2.032986,0.0015712125,0.0016261474,1,1
135136788,4.4104624,4.4104624,4.4873185,0.0015940529,0.001649765,1,1
135336788,1.9981108,1.9981108,2.0329561,0.0028746526,0.0029751603,1,1
135536788,3.781396,3.781396,3.8473957,0.0035175602,0.0036405984,1,1
135736787,3.7813942,3.7813942,3.847345,0.0040054936,0.0041455464,1,1
135936788,1.9981139,1.9981139,2.0329726,0.0051044836,0.0052830055,1,1
136136787,3.7813942,3.7813942,3.8473384,0.005078709,0.005256335,1,1
136336788,3.7813942,3.7813942,3.8473384,0.004862937,0.005033011,1,1
136536788,1.9981139,1.9981139,2.0329592,0.0044387765,0.004594045,1,1
136736788,4.044779,4.044779,4.1146536,0.0048408615,0.0050101494,1,1
136936788,3.7813942,3.7813942,3.846733,0.004694458,0.0048586964,1,1
137136788,1.1898912,1.1898912,1.2104617,0.004615954,0.004777487,1,1
137336790,2.725425,2.725425,2.7725427,0.0047379015,0.0049036923,1,1
137536788,3.7813942,3.7813942,3.8467128,0.0053818678,0.005570153,1,1
137736787,1.9981139,1.9981139,2.0326285,0.004562816,0.004722424,1,1
137936788,3.423788,3.423788,3.4829638,0.0051820097,0.0053633293,1,1
138136788,2.5630233,2.5630233,2.6073005,0.004861384,0.005031444,1,1
138336788,2.4604375,2.4604375,2.5029204,0.0051229587,0.005302122,1,1
138536787,1.9981139,1.9981139,2.0326297,0.004750266,0.004916434,1,1
138736788,2.84869,2.84869,2.897888,0.005334412,0.005520992,1,1
138936789,3.7813942,3.7813942,3.8467565,0.0046882713,0.004852349,1,1
139136788,3.7813942,3.7813942,3.846719,0.0031169218,0.0032259848,1,1
139336788,2.563021,2.563021,2.6072936,0.0031703184,0.0032812692,1,1
139536787,-0.36075184,-0.36075184,-0.36697972,0.0031365443,0.003246281,1,1
139736789,3.7813942,3.7813942,3.8466952,0.0027573397,0.002853825,1,1
139936789,1.9981108,1.9981108,2.0326211,0.0022533217,0.0023321758,1,1
140136789,3.781396,3.781396,3.846716,0.002012683,0.0020831213,1,1
140336788,4.2920327,4.2920327,4.3661647,0.0018686124,0.0019340253,1,1
140536788,1.9981108,1.9981108,2.032632,0.00125432,0.0012982214,1,1
140736788,3.781396,3.781396,3.8461568,0.00089876703,0.00093020726,1,1
140936788,3.7813942,3.7813942,3.8460853,0.0021372046,0.0022119991,1,1
141136788,3.7813942,3.7813942,3.846093,0.001595567,0.0016514093,1,1
141336787,1.9981108,1.9981108,2.0323138,0.0014854867,0.0015374934,1,1
141536830,3.498235,3.498235,3.5581353,0.0026866272,0.0027807213,1,1
141736788,1.9981108,1.9981108,2.0323076,0.0034188416,0.0035386106,1,1
141936788,1.9981108,1.9981108,2.0323076,0.003069587,0.0031770898,1,1
142136788,3.2959745,3.2959745,3.3524334,0.0020491665,0.0021209389,1,1
142336788,1.9981139,1.9981139,2.032311,0.0019846687,0.002054172,1,1
142536788,3.024185,3.024185,3.0759356,0.0021677949,0.0022437058,1,1
142736788,1.3896636,1.3896636,1.4134455,0.0016497975,0.0017075716,1,1
142936788,3.423788,3.423788,3.4824078,0.0018029803,0.0018661332,1,1
143136787,4.1079874,4.1079874,4.1783214,0.0021792438,0.002255576,1,1
143336787,1.9981139,1.9981139,2.0323043,0.0043527917,0.0045052124,1,1
143536788,3.7813942,3.7813942,3.8455858,0.0044881925,0.004645491,1,1
143736788,3.498235,3.498235,3.5575268,0.005364725,0.0055525983,1,1
143936787,3.781396,3.781396,3.8454912,0.0063449694,0.006567199,1,1
144136788,3.7813942,3.7813942,3.8454921,0.0057689724,0.0059711086,1,1
144336788,3.7813942,3.7813942,3.8454604,0.005355839,0.0055434247,1,1
144536788,1.9981139,1.9981139,2.0319767,0.005186379,0.0053680553,1,1
144736788,1.9981108,1.9981108,2.0319905,0.0052700373,0.0054546734,1,1
144936788,1.9981139,1.9981139,2.03198,0.0065567517,0.006786479,1,1
145136788,3.781396,3.781396,3.8454776,0.0061749374,0.0063912715,1,1
145336802,3.7813942,3.7813942,3.8454618,0.005415108,0.005604802,1,1
145536790,1.9981139,1.9981139,2.0319626,0.0044453815,0.004601094,1,1
145736809,1.9981139,1.9981139,2.0319626,0.0038507993,0.0039857123,1,1
145936788,1.9981139,1.9981139,2.0319626,0.004766995,0.004933999,1,1
146136789,1.9981108,1.9981108,2.031987,0.0057590767,0.0059608854,1,1
146336789,2.4604375,2.4604375,2.5017939,0.0059517357,0.0061602765,1,1
146536788,3.423788,3.423788,3.481842,0.006681614,0.006915853,1,1
146736788,4.1079874,4.1079874,4.176934,0.0058482946,0.0060532778,1,1
146936789,3.024187,3.024187,3.0749485,0.0047774743,0.00494495,1,1
147136787,1.9981108,1.9981108,2.0316527,0.003398133,0.0035172605,1,1
147336795,2.5630233,2.5630233,2.6060524,0.0024512426,0.0025371795,1,1
147536787,1.9981139,1.9981139,2.0316424,0.0017582087,0.0018198341,1,1
147736788,2.4604375,2.4604375,2.5017323,0.0016289471,0.0016860474,1,1
147936789,3.7813942,3.7813942,3.8448308,0.0024189365,0.0025037103,1,1
148136788,1.9981139,1.9981139,2.0316515,0.0018503796,0.0019152443,1,1
148336788,3.781396,3.781396,3.8448734,0.0022660987,0.002345541,1,1
148536788,3.781396,3.781396,3.8448546,0.0022426413,0.00232125,1,1
148736788,2.563021,2.563021,2.6060417,0.0027429492,0.002839119,1,1
148936787,3.7813942,3.7813942,3.8448591,0.0029353977,0.003038326,1,1
149136788,1.9981139,1.9981139,2.031649,0.0016008241,0.0016569437,1,1
149336798,1.9981139,1.9981139,2.031671,0.0016179812,0.0016747206,1,1
149536788,1.9981139,1.9981139,2.031487,0.0021000898,0.0021737437,1,1
149736787,2.563021,2.563021,2.6056128,0.0026181338,0.002709952,1,1
149936788,1.9981139,1.9981139,2.0313182,0.003131868,0.003241703,1,1
150136788,2.4604375,2.4604375,2.501329,0.0039748657,0.004114271,1,1
150336787,3.7813942,3.7813942,3.8442516,0.004433692,0.0045892047,1,1
150536788,1.9981139,1.9981139,2.0313182,0.0048163356,0.004985245,1,1
150736788,1.1898912,1.1898912,1.209672,0.003966945,0.004106092,1,1
150936788,-1.48035,-1.48035,-1.5049373,0.0029945115,0.0030995028,1,1
151136788,1.9981139,1.9981139,2.0313182,0.0030888314,0.003197157,1,1
151336788,1.9981139,1.9981139,2.0313249,0.0029302358,0.0030330094,1,1
