timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
126001974,126001597,0,nan,nan,-0.00072762906,-0.0018300372,0.2236203,0.0,0.0,0.0,-0.00050497503,-0.003862949,-0.0047273245,-0.028773589,0.0002542235,-0.000154525,0.0,-0.015407834,-0.006693937,-0.03471232,-2.5751479,0.015309386,nan,0.10351622,0.016423624,0.2734697,0.044359308,0.069556,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
126012082,126011594,0,nan,nan,-0.0007143716,-0.0018410048,0.22338413,0.0,0.0,0.0,-0.00014040087,-0.0040399297,-0.004538821,-0.028532008,0.0002542235,-0.000154525,0.0,0.016016122,-0.026133716,0.033313297,-2.57516,0.015309386,nan,0.10184361,0.016777696,0.2729278,0.04482173,0.06971794,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
126101983,126101572,0,nan,nan,-0.000517294,-0.0017254916,0.22142443,0.0,0.0,0.0,0.00029751877,-0.0034706471,-0.0042794733,-0.02765927,0.0002542235,-0.000154525,0.0,-0.006954056,0.03324761,0.025961397,-2.575132,0.015309386,nan,0.10252291,0.012919665,0.2719152,0.039157502,0.06743201,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
126201885,126201546,0,nan,nan,-0.00029612577,-0.001749923,0.21925868,0.0,0.0,0.0,0.00054047914,-0.0044632982,-0.003942369,-0.026756944,0.0002542235,-0.000154525,0.0,0.0061745024,0.00453541,-0.031155985,-2.5750775,0.015309386,nan,0.102077976,0.016070189,0.27308398,0.043879207,0.06935118,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
126301870,126301521,0,nan,nan,-6.534541e-05,-0.0016768427,0.21667112,0.0,0.0,0.0,0.0010080335,-0.0037175987,-0.003847434,-0.026554856,0.0002542235,-0.000154525,0.0,-0.018873377,0.02436812,0.001754402,-2.5750394,0.015309386,nan,0.101148084,0.0126414765,0.2715498,0.038713075,0.06723002,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
126401833,126401495,0,nan,nan,0.00014327145,-0.0016244455,0.21412402,0.0,0.0,0.0,0.0010326596,-0.0040995153,-0.0034842633,-0.026135143,0.0002542235,-0.000154525,0.0,-0.011948449,-0.019225432,-0.017020792,-2.5749598,0.015309386,nan,0.1,0.015736915,0.2727045,0.043470625,0.06914973,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
126501823,126501470,0,nan,nan,0.00033388135,-0.0015306248,0.21136156,0.0,0.0,0.0,0.00153796,-0.0033742604,-0.0039585703,-0.026740057,0.0002542235,-0.000154525,0.0,-0.027869986,0.015392036,0.013729298,-2.574897,0.015309386,nan,0.10016218,0.012370167,0.27118775,0.038222436,0.06702915,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
126601829,126601445,0,nan,nan,0.0005027559,-0.0014203351,0.20823258,0.0,0.0,0.0,0.0019522934,-0.0030567723,-0.0042370735,-0.027435716,0.0002542235,-0.000154525,0.0,0.0005975199,-0.033203423,-0.0029363304,-2.574735,0.015309386,nan,0.1,0.015400862,0.27232826,0.042986374,0.06894784,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
126701893,126701419,0,nan,nan,0.0006752798,-0.0012352905,0.20514055,0.0,0.0,0.0,0.0025331064,-0.0020391268,-0.0040803943,-0.027629603,0.0002542235,-0.000154525,0.0,0.002588833,0.04104033,-0.008407927,-2.5745106,0.015309386,nan,0.101419166,0.01210212,0.271644,0.037719052,0.06686073,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
126801814,126801394,0,nan,nan,0.00081609946,-0.0009680852,0.2022987,0.0,0.0,0.0,0.002368335,-0.00092338305,-0.003658738,-0.027314076,0.0002542235,-0.000154525,0.0,0.014267734,-0.023406873,0.0036597436,-2.5744042,0.015309386,nan,0.10085529,0.015066222,0.2727789,0.042497333,0.068780765,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
