timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
126689784,126688845,396321,-0.3280303,0.23636363,0.14166667,nan,0
127683402,127682463,396321,-0.3409091,0.23333332,0.14318182,nan,0
128677043,128676103,396321,-0.3340909,0.23560606,0.13787879,nan,0
129692194,129691254,396321,-0.330303,0.23636363,0.13787879,nan,0
130685824,130684872,396321,-0.34924242,0.23484848,0.13636363,nan,0
131679428,131678489,396321,-0.33181816,0.23863636,0.14166667,nan,0
132673022,132672083,396321,-0.3363636,0.23787878,0.14015152,nan,0
133688316,133687376,396321,-0.3363636,0.23863636,0.14318182,nan,0
134681863,134680923,396321,-0.33181816,0.23787878,0.14015152,nan,0
135675412,135674472,396321,-0.3409091,0.23787878,0.13787879,nan,0
136690640,136689700,396321,-0.33257574,0.24090908,0.14318182,nan,0
137684255,137683315,396321,-0.3310606,0.23636363,0.14469697,nan,0
138677783,138676843,396321,-0.34621212,0.23636363,0.13787879,nan,0
139671456,139670516,396321,-0.33257574,0.24015151,0.13939394,nan,0
140686624,140685685,396321,-0.33560604,0.23560606,0.13939394,nan,0
141680223,141679266,396321,-0.34242424,0.23863636,0.14015152,nan,0
142673856,142672917,396321,-0.32954544,0.23939393,0.14015152,nan,0
143689039,143688100,396321,-0.3393939,0.23712121,0.14621212,nan,0
144682586,144681647,396321,-0.33484846,0.23636363,0.14621212,nan,0
145676198,145675259,396321,-0.3333333,0.23863636,0.14621212,nan,0
146691429,146690461,396321,-0.34242424,0.2340909,0.13787879,nan,0
147685102,147684162,396321,-0.32878786,0.23636363,0.13939394,nan,0
148678587,148677647,396321,-0.3363636,0.23787878,0.14015152,nan,0
149672228,149671288,396321,-0.33863634,0.23712121,0.14318182,nan,0
150687412,150686472,396321,-0.32954544,0.23787878,0.13787879,nan,0
151681110,151680171,396321,-0.34166667,0.23787878,0.14999999,nan,0
152674601,152673661,396321,-0.3363636,0.23863636,0.13636363,nan,0
153689823,153688883,396321,-0.32954544,0.23863636,0.13333333,nan,0
