timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
126641546,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.04550429,0.010170887,5.845397e-11,-0.54656136,-0.32406923,-9.708044,0.0033905623,-0.0053041996,0.00023020442,0.00063160516,0.0011370571,0.0009979889,5.378786e-05,8.597293e-05,8.020445e-05,35.0,nan
127686276,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.04532061,0.0093354415,5.8533685e-11,-0.546015,-0.32239696,-9.721647,0.0045396322,-0.00571945,-0.00022828326,0.0006138409,0.001038539,0.0016058601,9.72473e-05,5.0651026e-05,7.6450495e-05,35.0,nan
128736013,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.045166023,0.0100571355,4.8608072e-11,-0.5448493,-0.32799447,-9.708525,0.0037943274,-0.005127705,1.867038e-05,0.0003923999,0.0012684984,0.0015802542,4.8374503e-05,7.389078e-05,8.7234635e-05,35.0,nan
129675771,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.04570621,0.009408185,4.503512e-11,-0.54294586,-0.3300254,-9.713617,0.0039620013,-0.0058260206,0.00023730178,0.0007063538,0.0015322709,0.0015317443,6.256686e-05,7.639859e-05,0.00010727007,35.0,nan
130720508,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.046912633,0.009428241,3.2989004e-11,-0.54274595,-0.32238325,-9.710719,0.003890842,-0.004543018,-0.00056684064,0.00044137327,0.0009987139,0.0014438885,7.029318e-05,7.4784744e-05,7.643693e-05,35.0,nan
131665269,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.045905326,0.009085021,4.6018127e-11,-0.54339236,-0.3338494,-9.709935,0.0047626365,-0.006114143,-0.00050831126,0.0008151092,0.0019988604,0.0016100986,2.4869629e-05,8.312561e-05,7.388089e-05,35.0,nan
132710010,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.044916585,0.008939845,5.5091317e-11,-0.5405762,-0.32882285,-9.721037,0.0044223852,-0.00597196,-0.00065217604,0.000545574,0.00084141834,0.00094119884,5.3646265e-05,7.708099e-05,7.884729e-05,35.0,nan
133649766,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.04424558,0.009420164,6.3053826e-11,-0.5445513,-0.32472637,-9.714012,0.0027927577,-0.006609579,0.00069359195,0.0004980969,0.001021874,0.0011683784,5.6707406e-05,7.2774936e-05,8.276935e-05,35.0,nan
134694500,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.045291584,0.009082259,4.5530166e-11,-0.5410454,-0.32235375,-9.717168,0.002725498,-0.0059504826,-0.00026919393,0.00028097094,0.00093930046,0.0013588379,3.1184463e-05,5.8274745e-05,7.7655386e-05,35.0,nan
135639271,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.04564368,0.00866422,6.555314e-11,-0.5470061,-0.326288,-9.725599,0.0019044952,-0.006117426,-0.00011439461,0.00045413445,0.00091696467,0.0014555841,5.4095355e-05,9.899159e-05,0.00011341326,35.0,nan
136683997,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.047004774,0.009662013,6.468075e-11,-0.5448017,-0.31806126,-9.713466,0.0042801234,-0.0070389854,-0.00019513883,0.0004424775,0.0010779633,0.0010086143,6.708465e-05,6.505828e-05,8.838845e-05,35.0,nan
137733732,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.047005244,0.009886098,5.1721905e-11,-0.54593074,-0.329948,-9.713249,0.0034598778,-0.0065325503,-0.00042601305,0.00024967536,0.00092347054,0.0015938022,7.074377e-05,0.000107646076,0.00010275459,35.0,nan
138673498,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.043477062,0.009358042,3.8397577e-11,-0.53458107,-0.32592803,-9.718956,0.004092266,-0.004708838,-3.6441314e-05,0.0005184777,0.0010357962,0.00075879495,5.1997467e-05,7.2295195e-05,7.323171e-05,35.0,nan
139718229,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.04498865,0.009183322,4.6236976e-11,-0.5430081,-0.32387036,-9.716135,0.003540637,-0.004851784,-0.0005864119,0.0003714749,0.00086656946,0.0017194484,4.6679197e-05,0.0001077823,8.380437e-05,35.0,nan
140662996,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.043859355,0.009748653,4.443356e-11,-0.5487482,-0.32029593,-9.714257,0.0036248588,-0.005805844,0.00019427223,0.0006559941,0.0014282366,0.0011076137,5.9522772e-05,5.0789982e-05,4.9444e-05,35.0,nan
141707730,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.043086898,0.01001699,5.968997e-11,-0.5359322,-0.32626715,-9.71539,0.0029267746,-0.0055505103,-0.00036996417,0.00049987773,0.0005917501,0.0009976972,3.3165437e-05,0.00010559523,0.000112903144,35.0,nan
142647487,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.04427639,0.009530613,5.170631e-11,-0.5321483,-0.32810745,-9.713254,0.0052028447,-0.006479498,-5.087641e-05,0.0003929287,0.000910902,0.001340266,4.0222265e-05,7.446039e-05,0.0001352925,35.0,nan
143697234,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.043821383,0.009562353,4.3569343e-11,-0.5507834,-0.32848966,-9.715658,0.0028496918,-0.0066408897,0.0003081702,0.00048172678,0.001158396,0.0014370083,6.5252636e-05,0.00010325685,7.00775e-05,35.0,nan
144737005,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.042743333,0.009151487,5.147609e-11,-0.5462094,-0.3312197,-9.717604,0.0037706504,-0.0053261183,-0.0008757955,0.0006662031,0.00096813985,0.0012826293,5.1546947e-05,9.91099e-05,7.1511924e-05,35.0,nan
145676741,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.04614817,0.009797721,3.82303e-11,-0.5473007,-0.31903365,-9.712556,0.003237936,-0.006017003,-0.00011258344,0.00043785168,0.00089978165,0.0012937526,5.630681e-05,6.4392145e-05,4.936337e-05,35.0,nan
