timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
126483547,5.055743,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
126983491,5.050003,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
127483493,5.054132,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
127983491,5.05242,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
128483514,5.0677276,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
128983643,5.040234,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
129483934,5.056952,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
129983505,5.0728636,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
130483492,5.0411406,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
130983491,5.055945,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
131483492,5.055139,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
131983492,5.054938,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
132483491,5.0538297,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
132983492,5.055542,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
133483519,5.04245,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
133983493,5.0512114,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
134483493,5.0544343,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
134983494,5.052118,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
135483492,5.04104,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
135983492,5.052722,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
136483530,5.054333,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
136983492,5.0453706,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
137483506,5.037918,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
137984083,5.0516143,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
138483893,5.039328,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
138983726,5.06521,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
139483638,5.055542,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
139983532,5.037314,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
140483494,5.0422482,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
140983492,5.056952,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
141483513,5.073367,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
141983492,5.0377164,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
142483492,5.053326,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
142983492,5.0562468,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
143483492,5.042047,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
143983492,5.057959,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
144483493,5.055139,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
144983495,5.059067,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
145483492,5.0548368,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
145983492,5.052017,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
146483492,5.0201936,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
146983492,5.053528,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
147483492,5.0566497,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
147983492,5.035501,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
148483546,5.0509095,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
148983491,5.053729,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
149483491,5.052319,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
149983492,5.042853,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
150483492,5.060275,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
150983492,5.0480895,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
151483492,5.045471,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
151983492,5.0581603,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
152483492,5.0349975,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
152983492,5.042853,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
153483584,5.038623,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
153983515,5.035098,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
