timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
126001795,126001782,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
126006780,126006767,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
126051774,126051761,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
126101800,126101787,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
126151874,126151861,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
126201735,126201722,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
126246727,126246714,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
126301720,126301707,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
126351697,126351684,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
126401683,126401671,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
126451678,126451664,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
126501657,126501644,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
126551647,126551634,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
126601633,126601621,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
126651656,126651643,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
126701743,126701731,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
126751595,126751582,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
126801596,126801583,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
126851572,126851558,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
126901557,126901544,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
126951548,126951535,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
127001537,127001524,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
127051541,127051515,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
127101543,127101530,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
127151478,127151466,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
127201467,127201454,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
127251600,127251587,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
127301442,127301429,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
127351428,127351416,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
127401424,127401410,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
127451408,127451395,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
127501390,127501377,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
127551377,127551364,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
127601366,127601354,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
127651359,127651346,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
127701341,127701328,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
127751340,127751328,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
127801342,127801329,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
127851321,127851308,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
127901307,127901294,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
127951297,127951284,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
128001270,128001257,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
128051259,128051245,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
128101243,128101230,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
128151234,128151221,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
128201260,128201247,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
128251240,128251227,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
128301191,128301179,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
128351196,128351184,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
128401237,128401224,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
128451154,128451142,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
128501142,128501129,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
128551128,128551115,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
128601115,128601103,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
128651109,128651096,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
128701106,128701093,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
128756076,128756063,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
128801068,128801055,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
128851079,128851066,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
128901056,128901028,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
128951146,128951134,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
129001014,129001001,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
129051003,129050990,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
129105986,129105973,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
129150998,129150966,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
129201001,129200989,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
129250955,129250940,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
129300937,129300924,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
129350920,129350908,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
129400912,129400899,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
129455898,129455884,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
129500898,129500885,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
129550890,129550877,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
129600862,129600850,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
129650849,129650836,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
129700833,129700821,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
129750822,129750810,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
129805805,129805792,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
129850800,129850786,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
129900800,129900788,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
129950774,129950762,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
130000758,130000745,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
130050755,130050742,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
130100766,130100733,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
130155754,130155741,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
130200711,130200698,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
130250703,130250690,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
130300691,130300678,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
130355675,130355662,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
130400661,130400648,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
130450649,130450636,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
130505630,130505614,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
130550623,130550608,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
130600642,130600629,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
130650658,130650645,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
130705579,130705567,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
130750573,130750560,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
130800576,130800563,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
130855542,130855529,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
130900555,130900541,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
130950518,130950505,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
131000512,131000500,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
131055516,131055484,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
131100531,131100518,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
131150481,131150453,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
131205543,131205530,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
131250442,131250429,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
131300435,131300422,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
131350416,131350404,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
131405401,131405389,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
131450390,131450377,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
131500381,131500368,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
131555365,131555352,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
131600352,131600339,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
131650337,131650325,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
131700335,131700322,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
131755459,131755446,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
131800301,131800288,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
131850313,131850281,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
131905314,131905302,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
131950265,131950253,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
132000262,132000250,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
132050255,132050229,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
132105222,132105209,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
132150217,132150205,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
132200204,132200191,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
132255188,132255176,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
132305183,132305170,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
132350170,132350157,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
132400154,132400142,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
132455136,132455123,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
132500131,132500118,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
132550117,132550105,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
132605097,132605084,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
132655088,132655075,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
132700078,132700066,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
132750064,132750051,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
132805124,132805110,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
132850054,132850041,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
132900156,132900143,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
132955005,132954993,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
133004994,133004981,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
133050023,133050010,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
133099982,133099969,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
133154952,133154939,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
133199947,133199935,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
133249937,133249924,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
133304915,133304902,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
133354955,133354943,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
133399917,133399904,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
133449997,133449985,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
133504888,133504876,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
133549857,133549845,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
133599847,133599834,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
133654861,133654847,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
133704819,133704806,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
133749809,133749796,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
133799796,133799784,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
133854816,133854803,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
133899788,133899774,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
133949757,133949745,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
134004899,134004886,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
134054744,134054730,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
134099724,134099711,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
134149712,134149700,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
134204701,134204688,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
134249687,134249673,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
134299671,134299659,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
134354657,134354644,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
134404644,134404631,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
134449631,134449618,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
134499623,134499608,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
134554609,134554596,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
134604608,134604595,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
134649586,134649572,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
134704564,134704551,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
134754548,134754535,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
134799587,134799554,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
134849573,134849561,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
134904511,134904498,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
134954498,134954485,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
134999490,134999477,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
135054477,135054464,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
135104474,135104461,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
135149518,135149506,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
135199442,135199430,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
135254426,135254414,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
135304410,135304397,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
135349403,135349390,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
135404419,135404407,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
135454376,135454362,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
135499369,135499356,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
135549357,135549344,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
135604337,135604324,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
135654342,135654328,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
135699422,135699409,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
135754299,135754286,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
135804287,135804275,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
135849279,135849266,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
135899262,135899250,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
135954251,135954238,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
136004264,136004251,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
136049224,136049211,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
136104207,136104195,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
136154199,136154185,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
136199201,136199174,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
136249334,136249322,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
136304160,136304147,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
136354161,136354148,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
136399137,136399124,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
136454124,136454111,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
136504109,136504096,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
136554102,136554089,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
136599087,136599074,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
136654075,136654061,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
136704058,136704045,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
136749053,136749040,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
136804046,136804033,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
136851559,136851542,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
136901508,136901495,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
136951495,136951482,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
137001509,137001497,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
137053974,137053962,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
137098964,137098952,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
137153992,137153978,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
137203934,137203921,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
137253918,137253905,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
137298909,137298896,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
137353914,137353900,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
137403919,137403906,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
137448872,137448860,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
137503854,137503841,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
137553842,137553829,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
137603831,137603818,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
137648822,137648809,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
137703802,137703789,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
137753797,137753784,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
137798807,137798775,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
137853798,137853786,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
137903765,137903753,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
137953820,137953808,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
137998734,137998722,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
138053743,138053729,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
138103706,138103693,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
138148699,138148686,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
138203687,138203674,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
138253676,138253663,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
138303677,138303664,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
138348651,138348638,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
138403635,138403622,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
138453641,138453609,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
138498775,138498762,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
138553595,138553583,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
138603580,138603567,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
138653575,138653560,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
138698570,138698557,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
138753561,138753531,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
138803530,138803517,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
138853560,138853543,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
138903525,138903512,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
138953492,138953479,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
139003478,139003465,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
139048470,139048457,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
139103453,139103436,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
139153447,139153431,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
