timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
126694989,126694043,396809,-0.33560604,0.29999998,0.14621212,nan,0
127676895,127675949,396809,-0.33863634,0.29545453,0.1560606,nan,0
128680501,128679555,396809,-0.33484846,0.29848483,0.14924242,nan,0
129683321,129682375,396809,-0.33484846,0.2992424,0.15303029,nan,0
130686900,130685954,396809,-0.33863634,0.29393938,0.16060606,nan,0
131689876,131688930,396809,-0.3333333,0.29999998,0.15075757,nan,0
132693031,132692084,396809,-0.33560604,0.29772726,0.14924242,nan,0
133696620,133695672,396809,-0.3371212,0.29696968,0.15454546,nan,0
134678118,134677173,396809,-0.33181816,0.30075756,0.15303029,nan,0
135681450,135680504,396809,-0.33787876,0.29469696,0.15757576,nan,0
136685055,136684109,396809,-0.33484846,0.29696968,0.15454546,nan,0
137687895,137686949,396809,-0.33257574,0.2992424,0.14545454,nan,0
138691458,138690512,396809,-0.3393939,0.29545453,0.15227272,nan,0
139694191,139693245,396809,-0.3340909,0.29999998,0.14924242,nan,0
140676260,140675314,396809,-0.33863634,0.29696968,0.14924242,nan,0
141679883,141678937,396809,-0.3371212,0.29848483,0.15454546,nan,0
142682629,142681674,396809,-0.3333333,0.2992424,0.14924242,nan,0
143685797,143684851,396809,-0.33863634,0.29545453,0.15454546,nan,0
144689435,144688489,396809,-0.3363636,0.29696968,0.15227272,nan,0
145692231,145691285,396809,-0.3363636,0.29999998,0.15227272,nan,0
146695767,146694821,396809,-0.3371212,0.2962121,0.1560606,nan,0
147677388,147676443,396809,-0.33484846,0.29772726,0.14924242,nan,0
148680652,148679706,396809,-0.33560604,0.29772726,0.16060606,nan,0
149684320,149683374,396809,-0.3371212,0.29545453,0.15757576,nan,0
150687255,150686309,396809,-0.33560604,0.29772726,0.14621212,nan,0
151690472,151689526,396809,-0.3363636,0.2962121,0.15303029,nan,0
152694183,152693237,396809,-0.33484846,0.30075756,0.15075757,nan,0
153675724,153674779,396809,-0.3363636,0.29999998,0.14772727,nan,0
