timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
126248700,126248504,2490378,2490378,-2.5892308e-05,1.211802e-06,8.032369e-07,-0.002926686,0.001424185,-0.049298357,4977,4977,0,1,1
126746363,126746164,2490378,2490378,-4.2340012e-05,4.1259e-06,-5.1975267e-06,-0.0029860865,0.0013635389,-0.04949253,4976,4976,0,1,1
127244066,127243824,2490378,2490378,-3.700221e-05,-1.1241003e-07,-6.0479915e-06,-0.0029384564,0.0012478678,-0.049433704,4977,4977,0,1,1
127746659,127746461,2490378,2490378,-1.8699333e-05,2.5101474e-06,3.5190496e-07,-0.0029636067,0.0013286815,-0.04958418,4977,4977,0,1,1
128244316,128244121,2490378,2490378,-2.7287235e-05,1.7612706e-06,-3.8242415e-06,-0.0029650452,0.001432466,-0.049463782,4977,4977,0,1,1
128746952,128746758,2490378,2490378,-4.165113e-05,4.643089e-06,-7.839549e-06,-0.0028925098,0.001447484,-0.04948631,4977,4977,0,1,1
129249591,129249394,2490378,2490378,-3.2491113e-05,-7.455604e-07,-3.2582664e-06,-0.0029703693,0.0013735952,-0.04952474,4976,4976,0,1,1
129747248,129747055,2490378,2490378,-3.0912674e-05,5.011274e-06,-4.8227344e-06,-0.002922447,0.0012535407,-0.049293116,4977,4977,0,1,1
130249884,130249692,2490378,2490378,-3.821594e-05,-5.6616464e-06,-2.3576554e-06,-0.0029832823,0.0015332521,-0.049405564,4977,4977,0,1,1
130747548,130747352,2490378,2490378,-4.4279084e-05,3.2043888e-06,-8.5955035e-06,-0.002958818,0.001428918,-0.04935521,4977,4977,0,1,1
131245203,131245012,2490378,2490378,-3.4633293e-05,4.3483556e-06,-4.7994545e-06,-0.002955138,0.00126693,-0.049417417,4976,4976,0,1,1
131747917,131747649,2490378,2490378,-4.6309608e-05,-2.9247974e-06,-4.8499805e-06,-0.0029170816,0.0012112291,-0.0494804,4977,4977,0,1,1
132245506,132245310,2490378,2490378,-3.3378354e-05,5.1378142e-06,-2.0828497e-06,-0.002937565,0.0014684573,-0.04948251,4977,4977,0,1,1
132748137,132747946,2490378,2490378,-3.9617044e-05,-2.4771175e-06,-4.418803e-06,-0.0029006833,0.0012761749,-0.049396697,4976,4976,0,1,1
133245803,133245607,2490378,2490378,-3.68997e-05,-2.2442953e-06,-3.1070465e-06,-0.002931786,0.0013207776,-0.04937665,4977,4977,0,1,1
133748437,133748244,2490378,2490378,-2.581117e-05,3.767814e-07,-5.423481e-06,-0.0029322808,0.0013444351,-0.04957962,4977,4977,0,1,1
134246146,134245904,2490378,2490378,-2.9876988e-05,-1.4803481e-06,-2.442782e-06,-0.0029912915,0.0013825273,-0.04945454,4976,4976,0,1,1
134743758,134743565,2490378,2490378,-4.4712007e-05,4.6081468e-07,-5.9813406e-06,-0.002924059,0.0013779659,-0.04925452,4977,4977,0,1,1
135246394,135246202,2490378,2490378,-3.2259548e-05,5.9846443e-06,-6.702758e-06,-0.0029376214,0.0013514044,-0.04943616,4977,4977,0,1,1
135749033,135748839,2490378,2490378,-4.8782495e-05,8.069509e-07,-8.249874e-06,-0.0029612386,0.0012143017,-0.049317215,4977,4977,0,1,1
136246814,136246503,2490378,2490378,-5.4552267e-05,-3.0728288e-06,-3.9695333e-06,-0.002975453,0.0013407328,-0.049472548,4980,4980,0,1,1
136749399,136749137,2490378,2490378,-3.363017e-05,5.162068e-06,-2.0751982e-06,-0.0029909508,0.0013073104,-0.04939574,4976,4976,0,1,1
137246989,137246797,2490378,2490378,-4.271486e-05,2.6590285e-06,-4.653156e-06,-0.0029140986,0.001220981,-0.049464542,4976,4976,0,1,1
137744654,137744458,2490378,2490378,-2.774323e-05,-3.2498779e-06,-2.1243495e-06,-0.0029117784,0.0012740503,-0.049351744,4977,4977,0,1,1
138247290,138247095,2490378,2490378,-3.3379347e-05,-4.4430963e-06,-1.3983934e-06,-0.0029300028,0.0014488347,-0.049494777,4977,4977,0,1,1
138744950,138744756,2490378,2490378,-3.8554135e-05,3.1990508e-06,-6.453228e-06,-0.002913532,0.0013192587,-0.049328655,4977,4977,0,1,1
139247586,139247393,2490378,2490378,-3.8904367e-05,-5.203917e-06,-4.572675e-06,-0.0029357434,0.0013342018,-0.04945547,4977,4977,0,1,1
139745247,139745053,2490378,2490378,-3.3445238e-05,3.2593039e-06,-4.2362676e-06,-0.002889407,0.0013064034,-0.049445793,4976,4976,0,1,1
140247883,140247691,2490378,2490378,-2.8694645e-05,4.742597e-07,-4.700488e-06,-0.0029448038,0.0012637248,-0.049332738,4977,4977,0,1,1
140750535,140750328,2490378,2490378,-4.878995e-05,2.1238507e-06,-6.6667585e-06,-0.002979805,0.0014482467,-0.049433585,4976,4976,0,1,1
141243210,141243012,2490378,2490378,-1.6429107e-05,1.6760694e-06,-2.031012e-07,-0.0029589306,0.0012624844,-0.049397267,4976,4976,0,1,1
141745887,141745650,2490378,2490378,-2.5255695e-05,-3.2920767e-08,-2.7389844e-06,-0.0029356382,0.0012266374,-0.04939753,4977,4977,0,1,1
142248496,142248287,2490378,2490378,-2.0721414e-05,1.4079956e-06,-2.6291718e-06,-0.0029617385,0.0012349031,-0.0494016,4977,4977,0,1,1
142746142,142745948,2490378,2490378,-3.9890347e-05,-2.3933046e-06,-5.3520703e-06,-0.0028983417,0.0015127622,-0.049491517,4977,4977,0,1,1
143248794,143248585,2490378,2490378,-5.0770257e-05,-3.841828e-06,-4.688022e-06,-0.0029519668,0.001407861,-0.049310848,4976,4976,0,1,1
143746439,143746246,2490378,2490378,-4.8876635e-05,-5.677561e-06,-5.5038736e-06,-0.002959528,0.0013469849,-0.049495373,4976,4976,0,1,1
144244116,144243907,2490378,2490378,-4.471759e-05,-9.571756e-07,-6.3460748e-06,-0.0029227084,0.001426828,-0.04931771,4976,4976,0,1,1
144746738,144746545,2490378,2490378,-5.549456e-05,-8.7113785e-06,-8.612431e-06,-0.002905857,0.001349958,-0.049426313,4977,4977,0,1,1
145244413,145244207,2490378,2490378,-3.707312e-05,5.080475e-06,-2.1341473e-06,-0.0029650554,0.0012416581,-0.049421497,4978,4978,0,1,1
145747059,145746843,2490378,2490378,-2.8659351e-05,-4.814782e-07,-8.494199e-07,-0.0029379325,0.0012249646,-0.049488522,4976,4976,0,1,1
146244696,146244504,2490378,2490378,-1.8767429e-05,1.9352412e-06,-1.9835493e-06,-0.0029478688,0.0014295024,-0.049359422,4977,4977,0,1,1
146747336,146747142,2490378,2490378,-4.090439e-05,-1.305505e-06,-1.9296942e-06,-0.0029035416,0.0014470649,-0.04948105,4977,4977,0,1,1
147249992,147249779,2490378,2490378,-3.4587927e-05,1.8663321e-06,-5.173806e-06,-0.0029756222,0.0013169395,-0.049423542,4976,4976,0,1,1
147747638,147747440,2490378,2490378,-2.5704576e-05,1.6849049e-06,-4.66953e-06,-0.0029658931,0.0012731971,-0.049496077,4976,4976,0,1,1
148245294,148245101,2490378,2490378,-3.4854238e-05,4.2463835e-06,-6.695708e-06,-0.002974378,0.0013812202,-0.049234852,4976,4976,0,1,1
