timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
561911216,561908282,396321,-0.2845807,0.2876606,0.11002511,3
562380560,562361915,396321,-0.28243005,0.2898277,0.11846905,3
562978472,562966711,396321,-0.27343154,0.29702744,0.11017895,3
563426646,563420337,396321,-0.2813704,0.29098898,0.12077041,3
563896383,563873912,396321,-0.28383672,0.29002833,0.10995415,3
564494220,564478689,396321,-0.2726915,0.28988644,0.11055094,3
564942352,564932301,396321,-0.2791732,0.29032376,0.11708549,3
565390793,565385898,396321,-0.28949738,0.28746828,0.10824079,3
565988392,565925890,396321,-0.2740675,0.2885941,0.11314429,3
566479367,566455084,396321,-0.2794029,0.2890106,0.116368055,3
566927511,566908651,396321,-0.28907806,0.28881514,0.11394868,3
567482701,567437922,396321,-0.27781984,0.29034305,0.115470044,3
567995071,567967062,396321,-0.27444696,0.28850138,0.11397162,3
568443169,568420651,396321,-0.2878603,0.29016557,0.11739929,3
568891232,568874282,396321,-0.27707908,0.28829384,0.11000961,3
569468202,569403532,396321,-0.27394724,0.28877652,0.113295436,3
569958784,569932677,396321,-0.2847463,0.28920606,0.11684245,3
570407242,570386338,396321,-0.28074867,0.28414583,0.11575706,3
570962312,570915541,396321,-0.2733746,0.28971457,0.1142018,3
571474712,571444650,396321,-0.2804063,0.28984344,0.111677356,3
571922665,571898368,396321,-0.28239086,0.28873,0.11430676,3
572477796,572427524,396321,-0.2726029,0.2903132,0.11406149,3
572968886,572956700,396321,-0.28384495,0.289782,0.118013024,3
573438169,573410281,396321,-0.28740144,0.29120702,0.11890797,3
573993329,573939465,396321,-0.27200225,0.29011604,0.11486893,3
574484394,574468661,396321,-0.2743042,0.2895607,0.11316335,3
574953656,574922346,396321,-0.28424758,0.2907346,0.114115015,3
575402300,575375894,396321,-0.276825,0.29197848,0.12249792,3
575957381,575905091,396321,-0.27340305,0.2897404,0.11435238,3
576447916,576434286,396321,-0.28786922,0.2869239,0.10758592,3
576918026,576887926,396321,-0.28043026,0.28967482,0.117815614,3
577472797,577417067,396321,-0.2731751,0.2904845,0.11310344,3
577963275,577946280,396321,-0.28575695,0.2921697,0.12009988,3
578411756,578399925,396321,-0.28250283,0.28593037,0.11903007,3
578988042,578929119,396321,-0.2735668,0.29144928,0.11595029,3
579479136,579458302,396321,-0.28337836,0.28988123,0.1115182,3
579927292,579911897,396321,-0.2831175,0.29024646,0.11611376,3
580396898,580365529,396321,-0.2746995,0.289793,0.11926326,3
580994565,580970288,396321,-0.278889,0.2892728,0.115616605,3
581442587,581423898,396321,-0.2874896,0.28817987,0.117511466,3
581997894,581953093,396321,-0.27629933,0.28979173,0.11618941,3
582467550,582406707,396321,-0.27816102,0.29128724,0.11724746,3
582958162,582935934,396321,-0.2871884,0.29022074,0.11781553,3
583406715,583389462,396321,-0.277529,0.29049397,0.118314296,3
583983058,583918693,396321,-0.2747687,0.29025874,0.1144092,3
584473662,584447917,396321,-0.28948924,0.28872895,0.11814644,3
584922544,584901487,396321,-0.27793097,0.2930314,0.11434245,3
585477258,585430703,396321,-0.27317542,0.28969207,0.11314036,3
585989515,585959931,396321,-0.28364733,0.28966582,0.11496307,3
586437517,586413490,396321,-0.28290346,0.29163736,0.11491057,3
586992569,586942688,396321,-0.2721632,0.29065558,0.11330234,3
587440647,587396298,396321,-0.28124723,0.2904776,0.11773493,3
587953014,587925525,396321,-0.28246218,0.28839839,0.114701666,3
588401461,588379075,396321,-0.2732765,0.28968892,0.11167887,3
588998972,588983941,396321,-0.27862084,0.2875072,0.112264,3
589468248,589437481,396321,-0.2913468,0.28875262,0.118046984,3
589916745,589891045,396321,-0.27657276,0.28989443,0.117243186,3
590471941,590420277,396321,-0.27741647,0.28709736,0.114263035,3
590962393,590949457,396321,-0.28500783,0.28725606,0.11232073,3
591432653,591403045,396321,-0.27754343,0.29374132,0.116246045,3
591987330,591932287,396321,-0.27428818,0.29019615,0.11505073,3
592477927,592461747,396321,-0.28849268,0.28980505,0.11278386,3
592948094,592915260,396321,-0.28023225,0.29035103,0.11472875,3
593395980,593368851,396321,-0.2723598,0.2893947,0.114806965,3
593993848,593973696,396321,-0.28578955,0.28955182,0.11638787,3
594441898,594427273,396321,-0.28430283,0.29111767,0.11639362,3
594911583,594880925,396321,-0.27383012,0.28933585,0.116648,3
595466315,595410070,396321,-0.27795354,0.2880041,0.11388575,3
595957354,595939264,396321,-0.2840903,0.28894275,0.11535655,3
596405830,596392882,396321,-0.27230442,0.28940782,0.112509914,3
596982160,596922125,396321,-0.27626842,0.28780422,0.11291125,3
597472779,597451280,396321,-0.28786063,0.28937316,0.1174362,3
597921242,597904877,396321,-0.27439862,0.29104152,0.11960423,3
598497645,598434081,396321,-0.27650195,0.28883454,0.113310754,3
598988214,598963325,396321,-0.28534693,0.28948247,0.116031304,3
599437126,599416886,396321,-0.2784136,0.29221752,0.118953586,3
599991833,599946065,396321,-0.27475676,0.28820604,0.10883369,3
600461182,600399699,396321,-0.2857782,0.29039118,0.11949183,3
600952681,600928881,396321,-0.27676165,0.29144555,0.11217891,3
601400646,601382549,396321,-0.27188492,0.2911508,0.11819933,3
