timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
562114797,562014930,0.0,0.0,0.0,0.00024597268,0.0002459746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.324865,0.0,0.0,nan,0.0,0.0,0.09035434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562612440,562512601,0.0,0.0,0.0,0.00024597536,0.00024597856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.323879,0.0,0.0,nan,0.0,0.0,0.09035433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563120066,563020225,0.0,0.0,0.0,0.00024597385,0.00024597763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.324376,0.0,0.0,nan,0.0,0.0,0.09035441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563617816,563517896,0.0,0.0,0.0,0.00024597344,0.00024597728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.324909,0.0,0.0,nan,0.0,0.0,0.090354316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564115481,564015566,0.0,0.0,0.0,0.0002459691,0.00024597323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.324228,0.0,0.0,nan,0.0,0.0,0.09035439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564613070,564513237,0.0,0.0,0.0,0.00024597105,0.00024597527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.324752,0.0,0.0,nan,0.0,0.0,0.09035439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565111096,565010908,0.0,0.0,0.0,0.00024597213,0.00024597638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.325146,0.0,0.0,nan,0.0,0.0,0.090354286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565618415,565518532,0.0,0.0,0.0,0.0002459711,0.00024597542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.324119,0.0,0.0,nan,0.0,0.0,0.090354376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566116070,566016202,0.0,0.0,0.0,0.00024596966,0.00024597443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.325146,0.0,0.0,nan,0.0,0.0,0.090354376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566613724,566513873,0.0,0.0,0.0,0.00024596983,0.0002459744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.323974,0.0,0.0,nan,0.0,0.0,0.09035427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567111406,567011544,0.0,0.0,0.0,0.0002459733,0.00024597772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.324481,0.0,0.0,nan,0.0,0.0,0.09035435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567619003,567519168,0.0,0.0,0.0,0.00024597318,0.00024597748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.325026,0.0,0.0,nan,0.0,0.0,0.090354346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568116688,568016838,0.0,0.0,0.0,0.00024597114,0.00024597568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32433,0.0,0.0,nan,0.0,0.0,0.090354435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568614372,568514509,0.0,0.0,0.0,0.0002459716,0.0002459764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3248625,0.0,0.0,nan,0.0,0.0,0.09035433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569112100,569012180,0.0,0.0,0.0,0.0002459718,0.00024597676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.323876,0.0,0.0,nan,0.0,0.0,0.09035432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569620042,569519804,0.0,0.0,0.0,0.0002459706,0.00024597577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.324705,0.0,0.0,nan,0.0,0.0,0.09035441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570117331,570017474,0.0,0.0,0.0,0.00024597303,0.0002459782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.323736,0.0,0.0,nan,0.0,0.0,0.090354316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570615070,570515145,0.0,0.0,0.0,0.00024597507,0.00024597958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.324225,0.0,0.0,nan,0.0,0.0,0.0903544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571112709,571012815,0.0,0.0,0.0,0.00024597376,0.00024597748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.324748,0.0,0.0,nan,0.0,0.0,0.09035439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571620300,571520439,0.0,0.0,0.0,0.00024597236,0.00024597577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3240795,0.0,0.0,nan,0.0,0.0,0.090354286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572117942,572018110,0.0,0.0,0.0,0.00024596925,0.00024597257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.324593,0.0,0.0,nan,0.0,0.0,0.090354376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572615621,572515781,0.0,0.0,0.0,0.0002459717,0.00024597492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.325142,0.0,0.0,nan,0.0,0.0,0.09035437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573113285,573013458,0.0,0.0,0.0,0.0002459712,0.00024597434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32397,0.0,0.0,nan,0.0,0.0,0.09035427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573610965,573511122,0.0,0.0,0.0,0.0002459722,0.0002459755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.324478,0.0,0.0,nan,0.0,0.0,0.09035435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574118939,574018746,0.0,0.0,0.0,0.00024597364,0.00024597722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32398,0.0,0.0,nan,0.0,0.0,0.09035435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574616253,574516416,0.0,0.0,0.0,0.0002459718,0.00024597504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3243265,0.0,0.0,nan,0.0,0.0,0.09035443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575114042,575014087,0.0,0.0,0.0,0.0002459715,0.00024597443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32486,0.0,0.0,nan,0.0,0.0,0.09035432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575611592,575511757,0.0,0.0,0.0,0.00024597044,0.00024597356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3238735,0.0,0.0,nan,0.0,0.0,0.09035432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576119218,576019381,0.0,0.0,0.0,0.00024597364,0.00024597635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.324702,0.0,0.0,nan,0.0,0.0,0.090354405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576616885,576517052,0.0,0.0,0.0,0.00024597574,0.00024597681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.323734,0.0,0.0,nan,0.0,0.0,0.0903543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577114669,577014722,0.0,0.0,0.0,0.0002459776,0.0002459778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3242235,0.0,0.0,nan,0.0,0.0,0.09035439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577612260,577512393,0.0,0.0,0.0,0.00024598022,0.00024597973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.325096,0.0,0.0,nan,0.0,0.0,0.09035438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
