timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
562020102,562019907,2490378,2490378,-1.9073766e-05,2.246595e-05,-1.4481185e-05,-0.0029512267,0.0010707694,-0.048875563,4977,4977,0,1,1
562517773,562517578,2490378,2490378,-4.1806525e-05,-3.0353676e-05,-1.5179642e-05,-0.0029976005,0.0017588263,-0.049550608,4977,4977,0,1,1
563020419,563020225,2490378,2490378,-3.9553815e-05,-1.5690106e-05,-1.8366714e-05,-0.003206967,0.00173746,-0.049145713,4977,4977,0,1,1
563518090,563517896,2490378,2490378,3.9863994e-07,-2.8562908e-05,-5.9874646e-06,-0.002963725,0.0013972233,-0.049761668,4977,4977,0,1,1
564020737,564020543,2490378,2490378,-2.9169942e-05,-1.9835501e-05,-7.5861185e-06,-0.0029397325,0.0014847806,-0.049758725,4977,4977,0,1,1
564523415,564523190,2490378,2490378,-3.656119e-05,2.3421185e-06,3.6807346e-06,-0.0030540565,0.0015174387,-0.049708664,4976,4976,0,1,1
565016083,565015885,2490378,2490378,-4.345573e-05,-5.6994727e-06,-8.975608e-06,-0.0027816168,0.0016887609,-0.049450655,4977,4977,0,1,1
565518758,565518532,2490378,2490378,-2.8725066e-05,1.0025956e-05,-1.7373841e-06,-0.0030436593,0.00126511,-0.049468398,4977,4977,0,1,1
566021374,566021179,2490378,2490378,2.6881073e-05,-2.3969083e-06,-9.318876e-06,-0.003098233,0.0011041105,-0.049102962,4977,4977,0,1,1
566519044,566518850,2490378,2490378,-2.5327048e-05,-2.6100342e-06,5.296216e-06,-0.0031909202,0.0015004816,-0.04975749,4977,4977,0,1,1
567021689,567021497,2490378,2490378,-3.1402888e-05,-1.0029373e-05,-1.8775445e-05,-0.0029230244,0.0014547093,-0.04978289,4977,4977,0,1,1
567519363,567519168,2490378,2490378,-3.681015e-05,-1.693984e-05,-1.2971056e-05,-0.002935686,0.001705892,-0.04923667,4977,4977,0,1,1
568022010,568021815,2490378,2490378,-1.8535506e-05,7.325515e-06,-9.931848e-07,-0.0032885629,0.0016734863,-0.049343113,4977,4977,0,1,1
568519676,568519486,2490378,2490378,-7.96136e-05,2.46184e-05,4.974081e-06,-0.0029958088,0.0017528214,-0.04879483,4977,4977,0,1,1
569017382,569017160,2490378,2490378,-4.3798034e-05,-6.439759e-06,1.0657768e-05,-0.0029335446,0.0016409087,-0.049367238,4980,4980,0,1,1
569520002,569519804,2490378,2490378,-3.8038663e-05,-1.8610443e-05,-1.2054545e-05,-0.0029428855,0.0013049891,-0.049560282,4977,4977,0,1,1
570017666,570017474,2490378,2490378,-6.114926e-05,2.6989237e-05,1.4816658e-05,-0.003146466,0.001738795,-0.049973335,4977,4977,0,1,1
570520315,570520122,2490378,2490378,-3.2281885e-05,4.785348e-06,-1.354314e-06,-0.0031884725,0.0013669253,-0.04999061,4977,4977,0,1,1
571022964,571022769,2490378,2490378,-3.2478405e-05,1.1034121e-05,5.6555928e-06,-0.003072438,0.0012335422,-0.04933144,4977,4977,0,1,1
571520643,571520439,2490378,2490378,-4.351283e-05,4.2256206e-06,-1.719522e-06,-0.0029609913,0.0015155764,-0.049190592,4976,4976,0,1,1
572018304,572018110,2490378,2490378,-7.946787e-05,-2.498443e-06,1.0902119e-06,-0.002932636,0.0017828791,-0.04902776,4977,4977,0,1,1
572520952,572520757,2490378,2490378,-3.558807e-05,-5.9621534e-06,-1.658513e-05,-0.0031208545,0.0013499815,-0.049921818,4976,4976,0,1,1
573018634,573018428,2490378,2490378,-3.512816e-05,-1.2282118e-05,-3.912302e-06,-0.0030581895,0.001557285,-0.048982415,4970,4970,0,1,1
573521323,573521075,2490378,2490378,-3.9911203e-05,1.941986e-05,-1.59283e-07,-0.0029412261,0.0012754113,-0.049568366,4977,4977,0,1,1
574018944,574018746,2490378,2490378,-5.210159e-05,-4.7132576e-06,-7.039402e-08,-0.0031007044,0.0013960854,-0.04914553,4977,4977,0,1,1
574521584,574521393,2490378,2490378,-3.9802795e-05,2.1010363e-05,-7.655766e-06,-0.0032825596,0.0016572473,-0.048972327,4977,4977,0,1,1
575019300,575019064,2490378,2490378,-7.69578e-05,-1.0615326e-05,-1.2453805e-05,-0.0031403794,0.0018106048,-0.0489673,4977,4977,0,1,1
575516927,575516734,2490378,2490378,-3.6172692e-05,-1.5497846e-05,-1.3800357e-05,-0.002861737,0.0013328325,-0.04992586,4977,4977,0,1,1
576019573,576019381,2490378,2490378,-4.2310985e-05,9.008085e-06,7.2924195e-06,-0.0030731333,0.0011393462,-0.049096517,4976,4976,0,1,1
576517247,576517052,2490378,2490378,-4.4972807e-05,6.276695e-06,-1.6028747e-05,-0.003036369,0.0017404932,-0.049486503,4977,4977,0,1,1
577019894,577019699,2490378,2490378,-4.0544644e-05,-3.0308493e-05,2.1891303e-06,-0.0030472518,0.0016734159,-0.04969785,4977,4977,0,1,1
577522538,577522346,2490378,2490378,-1.30462395e-05,-2.9382725e-05,-1.7575729e-05,-0.002769191,0.001399157,-0.049083643,4976,4976,0,1,1
578020275,578020017,2490378,2490378,-1.2423346e-05,-5.625247e-05,-3.955041e-06,-0.0032273491,0.0015801179,-0.04980535,4977,4977,0,1,1
578522875,578522664,2490378,2490378,-5.447339e-05,4.3377986e-06,4.2747247e-06,-0.0030203017,0.001365819,-0.049014058,4977,4977,0,1,1
579020527,579020334,2490378,2490378,-2.901053e-05,-6.1756023e-06,-4.494858e-06,-0.0029906568,0.0013117344,-0.049958244,4976,4976,0,1,1
579518204,579518005,2490378,2490378,-6.93426e-05,-2.255385e-05,-9.61872e-07,-0.002890762,0.0019073959,-0.049473066,4977,4977,0,1,1
580020857,580020652,2490378,2490378,-6.0284496e-05,2.826479e-05,1.1825322e-06,-0.0032207577,0.0014412485,-0.04974153,4977,4977,0,1,1
580518518,580518322,2490378,2490378,-6.175617e-05,6.344838e-05,-6.1826636e-06,-0.0029503223,0.0013406044,-0.048401665,4977,4977,0,1,1
581021162,581020969,2490378,2490378,-1.7610375e-05,-1.2961565e-05,-1.0272977e-05,-0.0028722722,0.0015074024,-0.04947211,4977,4977,0,1,1
